ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
ASIC,ATEGRITY SPECIALTY INSURANCE COMPANY HOLDINGS,2026-01-28,2025-12-31,0.37,USD,nan,12month,2026-01-07
