ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
TAL,TAL EDUCATION GROUP,2026-01-22,2025-11-30,0.04,USD,nan,12month,2026-01-07
