ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
QCRH,QCR HOLDINGS INCORPORATED,2026-01-28,2025-12-31,1.96,USD,nan,12month,2026-01-07
