ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
RNG,RINGCENTRAL INC - CLASS A,2026-02-19,2025-12-31,0.57,USD,nan,12month,2026-01-07
