ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
BKR,BAKER HUGHES CO - CLASS A,2026-01-25,2025-12-31,0.66,USD,post-market,12month,2026-01-07
