ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
FRMEP,FIRST MERCHANTS CORP,2026-01-28,2025-12-31,,USD,nan,12month,2026-01-07
