ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
OZK,BANK OZK,2026-01-20,2025-12-31,1.55,USD,post-market,12month,2026-01-07
