ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
VLRS,CONTROLADORA VUELA CIA DE AVIACION,2026-02-23,2025-12-31,0.25,USD,nan,12month,2026-01-07
