ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
VRRM,VERRA MOBILITY CORP - CLASS A,2026-02-26,2025-12-31,0.29,USD,nan,12month,2026-01-07
