ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
ARLP,ALLIANCE RESOURCE PARTNERS LP,2026-02-02,2025-12-31,0.65,USD,nan,12month,2026-01-07
