ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
IVZ,INVESCO LTD,2026-01-27,2025-12-31,0.57,USD,nan,12month,2026-01-07
