ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
CDW,CDW CORP,2026-02-04,2025-12-31,2.3,USD,nan,12month,2026-01-07
