ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
WDAY,WORKDAY INCORPORATED,2026-02-24,2026-01-31,1.0,USD,nan,12month,2026-01-07
