ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
CNI,CANADIAN NATIONAL RAILWAY COMPANY,2026-01-30,2025-12-31,1.42,USD,pre-market,12month,2026-01-07
