ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
TXT,TEXTRON INC,2026-01-28,2025-12-31,1.78,USD,nan,12month,2026-01-07
