ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
FORTY,FORMULA SYSTEMS (1985) LTD,2026-03-19,2025-12-31,,USD,nan,12month,2026-01-07
