ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
URBN,URBAN OUTFITTERS INC,2026-02-25,2026-01-31,1.27,USD,nan,12month,2026-01-07
