ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
AGYS,AGILYSYS INC,2026-01-20,2025-12-31,0.32,USD,nan,12month,2026-01-07
