ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
GRBK,GREEN BRICK PARTNERS INCORPORATED,2026-02-25,2025-12-31,1.62,USD,nan,12month,2026-01-07
