ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
TTC,TORO COMPANY,2026-03-05,2026-01-31,0.792,USD,nan,12month,2026-01-07
