ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
FHN,FIRST HORIZON CORPORATION,2026-01-15,2025-12-31,0.46,USD,pre-market,12month,2026-01-07
