ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
INFY,INFOSYS LTD,2026-01-15,2025-12-31,0.2,USD,nan,12month,2026-01-07
