ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
WEN,WENDY'S COMPANY (THE),2026-02-12,2025-12-31,0.14,USD,nan,12month,2026-01-07
