ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
EH,EHANG HOLDINGS LTD,2026-03-31,2025-12-31,-0.3149,USD,nan,12month,2026-01-07
