ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
UMC,UNITED MICROELECTRONICS CORPORATION,2026-01-28,2025-12-31,0.12,USD,pre-market,12month,2026-01-07
