ticker,company_name,reportedDate,fiscalDateEnding,estimatedEPS,currency,timeOfTheDay,horizon_used,pulled_on
S,SENTINELONE INC - CLASS A,2026-03-11,2026-01-31,-0.18,USD,nan,12month,2026-01-07
