fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2019-09-30,12506000,-12818000,2019-11-27,-0.37,0.0,36473121,-13857000,1107000,-0.3514368841646428,-14964000
2019-12-31,12088000,-14596000,2020-03-30,-6.52,-0.41,36473121,-11652000,510000,-0.40018511166072135,-12162000
2020-03-31,11546000,-19519000,2020-05-14,-0.74,-0.33,29297698,-28018000,603000,-0.6662298177829534,-28621000
2020-06-30,10025000,-27215000,2020-08-10,-0.46,-0.36,58752494,-19991000,474000,-0.4632143786100382,-20465000
2020-09-30,12661000,-27221000,2020-11-12,-0.42,-0.39,64892868,-27021000,687000,-0.41947598925663143,-27708000
2020-12-31,8751000,-34204000,2021-03-02,-0.52,-0.38,66319926,-25034000,1169000,-0.5157424331263578,-26203000
2021-03-31,10131000,-37176000,2021-05-10,-0.53,-0.52,70420076,-37246000,3579000,-0.527917635306159,-40825000
2021-06-30,8698000,-44299000,2021-08-11,-0.6,-0.56,73399714,-34081000,1312000,-0.6035309619871271,-35393000
2021-09-30,1101000,-52940000,2021-11-10,-0.72,-0.63,73535686,-36588000,454000,-0.7199225692951311,-37042000
2021-12-31,9460000,-52676000,2022-02-28,-0.71,-0.64,73831121,-39265000,1183000,-0.7134660734732715,-40448000
2022-03-31,7578000,-57647000,2022-05-09,-0.78,-0.77,74162363,-55160000,1889000,-0.7773080261749481,-57049000
2022-06-30,9116000,-61222000,2022-08-09,-0.82,-0.85,74280590,-55716000,2526000,-0.8241991615844732,-58242000
2022-09-30,3356000,-73329000,2022-11-07,-0.87,-0.84,84694860,-51737000,3525000,-0.8658022458505746,-55262000
2022-12-31,15330000,-56507000,2023-02-27,-0.63,-0.82,89158785,-61788000,2876000,-0.6337793858451526,-64664000
2023-03-31,7014000,-68098000,2023-05-08,-0.72,-0.81,94831979,-62391000,1758000,-0.7180910987843035,-64149000
2023-06-30,3824000,-98298000,2023-08-08,-0.92,-0.82,106884185,-67121000,1119000,-0.9196683307263839,-68240000
2023-09-30,0,-108434000,2023-11-06,-0.99,-1.01,109233084,-100497000,2535000,-0.9926845972782385,-103032000
2023-12-31,742000,-161537000,2024-02-26,-1.14,-0.88,141183907,-120563000,2317000,-1.1441601485075774,-122880000
2024-03-31,0,-116003000,2024-05-08,-0.7,-0.75,164729200,-160560000,3167000,-0.704204233372104,-163727000
2024-06-30,0,-133233000,2024-08-07,-0.81,-0.77,165141936,-128167000,2399000,-0.8067787215477479,-130566000
2024-09-30,0,-156288000,2024-11-06,-0.94,-0.89,166843984,-130419000,3520000,-0.9367314077084133,-133939000
2024-12-31,261592000,-194569000,2025-02-24,-1.12,-0.9645,167737672,-138290000,1222000,-1.1599600595386825,-139512000
2025-03-31,0,-213416000,2025-05-06,-1.13,-0.75,188146000,-194435000,3266000,-1.1343105885854603,-197701000
2025-06-30,0,-247787000,2025-08-06,-1.31,-1.12,188145904,-221757000,7450000,-1.3169938581283174,-229207000
2025-09-30,0,-305206000,2025-11-05,-1.61,-1.41,189231000,-207311000,3349000,-1.6128752688512982,-210660000
