fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,294627000,55401000,2005-10-27,0.37,0.31,86564062,36657000,16792000,0.6400000036966842,19865000
2005-12-31,524366000,37604000,2006-02-15,0.45,0.43,83966000,51808000,52650000,0.4478479384512779,-842000
2006-03-31,569243000,41983000,2006-04-25,0.56,0.53,85679592,83777000,54393000,0.4899999990662887,29384000
2006-06-30,561777000,42695000,2006-07-27,0.49,0.49,87132653,-8969000,63662000,0.49000000034430263,-72631000
2006-09-30,613993000,155060000,2006-10-26,0.47,0.5,86625698,142290000,128618000,1.7900000066954727,13672000
2006-12-31,601721000,87350000,2007-02-08,0.32,0.36,84198039,64711000,162210000,1.0374350880072158,-97499000
2007-03-31,596258000,42941000,2007-04-26,0.49,0.47,87634694,168739000,74185000,0.48999999931533966,94554000
2007-06-30,625244000,38299000,2007-07-26,0.49,0.47,89067442,108158000,80917000,0.4299999993263532,27241000
2007-09-30,629450000,46590000,2007-10-25,0.54,0.53,89596154,69238000,76959000,0.5199999991071045,-7721000
2007-12-31,585841000,32223000,2008-02-07,0.37,0.41,86672340,85084000,129094000,0.3717795088952254,-44010000
2008-03-31,613494000,40736000,2008-04-24,0.45,0.49,88556522,86632000,120390000,0.45999999864493324,-33758000
2008-06-30,620586000,37023000,2008-07-24,0.43,0.43,88619000,92978000,76214000,0.4177772261027545,16764000
2008-09-30,617887000,147491000,2008-10-27,0.33,0.34,87230000,191135000,76347000,1.6908288432878598,114788000
2008-12-31,571086000,-378573000,2009-02-05,0.18,0.25,77813000,49718000,71943000,-4.865163918625423,-22225000
2009-03-31,612226000,40661000,2009-04-23,0.4,0.33,106534000,104113000,63575000,0.3816715790264141,40538000
2009-06-30,580817000,28480000,2009-07-29,0.32,0.36,107045000,61201000,75446000,0.26605633144939045,-14245000
2009-09-30,620426000,21351000,2009-10-21,0.33,0.35,107219000,111522000,88554000,0.19913448176162807,22968000
2009-12-31,555806000,-355440000,2010-02-04,0.13,0.18,78563000,61410000,61976000,-4.524267148657765,-566000
2010-03-31,592323000,36164000,2010-04-22,0.34,0.23,107037000,93736000,120385000,0.33786447676971515,-26649000
