fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2015-09-30,50416000,901000,2015-11-12,0.03,-0.15,31080024,-4300000,1434000,0.02898968160384947,-5734000
2015-12-31,54416000,1633000,2016-03-08,0.05,-0.1,32321410,-9648000,967000,0.05052378593631899,-10615000
2016-03-31,57919000,2291000,2016-05-09,0.02,-0.07,33023495,-3584000,1115000,0.06937484963357149,-4699000
2016-06-30,65106000,3013000,2016-08-09,0.01,-0.06,33308193,-8971000,2580000,0.09045822449749825,-11551000
2016-09-30,67187000,11906000,2016-11-03,-0.04,-0.08,33755383,2504000,3383000,0.3527141137755717,-879000
2016-12-31,73105000,14955000,2017-02-28,-0.08,-0.09,31045700,-2756000,6557000,0.48170922221112744,-9313000
2017-03-31,73213000,-3106000,2017-05-09,-0.1,-0.05,31611841,2194000,3194000,-0.09825432185363706,-1000000
2017-06-30,80589000,-1558000,2017-08-08,-0.05,-0.03,33219487,650000,2170000,-0.046900182414015,-1520000
2017-09-30,83911000,238000,2017-11-07,-0.02,-0.06,35664272,10754000,3941000,0.006673345245908847,6813000
2017-12-31,96051000,9083000,2018-02-27,0.68,-0.01,35833621,-907000,5727000,0.2534770348773851,-6634000
2018-03-31,102701000,5491000,2018-05-08,0.06,-0.02,35917051,10708000,2823000,0.15288003461085933,7885000
2018-06-30,109638000,13381000,2018-08-07,0.15,0.03,36116254,124000,2282000,0.37049800347511125,-2158000
2018-09-30,111806000,-18930000,2018-11-05,0.17,0.04,34248484,10445000,1458000,-0.5527251950772478,8987000
2018-12-31,120793000,6659000,2019-02-26,0.13,0.12,36150450,7531000,3040000,0.1842024096518854,4491000
2019-03-31,128439000,10698000,2019-05-07,0.23,0.13,36213164,-2068000,2463000,0.2954174343893287,-4531000
2019-06-30,134201000,16588000,2019-08-06,0.27,0.22,36214321,1903000,3745000,0.45805083574533956,-1842000
2019-09-30,139502000,11483000,2019-11-07,0.25,0.16,36271394,22050000,7917000,0.31658557153882755,14133000
2019-12-31,145263000,9689000,2020-02-25,0.22,0.2,36312471,4767000,7984000,0.2668229325401733,-3217000
2020-03-31,137329000,1425000,2020-05-07,0.04,0.13,36362726,-5920000,10130999,0.03918848108362393,-16050999
2020-06-30,105109000,-11960000,2020-08-03,-0.3,-0.39,35400542,-21689000,6719000,-0.33784793464461643,-28408000
2020-09-30,151076000,-8815000,2020-10-28,0.06,-0.08,36207716,-3550000,4153000,-0.24345639476403316,-7703000
2020-12-31,166898000,3648000,2021-02-23,0.42,-0.07,37453842,-2083000,3753000,0.09739988757361662,-5836000
2021-03-31,169204000,11836000,2021-05-04,0.27,0.09,37533520,-14368000,3991000,0.3153447904699586,-18359000
2021-06-30,184258000,9231000,2021-08-09,0.21,0.17,37582348,-3310000,3295000,0.24562063019585684,-6605000
2021-09-30,190117000,8850000,2021-11-03,0.12,0.16,37611355,36450000,5802000,0.235301280690366,30648000
2021-12-31,204011000,-24633000,2022-02-22,0.1,0.22,37451145,-9270000,8092000,-0.6577368996328417,-17362000
2022-03-31,203895000,79000,2022-05-03,-0.01,0.06,38708657,-4514000,4957000,0.002040887132818894,-9471000
2022-06-30,208344000,-3687000,2022-08-04,0.01,-0.03,37767519,-39575000,4431000,-0.09762356907796882,-44006000
2022-09-30,213678000,-2271000,2022-11-03,0.01,0.01,37918452,-12909000,6348000,-0.05989168545171623,-19257000
2022-12-31,221216000,3877000,2023-02-23,0.16,0.15,38896940,1337000,3562000,0.09967365042083001,-2225000
2023-03-31,241398000,8562000,2023-05-02,0.23,0.11,39075388,13129000,3894000,0.21911490680527598,9235000
2023-06-30,261499000,18960000,2023-08-01,0.43,0.28,39201155,17099000,4342000,0.48365921871434653,12757000
2023-09-30,270946000,9214000,2023-11-02,0.67,0.45,39219966,30844000,3332000,0.23493136123575425,27512000
2023-12-31,284679000,54218000,2024-02-22,0.76,0.7,39291044,36261000,3645000,1.3799073396980748,32616000
2024-03-31,278655000,11002000,2024-05-07,0.41,0.38,39387359,38295000,5824000,0.27932819765854316,32471000
2024-06-30,299403000,-60200000,2024-07-30,0.64,0.56,38793341,22611000,4536000,-1.5518127196108218,18075000
2024-09-30,301039000,29527000,2024-10-30,0.85,0.69,39178000,56467000,5451000,0.753662769921895,51016000
2024-12-31,315518000,33683000,2025-02-20,0.97,0.8937,39268000,51108000,5371000,0.8577722318427218,45737000
2025-03-31,324140000,39223000,2025-05-05,0.83,0.7547,39163000,48970000,13467000,1.0015320583203533,35503000
2025-06-30,339455000,45270000,2025-07-29,0.86,0.83,39246000,44946000,15579000,1.1534933496407278,29367000
2025-09-30,354685000,45851000,2025-11-05,0.97,0.9265,39302239,58263000,16249000,1.1666256469510554,42014000
