fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,1376173000,189443000,2005-10-18,24.33,25.9,7787000,110405000,2217000,24.32811095415436,108188000
2005-12-31,1662499000,222537000,2006-01-26,30.29,28.26,5596000,245201000,8598000,39.767155110793425,236603000
2006-03-31,1204655000,132560000,2006-04-19,19.48,17.99,6805000,-52384000,4847000,19.47979426891991,-57231000
2006-06-30,1748928000,190352000,2006-07-20,28.08,25.38,6779000,179214000,5105000,28.079657766632245,174109000
2006-09-30,1553411000,129333000,2006-10-17,19.63,23.31,6588000,125568000,6088000,19.6316029143898,119480000
2006-12-31,1627130000,135167000,2007-01-25,20.86,21.58,5663000,430565000,7391000,23.868444287480134,423174000
2007-03-31,1093189000,84821000,2007-04-20,12.96,8.81,6545000,72564000,1597000,12.959663865546219,70967000
2007-06-30,1316668000,90747000,2007-07-20,14.14,16.05,6420000,42303000,2481000,14.135046728971963,39822000
2007-09-30,1292088000,91113000,2007-10-19,15.26,11.97,5969000,66000000,2910000,15.264365890433908,63090000
2007-12-31,1427397000,67274000,2008-01-29,11.72,14.98,5224000,377899000,3557000,12.877871362940276,374342000
2008-03-31,895299000,43466000,2008-04-18,7.42,4.02,5859000,75041000,1964000,7.418672128349548,73077000
2008-06-30,955723000,51332000,2008-07-22,8.64,6.58,5938000,25907000,1786000,8.644661502189289,24121000
2008-09-30,939211000,36551000,2008-10-21,6.12,7.43,5968000,114612000,1330000,6.124497319034853,113282000
2008-12-31,910174000,-30457000,2009-01-29,-5.54,6.26,5642000,246801000,1819000,-5.398263027295285,244982000
2009-03-31,561811000,17988000,2009-04-21,3.02,2.2,5958000,1227000,367000,3.0191339375629407,860000
2009-06-30,627946000,41426000,2009-07-22,6.79,4.25,6101000,-23620000,258000,6.790034420586789,-23878000
2009-09-30,816453000,72127000,2009-10-21,11.59,7.62,6223000,118329000,921000,11.590390486903424,117408000
2009-12-31,745802000,60639000,2010-01-27,9.61,9.41,6066000,145706000,1498000,9.996538081107815,144208000
2010-03-31,592749000,32087000,2010-04-21,5.01,5.47,6399000,-118163000,881000,5.014377246444757,-119044000
2010-06-30,966847000,71276000,2010-07-22,11.13,8.23,6405000,51857000,2040000,11.128181108508977,49817000
2010-09-30,681188000,43944000,2010-10-21,7.31,7.32,6011000,-19293000,1387000,7.310597238396274,-20680000
2010-12-31,812729000,58698000,2011-01-27,9.96,7.44,5823000,140987000,2635000,10.080370942812984,138352000
2011-03-31,517116000,15174000,2011-04-21,2.52,4.86,6020000,-9033000,1012000,2.5205980066445184,-10045000
2011-06-30,697364000,38445000,2011-07-21,6.48,6.53,5929000,-16190000,6466000,6.484230055658627,-22656000
2011-09-30,708469000,43409000,2011-10-20,7.98,7.62,5437000,20642000,1196000,7.983998528600331,19446000
2011-12-31,742072000,32392000,2012-01-26,6.32,10.43,5126000,6044000,2770000,6.319157237612173,3274000
2012-03-31,602157000,20123000,2012-04-19,3.9,4.2,5159000,90838000,2895000,3.9005621244427213,87943000
2012-06-30,770598000,46838000,2012-07-19,8.97,9.08,5221000,-18447000,3104000,8.97107833748324,-21551000
2012-09-30,871662000,53000000,2012-10-18,10.33,9.52,5132000,106059000,4368000,10.327357755261106,101691000
2012-12-31,945824000,60627000,2013-01-24,11.98,11.16,5060000,85934000,1998000,11.981620553359685,83936000
2013-03-31,771211000,35041000,2013-04-22,6.84,8.03,5122000,-78093000,3455000,6.841272940257712,-81548000
2013-06-30,1010939000,50690000,2013-07-22,10.11,12.14,5013000,-12421000,4633000,10.111709555156592,-17054000
2013-09-30,1190363000,82935000,2013-10-21,17.67,15.33,4695000,178679000,5981000,17.664536741214057,172698000
