fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,545389000,19703000,2005-10-20,0.57,0.56,61790000,94872000,24278000,0.3188703673733614,70594000
2005-12-31,370216000,23728000,2006-02-09,0.47,0.36,60888000,93380000,24720000,0.389699119695178,68660000
2006-03-31,620489000,41176000,2006-04-25,0.58,0.51,61954000,2170000,26185000,0.6646221390063596,-24015000
2006-06-30,688111000,56048000,2006-07-25,0.88,0.78,62118000,53952000,24707000,0.9022827521813322,29245000
2006-09-30,645261000,38548000,2006-10-24,0.7,0.69,61898462,-90351000,21979000,0.6227618385736304,-112330000
2006-12-31,611520000,79919000,2007-02-08,0.56,0.55,61655000,54107000,22608000,1.2962290163003811,31499000
2007-03-31,631861000,36833000,2007-04-24,0.54,0.67,62508000,64417000,18802000,0.5892525756703142,45615000
2007-06-30,738800000,53388000,2007-07-25,0.89,0.92,62625000,126334000,21175000,0.852502994011976,105159000
2007-09-30,730400000,82472000,2007-10-24,0.84,0.87,62913000,-56108000,20072000,1.310889641250616,-76180000
2007-12-31,675534000,42942000,2008-02-11,0.66,0.53,60594000,124659000,22461000,0.7086840281215961,102198000
2008-03-31,708266000,-62596000,2008-04-22,0.45,0.56,60594000,7198000,23021000,-1.0330395748754002,-15823000
2008-06-30,863000000,54300000,2008-07-22,0.93,0.8,61372000,79002000,17679000,0.8847682982467575,61323000
2008-09-30,832500000,50400000,2008-10-21,0.83,0.88,60805000,55900000,15100000,0.8288792040128279,40800000
2008-12-31,623500000,13700000,2009-02-05,0.23,0.28,60568000,132100000,12200000,0.2261920486065249,119900000
2009-03-31,531300000,6600000,2009-04-21,0.16,0.16,60916000,63500000,10300000,0.10834591897038545,53200000
2009-06-30,636700000,55500000,2009-07-22,0.66,0.45,60926000,205500000,9800000,0.9109411417128976,195700000
2009-09-30,604200000,46600000,2009-10-20,0.73,0.68,61237000,94400000,14800000,0.7609778401946535,79600000
2009-12-31,645300000,35900000,2010-02-03,0.85,0.31,60706000,83800000,13300000,0.5913748229170098,70500000
2010-03-31,547300000,24300000,2010-04-27,0.39,0.26,61512000,-16900000,8400000,0.39504486929379634,-25300000
2010-06-30,687600000,38600000,2010-07-27,0.66,0.65,61686000,37400000,23200000,0.6257497649385598,14200000
2010-09-30,665900000,50500000,2010-10-26,0.75,0.68,61527000,41900000,15200000,0.8207778698782648,26700000
2010-12-31,626900000,32200000,2011-02-07,0.51,0.46,61134000,45000000,17800000,0.526711813393529,27200000
2011-03-31,693600000,33400000,2011-04-26,0.53,0.45,62181000,-300000,16900000,0.537141570576221,-17200000
2011-06-30,870800000,54600000,2011-07-26,0.87,0.91,62701000,14000000,16900000,0.8707995087797643,-2900000
2011-09-30,870500000,53700000,2011-10-25,0.89,0.82,62403000,105200000,14700000,0.8605355511754242,90500000
2011-12-31,789600000,38600000,2012-02-02,0.63,0.63,61913000,72300000,31100000,0.6234554939996446,41200000
2012-03-31,889300000,60000000,2012-04-24,0.94,0.61,63229000,48300000,22000000,0.9489316611048728,26300000
2012-06-30,984600000,92800000,2012-07-24,1.39,1.25,63797000,106000000,38600000,1.4546138533159867,67400000
2012-09-30,910200000,69500000,2012-10-23,1.08,1.18,63946000,168900000,33100000,1.0868545335126514,135800000
2012-12-31,845600000,47900000,2013-02-08,0.82,0.78,64227000,162700000,46700000,0.7457922680492628,116000000
2013-03-31,629600000,55200000,2013-04-24,0.85,0.84,64719000,38000000,26800000,0.8529179993510406,11200000
2013-06-30,792600000,8200000,2013-07-23,1.14,1.34,64695000,81500000,22600000,0.1267485895355128,58900000
2013-09-30,796800000,76600000,2013-10-22,1.18,1.2,64890000,196000000,28300000,1.180459238711666,167700000
2013-12-31,121100000,69700000,2014-02-06,0.92,0.87,65064000,99200000,33100000,1.0712529202016476,66100000
2014-03-31,650400000,35800000,2014-04-22,0.56,0.51,65089000,51300000,24100000,0.5500161317580543,27200000
2014-06-30,859500000,75200000,2014-07-22,1.15,1.18,65441000,19100000,39800000,1.1491266942742318,-20700000
2014-09-30,904100000,87300000,2014-10-21,1.31,1.21,65447000,94300000,29200000,1.333903769462313,65100000
2014-12-31,790000000,53000000,2015-02-05,0.81,0.75,65698000,131200000,25700000,0.8067216658041341,105500000
2015-03-31,709300000,39400000,2015-04-23,0.59,0.58,65896000,49500000,19100000,0.5979118611144835,30400000
2015-06-30,984600000,94900000,2015-07-23,1.43,1.4,66018000,99300000,14700000,1.437486746038959,84600000
2015-09-30,973100000,103600000,2015-10-21,1.56,1.62,65987000,204100000,14900000,1.5700062133450527,189200000
2015-12-31,876200000,81800000,2016-02-04,1.24,1.11,65356000,176300000,23400000,1.251606585470347,152900000
2016-03-31,794000000,68500000,2016-04-27,1.06,0.82,64876000,109000000,18700000,1.0558604106295086,90300000
2016-06-30,996900000,115200000,2016-07-26,1.75,1.63,65112000,70900000,27200000,1.7692591227423515,43700000
2016-09-30,991000000,-9800000,2016-10-25,1.74,1.69,64353000,175200000,31400000,-0.15228505275589327,143800000
2016-12-31,893500000,76200000,2017-02-09,1.32,1.29,64873000,176100000,31500000,1.1746026852465588,144600000
2017-03-31,774000000,61800000,2017-04-27,1.05,1.03,64848000,31900000,30400000,0.9529977794226498,1500000
2017-06-30,983900000,102300000,2017-07-25,1.58,1.61,64140000,102800000,35700000,1.5949485500467726,67100000
2017-09-30,1002400000,86300000,2017-10-24,1.37,1.35,62797000,164900000,39700000,1.374269471471567,125200000
2017-12-31,1071800000,115100000,2018-02-08,0.98,0.97,62302000,159100000,54100000,1.8474527302494301,105000000
2018-03-31,984700000,309600000,2018-04-24,0.92,0.91,62164000,33200000,42500000,4.980374493275851,-9300000
2018-06-30,1236100000,113700000,2018-07-24,1.89,1.62,61059000,-36000000,24400000,1.8621333464354148,-60400000
2018-09-30,1181400000,99700000,2018-10-23,1.59,1.71,60329000,105400000,29200000,1.6526048832236568,76200000
2018-12-31,1077300000,88100000,2019-02-07,1.49,1.23,59457000,236600000,24600000,1.481743108464941,212000000
2019-03-31,1071900000,79400000,2019-04-23,1.33,1.1,57870000,109800000,23300000,1.3720407810609987,86500000
2019-06-30,1314800000,152900000,2019-07-23,2.65,2.35,57566000,87300000,17700000,2.656081714901157,69600000
2019-09-30,1280600000,137900000,2019-10-22,2.42,2.29,57335000,292400000,15600000,2.405162640620912,276800000
2019-12-31,1144300000,102600000,2020-02-06,1.81,1.62,57232000,213600000,32300000,1.7927033827229522,181300000
2020-03-31,1030200000,61800000,2020-04-21,1.09,1.01,56472000,53200000,22800000,1.0943476413089672,30400000
2020-06-30,965400000,75400000,2020-07-21,1.36,1.1,55200000,173100000,25700000,1.3659420289855073,147400000
2020-09-30,1057000000,102300000,2020-10-20,1.87,1.67,54500000,213900000,24200000,1.8770642201834862,189700000
2020-12-31,1064100000,80600000,2021-02-04,1.57,1.16,53800000,259000000,22800000,1.4981412639405205,236200000
2021-03-31,940900000,52200000,2021-04-22,1.47,0.69,53600000,66500000,20000000,0.9738805970149254,46500000
2021-06-30,1177800000,99300000,2021-07-22,2.16,2.12,53000000,96900000,35100000,1.8735849056603773,61800000
2021-09-30,1315600000,142100000,2021-10-21,2.99,2.75,53000000,124500000,33800000,2.681132075471698,90700000
2021-12-31,1376000000,128100000,2022-02-10,2.92,2.67,53100000,137800000,45900000,2.4124293785310735,91900000
2022-03-31,1496300000,193600000,2022-04-28,4.26,2.62,52900000,44300000,31100000,3.659735349716446,13200000
2022-06-30,1774900000,301500000,2022-07-27,6.15,4.99,52500000,179200000,51600000,5.742857142857143,127600000
2022-09-30,1497000000,254700000,2022-10-27,5.66,5.43,52600000,365100000,47800000,4.842205323193916,317300000
2022-12-31,1454600000,174200000,2023-02-07,3.92,3.76,52100000,412300000,53000000,3.343570057581574,359300000
2023-03-31,892600000,101700000,2023-04-27,2.57,2.62,51700000,149600000,40200000,1.9671179883945842,109400000
2023-06-30,1307000000,194600000,2023-07-26,5.18,4.63,51200000,221100000,29900000,3.80078125,191200000
2023-09-30,1259800000,265600000,2023-10-26,4.68,4.54,50100000,441700000,36200000,5.301397205588822,405500000
2023-12-31,1127500000,205500000,2024-02-06,4.17,3.55,48900000,402500000,35900000,4.2024539877300615,366600000
2024-03-31,1096500000,192300000,2024-04-25,3.72,2.82,48400000,163500000,32500000,3.9731404958677685,131000000
2024-06-30,1450600000,712400000,2024-07-24,6.24,5.97,47900000,183400000,24900000,14.872651356993737,158500000
2024-09-30,1333600000,244300000,2024-10-24,5.78,5.82,46500000,312800000,19300000,5.253763440860215,293500000
2024-12-31,1122900000,162800000,2025-02-04,4.47,4.42,47100000,370600000,36600000,3.456475583864119,334000000
2025-03-31,1095800000,143300000,2025-04-23,3.61,3.42,44700000,1800000,29000000,3.2058165548098434,-27200000
2025-06-30,1449500000,255800000,2025-07-30,6.27,6.63,44000000,287100000,28800000,5.8136363636363635,258300000
2025-09-30,1346900000,214200000,2025-10-30,5.61,5.67,42900000,426900000,33500000,4.993006993006993,393400000
