fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,164009000,21104000,2005-11-01,0.33,0.33,75760000,53479000,39464000,0.2785638859556494,14015000
2005-12-31,162481000,14901000,2006-02-23,0.23,0.36,76642000,64811000,34030000,0.19442342318833017,30781000
2006-03-31,163476000,33097000,2006-05-04,0.49,0.27,76642000,52253000,35312000,0.4318389394848777,16941000
2006-06-30,194325000,27134000,2006-08-03,0.43,0.3,78067000,67694000,246154000,0.34757323837216747,-178460000
2006-09-30,203217000,16511000,2006-11-02,0.26,0.26,78258000,37038000,83896000,0.21098162488180122,-46858000
2006-12-31,198172000,67924000,2007-02-22,1.07,0.28,81234000,78942000,147558000,0.836152350001231,-68616000
2007-03-31,193739000,19079000,2007-05-03,0.28,0.25,81234000,39151000,19000000,0.23486471182017382,20151000
2007-06-30,200530000,51578000,2007-08-02,0.75,0.3,83193000,84136000,590973000,0.6199800463981344,-506837000
2007-09-30,212881000,23460000,2007-11-01,0.34,0.27,83088000,47938000,45179000,0.28235124205661466,2759000
2007-12-31,201682000,16349000,2008-02-14,0.24,0.21,80491000,88751000,329614000,0.20311587630915257,-240863000
2008-03-31,194713000,15449000,2008-05-01,0.23,0.23,80491000,53468000,20125000,0.19193450199401174,33343000
2008-06-30,192793000,18844000,2008-07-31,0.28,0.25,80585000,87640000,30736000,0.2338400446733263,56904000
2008-09-30,204363000,23069000,2008-10-30,0.34,0.24,80617000,47583000,17559000,0.2861555255095079,30024000
2008-12-31,186100000,-3636000,2009-02-12,-0.06,0.18,80921000,87298000,23314000,-0.044932712151357496,63984000
2009-03-31,186666000,12601000,2009-04-30,0.18,0.16,80921000,52029000,15791000,0.15571977607790313,36238000
2009-06-30,189338000,20874000,2009-07-30,0.28,0.18,88000000,107151000,19310000,0.23720454545454545,87841000
2009-09-30,193617000,19587000,2009-10-29,0.24,0.14,92245000,57386000,22207000,0.21233671201691148,35179000
2009-12-31,194904000,1506000,2010-02-11,0.19,0.48,92450000,78120000,20459000,0.016289886425094647,57661000
2010-03-31,195893000,15009000,2010-04-29,0.18,0.13,92450000,41040000,11862000,0.16234721471065441,29178000
2010-06-30,202785000,19225000,2010-07-29,0.19,0.19,92489000,79522000,18405000,0.20786255662835582,61117000
2010-09-30,197956000,13539000,2010-10-28,0.16,0.16,92464000,23392000,16908000,0.14642455442118013,6484000
2010-12-31,192156000,7127000,2011-02-10,0.19,0.15,96015000,79082000,45324000,0.07422798521064417,33758000
2011-03-31,186330000,16229000,2011-04-28,0.19,0.23,96015000,36270000,16787000,0.16902567307191585,19483000
2011-06-30,181107000,17833000,2011-07-28,0.2,0.19,99887000,87494000,26465000,0.1785317408671799,61029000
2011-09-30,177155000,21164000,2011-10-27,0.24,0.18,99917000,46845000,21978000,0.21181580711990952,24867000
2011-12-31,179687000,16194000,2012-02-09,0.18,0.18,100062000,81456000,26499000,0.16183965941116507,54957000
2012-03-31,182980000,25767000,2012-04-26,0.24,0.17,100062000,56906000,21125000,0.25751034358697605,35781000
2012-06-30,178462000,10101000,2012-07-26,0.13,0.1,100069000,79658000,20575000,0.10094035115770118,59083000
