fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,14180000,815000,2005-11-17,0.02,0.02,41139058,-861000,470000,0.019810857117827055,-1331000
2005-12-31,17223000,1483000,2006-02-07,0.04,0.03,41187804,-724000,540000,0.03600580404820806,-1264000
2006-03-31,17085000,1475000,2006-05-08,0.04,0.04,41422878,449000,451000,0.035608341844330565,-2000
2006-06-30,21060000,2346000,2006-09-13,0.06,0.09,39902596,968000,218000,0.0587931672415499,750000
2006-09-30,14029000,952000,2006-11-06,0.03,0.02,41614528,-1467000,214000,0.022876626162863123,-1681000
2006-12-31,16077000,1144000,2007-02-06,0.03,0.04,41257586,-3121000,373000,0.027728234027070805,-3494000
2007-03-31,15566000,1132000,2007-05-10,0.03,0.04,41153010,114000,199000,0.02750710093866767,-85000
2007-06-30,20530000,989000,2007-09-17,0.03,0.05,39135378,800000,508000,0.02527125201141535,292000
2007-09-30,13876000,374000,2007-11-12,0.01,0.01,40314130,1883000,344000,0.009277144266786856,1539000
2007-12-31,16166000,1172000,2008-02-11,0.03,0.02,39641812,-595000,103000,0.029564743407793772,-698000
2008-03-31,16222000,3277000,2008-05-06,0.03,0.03,39252086,-87000,221000,0.08348600887096803,-308000
2008-06-30,22103000,-1106000,2008-09-29,-0.03,0.05,38190722,2583000,377000,-0.028959913352777148,2206000
2008-09-30,17483000,322000,2008-11-17,0.0083,,38958538,636000,115000,0.008265197220696525,521000
2008-12-31,19079000,332000,2009-02-09,0.0087,,38191426,2516000,211000,0.008693050633930244,2305000
2009-03-31,14024000,-5015000,2009-05-11,-0.13,,38191426,985000,102000,-0.13131219556975957,883000
2009-06-30,18979000,-9022000,2009-09-29,-0.2362,,38191426,2655000,220000,-0.23623103258830921,2435000
2009-09-30,14465000,-1818000,2009-11-16,-0.05,-0.02,38192000,3061000,44000,-0.04760159195643067,3017000
2009-12-31,16641000,-912000,2010-02-12,-0.02,-0.02,38192000,2595000,107000,-0.02387934645999162,2488000
2010-03-31,16015000,-1864000,2010-05-17,-0.02,-0.02,38192000,-1014000,96000,-0.04880603267700042,-1110000
2010-06-30,20636000,-1906000,2010-09-28,-0.0495,,38192000,643000,53000,-0.049905739421868454,590000
2010-09-30,15327000,-1134000,2010-11-15,-0.0297,,38192000,174000,92000,-0.02969208211143695,82000
2010-12-31,17608000,157000,2011-02-14,0.0041,,38192000,1042000,282000,0.004110808546292417,760000
2011-03-31,17760000,695000,2011-05-16,0.02,0.02,38386000,1035000,172000,0.018105559318501538,863000
2011-06-30,20697000,1403000,2011-09-12,0.05,0.03,38192000,2113000,283000,0.036735441977377464,1830000
2011-09-30,16203000,-167000,2011-11-07,-0.0044,,38192000,822000,34000,-0.004372643485546711,788000
2011-12-31,17617000,309000,2012-02-13,0.008,,38512000,352000,177000,0.008023473203157458,175000
2012-03-31,17236000,303000,2012-05-14,0.0078,,38818000,1855000,219000,0.007805657169354423,1636000
2012-06-30,19872000,1841000,2012-09-19,0.0477,,38194000,1067000,176000,0.04820128816044405,891000
2012-09-30,15216000,-434000,2012-11-12,-0.0114,,38194000,1570000,65000,-0.011363041315389852,1505000
2012-12-31,17212000,135000,2013-02-11,0.0035,,38992000,1425000,159000,0.0034622486663931063,1266000
2013-03-31,17163000,111000,2013-05-13,0.0029,,38838000,-24000,92000,0.0028580256449868683,-116000
2013-06-30,21795000,3209000,2013-09-16,0.0825,,38882000,1928000,67000,0.08253176276940487,1861000
2013-09-30,17239000,123000,2013-11-11,0.0032,,38682000,3782000,125000,0.003179773538079727,3657000
2013-12-31,18353000,368000,2014-02-10,0.0095,,38888000,314000,241000,0.009463073441678667,73000
2014-03-31,17272000,650000,2014-05-05,0.0167,,38942000,172000,246000,0.01669148990806841,-74000
2014-06-30,21518000,2335000,2014-09-15,0.1202,,38824000,475000,141000,0.06014321038532866,334000
2014-09-30,17336000,159000,2014-11-10,0.0082,,38824000,2270000,103000,0.00409540490418298,2167000
2014-12-31,19571000,951000,2015-02-09,0.03,0.03,38378000,-530000,220000,0.024779821772890717,-750000
2015-03-31,17894000,395000,2015-05-11,0.01,0.03,38146000,1043000,178000,0.010354952026424788,865000
2015-06-30,22961000,3340000,2015-09-08,0.09,0.07,37930000,1104000,229000,0.08805694700764566,875000
2015-09-30,18149000,315000,2015-11-09,0.01,0.02,37972000,2087000,133000,0.008295586221426314,1954000
2015-12-31,20497000,976000,2016-02-01,0.03,0.04,37914000,1207000,138000,0.02574246980007385,1069000
2016-03-31,19808000,1044000,2016-05-09,0.03,0.02,37656000,2392000,159000,0.027724665391969407,2233000
2016-06-30,24059000,3438000,2016-09-06,0.09,0.09,37608000,3474000,263000,0.09141671984684109,3211000
2016-09-30,20168000,568000,2016-11-07,0.03,0.04,37676000,1919000,134000,0.0150759103938847,1785000
2016-12-31,20715000,857000,2017-02-06,0.03,0.02,37702000,1041000,446000,0.022730889607978356,595000
2017-03-31,20807000,952000,2017-05-08,0.03,0.04,37710000,-1971000,535000,0.02524529302572262,-2506000
2017-06-30,25684000,3222000,2017-09-05,0.09,0.1,37768000,1459000,299000,0.08531031561109935,1160000
2017-09-30,21174000,890000,2017-11-06,0.03,0.03,37758000,1501000,514000,0.023571163726892313,987000
2017-12-31,21112000,1233000,2018-02-05,0.07,0.07,37766000,1323000,137000,0.03264841391728009,1186000
2018-03-31,22200000,1829000,2018-05-07,0.05,0.04,37544000,1863000,367000,0.04871617302365225,1496000
2018-06-30,27260000,3697000,2018-09-04,0.1,0.11,37452000,3178000,262000,0.09871301933141087,2916000
2018-09-30,23376000,1504000,2018-11-05,0.04,0.04,37552000,3119000,424000,0.04005112910097997,2695000
2018-12-31,24829000,2869000,2019-02-04,0.08,0.05,37298000,3227000,695000,0.07692101453161028,2532000
2019-03-31,25143000,3122000,2019-05-06,0.09,0.06,37066000,-583000,479000,0.08422813359952518,-1062000
2019-06-30,29584000,4728000,2019-09-03,0.13,0.13,37068000,2890000,390000,0.1275493687277436,2500000
2019-09-30,26285000,3233000,2019-11-04,0.09,0.07,37072000,2927000,181000,0.08720867501078981,2746000
2019-12-31,25829000,3572000,2020-02-03,0.1,0.09,37076000,1886000,882000,0.0963426475347934,1004000
2020-03-31,26239000,3615000,2020-05-04,0.1,0.08,37032000,1801000,262000,0.09761827608554763,1539000
2020-06-30,23006000,-1900000,2020-09-08,-0.1,0.09,36682000,3691000,292000,-0.051796521454664415,3399000
2020-09-30,23173000,2319000,2020-11-02,0.07,0.05,36784000,3765000,143000,0.06304371465854719,3622000
2020-12-31,27205000,3197000,2021-02-08,0.09,0.06,36805000,5172000,246000,0.08686319793506317,4926000
2021-03-31,28228000,4360000,2021-05-10,0.12,0.09,36824000,7494000,177000,0.11840104279817511,7317000
2021-06-30,35429000,5025000,2021-09-13,0.14,0.12,36840000,6556000,441000,0.13640065146579805,6115000
2021-09-30,31051000,7752000,2021-11-08,0.11,0.12,36844000,3463000,522000,0.21040060796873303,2941000
2021-12-31,33408000,1037000,2022-02-07,0.03,0.1,36898000,4338000,249000,0.02810450430917665,4089000
2022-03-31,35905000,3273000,2022-05-09,0.08,0.07,36879000,612000,418000,0.08874969494834459,194000
2022-06-30,43229000,7537000,2022-08-29,0.2,0.11,36879000,-81000,293000,0.2043710512757938,-374000
2022-09-30,39493000,6402000,2022-11-07,0.17,0.13,36990000,-1965000,372000,0.17307380373073802,-2337000
2022-12-31,42314000,8446000,2023-02-06,0.23,0.14,36997000,3053000,444000,0.22828878017136525,2609000
2023-03-31,43532000,9549000,2023-05-08,0.29,0.19,37082000,11328000,1731000,0.2575103823957715,9597000
2023-06-30,44658000,1439000,2023-08-29,0.28,0.27,37137000,14336000,551000,0.038748418019764655,13785000
2023-09-30,41676000,10478000,2023-11-06,0.28,0.21,37076000,11209000,256000,0.2826086956521739,10953000
2023-12-31,47547000,12610000,2024-02-05,0.34,0.26,37018000,7484000,426000,0.3406450915770706,7058000
2024-03-31,44003000,11185000,2024-05-06,0.36,0.33,37180000,12339000,361000,0.3008337816030124,11978000
2024-06-30,50330000,13534000,2024-08-26,0.36,0.35,37232000,14624000,237000,0.363504512247529,14387000
2024-09-30,44003000,11185000,2024-11-04,0.3,0.35,37180000,12025000,680000,0.3008337816030124,11345000
2024-12-31,42933000,10467000,2025-02-03,0.2947,0.34,36776000,13499000,1134000,0.28461496628235805,12365000
2025-03-31,43961000,10122000,2025-05-05,0.2792,0.27,36253000,13379000,65000,0.2792044796292721,13314000
2025-06-30,50724000,11632000,2025-08-25,0.33,0.27,36376000,14624000,237000,0.3197712777655597,14387000
2025-09-30,49168000,12165000,2025-11-03,0.34,0.31,35865000,13379000,65000,0.33918862400669175,13314000
