fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2016-09-30,56312000,-2377000,2016-11-10,0.09,0.01,51090160,-5309000,2643000,-0.0465255931866332,-7952000
2016-12-31,76435000,6601000,2017-03-08,0.19,0.14,49524007,-429000,3670000,0.13328889158746787,-4099000
2017-03-31,60574000,2160000,2017-05-10,0.09,0.05,49477874,-22043000,676000,0.04365587737258072,-22719000
2017-06-30,55856000,3970000,2017-08-09,0.12,0.03,49509940,4180000,1473000,0.08018591822167427,2707000
2017-09-30,71865000,5865000,2017-11-08,0.17,0.06,49283247,11696000,2222000,0.11900595754171799,9474000
2017-12-31,81593000,21480000,2018-02-27,0.26,0.17,49201766,18545000,3173000,0.43656969548613356,15372000
2018-03-31,65920000,690000,2018-05-09,0.11,0.09,49302771,5030000,2667000,0.013995156580550006,2363000
2018-06-30,59055000,1248000,2018-08-08,0.13,0.06,49425927,11341000,2495000,0.0252499057832542,8846000
2018-09-30,63889000,3915000,2018-11-05,0.17,0.08,49123703,18660000,1294000,0.07969676064526325,17366000
2018-12-31,78571000,9672000,2019-02-26,0.3,0.22,49211311,20551000,2416000,0.19654018158548955,18135000
2019-03-31,66141000,-17914000,2019-05-08,0.06,0.05,48023000,8578000,3762000,-0.3730295899881307,4816000
2019-06-30,59764000,3706000,2019-08-07,0.14,0.07,50317088,12865000,2904000,0.07365291091567143,9961000
2019-09-30,67615000,6517000,2019-11-06,0.15,0.09,50939915,4140000,2630000,0.12793503876086168,1510000
2019-12-31,80760000,8002000,2020-02-05,0.24,0.15,50966550,20795000,1539000,0.15700493755217884,19256000
2020-03-31,74712000,-341000,2020-05-21,0.1,0.05,51045588,6513000,2349000,-0.006680303104746291,4164000
2020-06-30,64527000,1512000,2020-08-05,0.17,0.04,50939938,11823000,1155000,0.029682014925106505,10668000
2020-09-30,72350000,447000,2020-11-04,0.16,0.13,51748437,-8410000,1591000,0.008637942050307722,-10001000
2020-12-31,88562000,4297000,2021-02-03,0.22,0.24,52335821,-1463000,1212000,0.08210437742058159,-2675000
2021-03-31,92671000,-24000,2021-05-26,0.16,0.1,52960699,27525000,2516000,-0.00045316622425999324,25009000
2021-06-30,97047000,8276000,2021-08-04,0.27,0.15,53408443,7492000,2336000,0.15495677340753033,5156000
2021-09-30,91855000,5724000,2021-11-03,0.21,0.13,53541724,-6718000,1313000,0.10690727851796479,-8031000
2021-12-31,98118000,6214000,2022-02-02,0.24,0.15,53891438,7052000,947000,0.11530588588116725,6105000
2022-03-31,105135000,1556000,2022-05-25,0.13,0.06,53778530,11687000,222000,0.028933479587485936,11465000
2022-06-30,122601000,14469000,2022-08-03,0.39,0.23,53834732,30578000,241000,0.26876701085834326,30337000
2022-09-30,122349000,11710000,2022-11-02,0.36,0.16,55037514,12468000,453000,0.21276397040752967,12015000
2022-12-31,146537000,19105000,2023-02-01,0.48,0.23,55840137,25955000,953000,0.34213741273593223,25002000
2023-03-31,187357000,16246000,2023-05-24,0.42,0.2,56641510,32882000,76000,0.2868214494987863,32806000
2023-06-30,216339000,52977000,2023-08-01,1.1,0.56,57175870,23354000,616000,0.926562201851935,22738000
2023-09-30,215507000,33271000,2023-11-01,0.82,0.53,57438152,27916000,849000,0.5792491374026101,27067000
2023-12-31,270943000,26888000,2024-02-06,0.74,0.56,58030115,-17131000,4519000,0.4633456266629835,-21650000
2024-03-31,321143000,14527000,2024-05-22,0.53,0.32,58487557,37015000,2675000,0.2483776164560951,34340000
2024-06-30,324477000,47555000,2024-08-08,1.1,0.84,58551423,1281000,786000,0.8121920452727511,495000
2024-09-30,301075000,19020000,2024-11-06,0.77,0.42,58482530,11168000,1623000,0.32522532797401205,9545000
2024-12-31,355320000,17261000,2025-02-04,0.74,0.7593,58353219,-14709000,5052000,0.2958020190797015,-19761000
2025-03-31,332645000,28253000,2025-05-28,0.78,0.73,58345000,136100000,11059000,0.4842402947981832,125041000
2025-06-30,353739000,33311000,2025-08-06,0.89,0.8616,57675035,27233000,7095000,0.5775635853536977,20138000
2025-09-30,343936000,2996000,2025-11-05,0.68,0.57,59593910,23415000,6849000,0.050273593392344954,16566000
