fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,67237000,60570000,2005-10-26,0.74,0.67,83276000,51908000,0,0.7273404102022192,51908000
2005-12-31,141374000,84536000,2006-01-25,1.02,0.96,85721000,48763000,0,0.9861760828735082,48763000
2006-03-31,73164000,65559000,2006-04-26,0.78,0.8,85621000,-8777000,0,0.7656883241260906,-8777000
2006-06-30,84514000,76005000,2006-07-26,0.86,0.82,86470000,-7949000,0,0.8789753671793685,-7949000
2006-09-30,82028000,74003000,2006-10-25,0.87,0.87,86571000,-8843000,0,0.8548243638169826,-8843000
2006-12-31,4138240000,109429000,2007-01-24,1.48,1.16,88046000,-8105000,41991000,1.2428616859368966,-50096000
2007-03-31,87834000,78525000,2007-04-25,0.91,1.01,88046000,-10859000,0,0.8918633441610068,-10859000
2007-06-30,110267000,100647000,2007-07-25,1.16,1.08,88194000,-8954000,0,1.1412000816382066,-8954000
2007-09-30,114856000,104828000,2007-10-24,1.2,1.14,88236000,-9943000,0,1.188041162337368,-9943000
2007-12-31,4719749000,92152000,2008-01-23,1.06,1.09,87549000,-10841000,26461000,1.052576271573633,-37302000
2008-03-31,81997000,72436000,2008-04-23,0.83,0.92,87549000,-9628000,0,0.8273766690653234,-9628000
2008-06-30,93042000,83911000,2008-07-23,0.96,0.94,87687000,-9717000,0,0.9569377444775167,-9717000
2008-09-30,72936000,64361000,2008-10-22,0.73,0.74,88097000,-8882000,0,0.7305697129300657,-8882000
2008-12-31,3550683000,24018000,2009-01-21,0.29,0.19,91538000,-8845000,21008000,0.2623828355437086,-29853000
2009-03-31,12612000,6735000,2009-04-22,0.07,0.3,91538000,-7402000,0,0.07357600122353558,-7402000
2009-06-30,44092000,38253000,2009-07-30,0.41,0.35,92232000,-6456000,0,0.41474759302628156,-6456000
2009-09-30,68723000,62530000,2009-10-29,0.67,0.45,93292000,-6633000,0,0.6702611156369249,-6633000
2009-12-31,2911290000,59671000,2010-02-11,0.62,0.53,103342000,-6550000,0,0.5774128621470457,-6550000
2010-03-31,54210000,47246000,2010-05-03,0.46,0.5,103342000,-8237000,0,0.45718101062491534,-8237000
2010-06-30,38925000,31772000,2010-08-02,0.31,0.44,103468000,-7839000,0,0.3070707851702942,-7839000
2010-09-30,18914000,12215000,2010-10-27,0.12,0.41,102337000,-8387000,0,0.11936054408473963,-8387000
2010-12-31,2952105000,42925000,2011-02-10,0.42,0.43,105513000,175822000,1920000,0.4068219082008852,173902000
2011-03-31,51058000,43680000,2011-05-02,0.42,0.41,105513000,43805000,0,0.41397742458275283,43805000
2011-06-30,42745000,35512000,2011-07-29,0.34,0.4,104525000,42747000,0,0.3397464721358527,42747000
