fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2020-12-31,53763000,-12259000,2021-03-24,-0.495,0.0,154361644,-9948000,2215000,-0.07941739723891512,-12163000
2021-03-31,69086000,-17375000,2021-05-13,-0.51,-0.6,154361644,45864000,2988000,-0.11256034562575662,42876000
2021-06-30,97374000,-9692000,2021-08-11,-0.06,-0.3,154572225,26950000,3273000,-0.06270207988530928,23677000
2021-09-30,91798000,-24803000,2021-11-10,-0.16,-0.17,155037911,15603000,4482000,-0.1599802257397547,11121000
2021-12-31,100177000,-26312000,2022-02-16,-0.17,-0.18,155771616,-3127000,3286000,-0.1689139566992744,-6413000
2022-03-31,103065000,-29495000,2022-05-11,-0.19,-0.15,156104971,-31456000,4690000,-0.18894337451944435,-36146000
2022-06-30,115072000,-24515000,2022-08-10,-0.09,-0.12,156703734,-41096000,5808000,-0.15644170929583592,-46904000
2022-09-30,105419000,-23668000,2022-11-09,-0.15,-0.11,157264153,-2757000,6299000,-0.15049837835581004,-9056000
2022-12-31,97973000,-24515000,2023-02-22,-0.07,-0.11,158456227,134000,6599000,-0.15471149644374657,-6465000
2023-03-31,119626000,-18200000,2023-05-10,-0.03,-0.09,158694919,42980000,5209000,-0.11468546135368077,37771000
2023-06-30,124217000,-15582000,2023-08-07,-0.01,-0.06,159463851,-19624000,8497000,-0.09771493603274388,-28121000
2023-09-30,119014000,-18238000,2023-11-06,-0.02,-0.05,160427987,-14745000,7131000,-0.11368340612539132,-21876000
2023-12-31,118377000,-23241000,2024-02-21,-0.04,-0.05,161174469,-26496000,7333000,-0.14419777613785717,-33829000
2024-03-31,145689000,-20471000,2024-05-08,0.01,0.01,162889642,42975000,8588000,-0.12567404377989855,34387000
2024-06-30,160624000,-17063000,2024-08-07,0.02,0.02,164383588,4516000,9139000,-0.1037999000240827,-4623000
2024-09-30,171329000,-16029000,2024-11-07,-0.1,-0.11,165723168,21125000,8545000,-0.09672153986339435,12580000
2024-12-31,159514000,-26137000,2025-02-19,-0.0069,-0.0076,166484713,-3219000,7969000,-0.15699339314114683,-11188000
2025-03-31,182697000,-14817000,2025-05-07,0.04,0.02,168347000,66624000,10077000,-0.08801463643545772,56547000
2025-06-30,193703000,-7298000,2025-08-11,-0.04,-0.06,170472000,13715000,5872000,-0.04281054953306115,7843000
2025-09-30,199561000,-24465000,2025-11-05,0.07,0.06,171348000,10253000,11506000,-0.14277960641501505,-1253000
