fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,365164000,39194000,2005-10-27,0.45,0.44,87096000,74542000,5559000,0.450009185266832,68983000
2005-12-31,393166000,50408000,2006-02-23,0.52,0.5,86061000,105376000,8703000,0.5857240794320308,96673000
2006-03-31,382723000,37686000,2006-04-27,0.42,0.4,89711000,57330000,9772000,0.4200822641593562,47558000
2006-06-30,425310000,48093000,2006-07-27,0.53,0.51,91043000,48426000,7035000,0.5282448952692683,41391000
2006-09-30,427217000,50814000,2006-10-26,0.56,0.54,90963000,47777000,6740000,0.5586227367171267,41037000
2006-12-31,465484000,56731000,2007-02-22,0.64,0.62,87918000,109005000,8606000,0.6452717304761255,100399000
2007-03-31,478427000,51434000,2007-04-26,0.56,0.54,92300000,57088000,6056000,0.5572481040086674,51032000
2007-06-30,530636000,61229000,2007-07-26,0.66,0.65,92915000,78464000,6669000,0.6589786363880966,71795000
2007-09-30,532902000,65140000,2007-10-25,0.7,0.69,93559000,91419000,6866000,0.6962451501191761,84553000
2007-12-31,560084000,72230000,2008-02-21,0.77,0.75,89037000,116836000,10516000,0.8112357783842672,106320000
2008-03-31,542995000,63582000,2008-04-24,0.68,0.67,93447000,71593000,6380000,0.6804070756685607,65213000
2008-06-30,594414000,75673000,2008-07-24,0.8,0.78,94398000,95703000,7956000,0.8016377465624271,87747000
2008-09-30,593100000,74029000,2008-10-23,0.82,0.82,94251000,138243000,6451000,0.785445247265281,131792000
2008-12-31,575862000,72061000,2009-02-05,0.78,0.74,90132000,128899000,9260000,0.7995051701948254,119639000
2009-03-31,505444000,51559000,2009-04-23,0.59,0.57,92302000,50577000,5228000,0.558590279733917,45349000
2009-06-30,504910000,59588000,2009-07-28,0.67,0.63,92712000,110285000,7131000,0.6427215462938994,103154000
2009-09-30,485676000,56410000,2009-10-26,0.63,0.64,92908000,86987000,6349000,0.6071597709562148,80638000
2009-12-31,553638000,71924000,2010-02-03,0.81,0.7,93810000,119650000,7177000,0.7666986461997655,112473000
2010-03-31,534441000,59725000,2010-04-26,0.65,0.65,96036000,95086000,6485000,0.621902203340414,88601000
2010-06-30,567104000,71281000,2010-07-26,0.74,0.74,96449000,110269000,7628000,0.739053800454126,102641000
2010-09-30,605088000,84263000,2010-10-25,0.87,0.79,96671000,139063000,6278000,0.8716471330595525,132785000
2010-12-31,679479000,107311000,2011-01-31,1.1,0.99,95374000,155122000,8200000,1.1251598968272276,146922000
2011-03-31,645309000,88979000,2011-04-26,0.91,0.87,98153000,86584000,8813000,0.906533677014457,77771000
2011-06-30,699871000,106311000,2011-07-25,1.08,0.99,98412000,155933000,10577000,1.0802646018778197,145356000
2011-09-30,712705000,110281000,2011-10-24,1.12,1.08,98308000,166557000,9753000,1.1217906986206616,156804000
2011-12-31,739204000,121676000,2012-02-02,1.23,1.21,98662000,192544000,11559000,1.2332610326164075,180985000
2012-03-31,711066000,108309000,2012-04-23,1.09,1.04,99307000,141457000,10008000,1.0906481919703546,131449000
2012-06-30,724872000,114813000,2012-07-30,1.15,1.15,99619000,119326000,10524000,1.1525211054116182,108802000
2012-09-30,747641000,116708000,2012-10-25,1.24,1.23,99757000,205431000,8704000,1.169922912677807,196727000
2012-12-31,809910000,143530000,2013-01-28,1.48,1.46,99576000,211638000,9169000,1.4414115851209126,202469000
2013-03-31,737135000,124914000,2013-04-29,1.27,1.22,99986000,171268000,11205000,1.249314904086572,160063000
2013-06-30,784010000,111353000,2013-07-29,1.31,1.3,100162000,139739000,10684000,1.111728999021585,129055000
2013-09-30,827810000,136323000,2013-10-28,1.42,1.45,100302000,255766000,11460000,1.3591254411676736,244306000
2013-12-31,889173000,165703000,2014-01-27,1.65,1.6,100380000,235780000,9179000,1.6507571229328553,226601000
2014-03-31,834052000,147226000,2014-04-28,1.46,1.35,100572000,212628000,10478000,1.4638865688263134,202150000
2014-06-30,885175000,157361000,2014-07-28,1.56,1.5,100823000,140502000,10082000,1.5607649048332226,130420000
2014-09-30,884122000,155510000,2014-10-27,1.55,1.53,101006000,226102000,9275000,1.539611508227234,216827000
2014-12-31,946145000,185936000,2015-01-26,1.85,1.79,101122000,261209000,7809000,1.8387294555091869,253400000
2015-03-31,865281000,155773000,2015-04-27,1.55,1.52,101361000,260399000,9950000,1.5368139619774863,250449000
2015-06-30,889541000,171280000,2015-07-27,1.7,1.64,101569000,172549000,10723000,1.6863413049257154,161826000
2015-09-30,883933000,160417000,2015-10-26,1.61,1.57,101607000,226619000,6830000,1.5787987048136447,219789000
2015-12-31,943640000,208597000,2016-02-01,1.82,1.87,101833000,269258000,8757000,2.048422417094655,260501000
2016-03-31,902423000,151416000,2016-04-25,1.5,1.46,102318000,207072000,9489000,1.4798569166715534,197583000
2016-06-30,931558000,158069000,2016-07-25,1.56,1.61,102466000,169760000,8859000,1.5426482930923429,160901000
2016-09-30,945144000,167079000,2016-10-31,1.65,1.61,102522000,316541000,8585000,1.6296892374319658,307956000
2016-12-31,1010800000,182081000,2017-02-09,1.86,1.84,102580000,270412000,13173000,1.7750146227334762,257239000
2017-03-31,1086305000,158071000,2017-04-28,2.11,1.99,103078000,378217000,18099000,1.5335086051339761,360118000
2017-06-30,1134671000,179556000,2017-07-31,2.24,2.22,103409000,171875000,12423000,1.7363672407624096,159452000
2017-09-30,1159912000,190273000,2017-10-30,2.36,2.3,103680000,315641000,13419000,1.8351948302469137,302222000
2017-12-31,1226583000,443872000,2018-02-02,2.7,2.61,103863000,368749000,15595000,4.273629685258466,353154000
2018-03-31,1202500000,211300000,2018-04-20,2.61,2.5,104200000,281700000,11600000,2.0278310940499042,270100000
2018-06-30,1293700000,228400000,2018-07-26,2.89,2.7,104400000,266100000,15900000,2.1877394636015324,250200000
2018-09-30,1318700000,247600000,2018-10-26,3.09,2.94,104600000,418200000,13900000,2.367112810707457,404300000
2018-12-31,1376300000,257100000,2019-02-01,3.22,3.13,104500000,464100000,17200000,2.460287081339713,446900000
2019-03-31,1287200000,369600000,2019-04-25,3.3,2.78,104700000,290300000,17800000,3.530085959885387,272500000
2019-06-30,1330300000,249700000,2019-07-25,3.07,3.05,105100000,300800000,15000000,2.3758325404376786,285800000
2019-09-30,1354500000,277500000,2019-10-24,3.29,3.19,105200000,404500000,17100000,2.637832699619772,387400000
2019-12-31,1394800000,871100000,2020-01-30,3.39,3.35,105200000,466200000,13000000,8.28041825095057,453200000
2020-03-31,1350700000,240300000,2020-04-28,3.05,2.91,105300000,363900000,10500000,2.282051282051282,353400000
2020-06-30,1305000000,219200000,2020-07-28,2.94,2.67,105500000,449100000,10200000,2.0777251184834125,438900000
2020-09-30,1198200000,234400000,2020-10-27,3.17,3.05,105900000,137900000,12100000,2.2134088762983946,125800000
2020-12-31,1335600000,255800000,2021-01-29,3.56,3.48,106000000,574200000,16100000,2.413207547169811,558100000
2021-03-31,1376100000,289000000,2021-04-27,3.6,3.32,106000000,559600000,16300000,2.7264150943396226,543300000
2021-06-30,1189800000,286300000,2021-07-23,3.76,3.67,106400000,425500000,16200000,2.6907894736842106,409300000
2021-09-30,1232100000,289500000,2021-10-22,3.91,3.83,106700000,447300000,12300000,2.713214620431115,435000000
2021-12-31,1256600000,231900000,2022-02-02,3.73,3.67,106700000,579500000,17800000,2.1733833177132147,561700000
2022-03-31,1279800000,303200000,2022-04-26,3.77,3.69,106700000,475300000,14600000,2.8416119962511717,460700000
2022-06-30,1310800000,279500000,2022-07-22,3.95,3.59,106800000,-64200000,14100000,2.6170411985018727,-78300000
2022-09-30,1350300000,325900000,2022-10-26,3.67,3.46,106800000,251800000,23200000,3.051498127340824,228600000
2022-12-31,1430900000,279800000,2023-01-27,3.92,3.77,106800000,71700000,18400000,2.6198501872659175,53300000
2023-03-31,1469700000,283100000,2023-04-27,3.9,3.85,107000000,463700000,19700000,2.6457943925233645,444000000
