fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2017-06-30,76240000,4346000,2017-08-15,0.02,,106747037,4845000,2202000,0.040713073843913816,2643000
2017-09-30,82989000,2379000,2017-11-14,0.02,,105306526,8452000,2811000,0.022591192496465035,5641000
2017-12-31,90597000,2267000,2018-03-01,0.05,0.01,103170000,7149000,1638000,0.021973441892022876,5511000
2018-03-31,98701000,3651000,2018-05-03,0.06,0.02,113341308,6374000,1015000,0.03221243926353841,5359000
2018-06-30,110325000,31265000,2018-08-07,0.06,0.04,113081209,17474000,691000,0.2764827178315718,16783000
2018-09-30,119042000,12135000,2018-11-07,0.08,0.05,113601415,10751000,1145000,0.10682085253955684,9606000
2018-12-31,126090000,12450000,2019-02-28,0.11,0.08,113390212,17124000,4627000,0.10979783687149293,12497000
2019-03-31,135270000,12584000,2019-05-09,0.12,0.06,113406320,9685000,6511000,0.1109638334089317,3174000
2019-06-30,145031000,6007000,2019-08-06,0.1,0.07,113388509,16044000,3600000,0.052977149562836216,12444000
2019-09-30,150462000,10384000,2019-11-05,0.14,0.09,113364775,23822000,2728000,0.09159811766926719,21094000
2019-12-31,158153000,13171000,2020-02-13,0.17,0.14,113552018,20565000,1387000,0.11599089326620333,19178000
2020-03-31,157689000,12696000,2020-05-07,0.19,0.07,113489992,10141000,1880000,0.1118688950123461,8261000
2020-06-30,94737000,7131000,2020-08-06,0.19,0.01,113737465,24787000,2386000,0.06269701896380406,22401000
2020-09-30,147472000,32563000,2020-11-05,0.37,0.22,113966863,73878000,1511000,0.2857234036528671,72367000
2020-12-31,151553000,25163000,2021-02-11,0.32,0.27,114291136,47937000,1754000,0.22016580533419494,46183000
2021-03-31,171368000,22361000,2021-05-06,0.33,0.22,117249365,43862000,2193000,0.19071318637845075,41669000
2021-06-30,217748000,28052000,2021-08-05,0.41,0.25,119454104,37473000,4588000,0.23483496222113892,32885000
2021-09-30,222915000,29199000,2021-11-09,0.38,0.32,120438373,53728000,2299000,0.24243934281642945,51429000
2021-12-31,339342000,29632000,2022-02-24,0.43,0.3,117696590,-36771000,4796000,0.25176600273635796,-41567000
2022-03-31,430608000,-62090000,2022-05-09,0.36,0.35,118031325,93060000,3736000,-0.5260467930864963,89324000
2022-06-30,511229000,-10336000,2022-08-08,0.32,0.31,118390641,-5465000,4427000,-0.08730419831074317,-9892000
2022-09-30,426454000,106964000,2022-11-08,0.21,0.26,132243636,73208000,4280000,0.8088404344841215,68928000
2022-12-31,286744000,49849000,2023-02-28,0.22,0.1,119117004,95303000,4827000,0.4184876913123168,90476000
2023-03-31,231963000,16132000,2023-05-09,0.26,0.17,115915737,66345000,5887000,0.13917005936821158,60458000
2023-06-30,239737000,16413000,2023-08-09,0.29,0.23,114490651,29336000,5800000,0.14335668333303475,23536000
2023-09-30,219419000,22302000,2023-11-07,0.34,0.26,114322279,26350000,9134000,0.19508008583348832,17216000
2023-12-31,223123000,-17905000,2024-02-26,0.35,0.34,110988515,2496000,20390000,-0.16132299814985362,-17894000
2024-03-31,215796000,21301000,2024-05-09,0.32,0.28,108632159,51964000,34130000,0.19608373980673624,17834000
2024-06-30,218692000,-68721000,2024-08-08,0.41,0.33,103827661,71597000,31226000,-0.6618756441022012,40371000
2024-09-30,231358000,22511000,2024-11-07,0.45,0.42,105059283,56196000,419000,0.21426949963098454,55777000
2024-12-31,228538000,45881000,2025-02-24,0.55,0.5177,106116888,75737000,13698000,0.43236284878614234,62039000
2025-03-31,225158000,39045000,2025-05-08,0.46,0.44,105068046,67879000,7631000,0.37161631425029074,60248000
2025-06-30,234033000,22343000,2025-08-07,0.57,0.55,100184067,73119000,7845000,0.22301949470667826,65274000
2025-09-30,238696000,44717000,2025-11-06,0.57,0.56,99722575,71165000,7156000,0.4484140125743845,64009000
