fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,86606000,8386000,2005-11-30,0.0499,,314592000,-4700000,3400000,0.026656749059098768,-8100000
2005-12-31,87303000,6994000,2006-02-07,0.01,0.01,356416000,13298000,2606000,0.019623137008439578,10692000
2006-03-31,87696000,8734000,2006-04-26,0.02,0.01,395992000,-1797000,4588000,0.022056001131335986,-6385000
2006-06-30,79965000,2424000,2006-07-26,0.01,,395488000,-16598000,3810000,0.006129136661542196,-20408000
2006-09-30,127745000,15970000,2006-10-31,0.04,0.03,396792000,2539000,2559000,0.04024778725377528,-20000
2006-12-31,135283000,11851000,2007-02-01,0.03,0.03,398496000,26557000,4158000,0.029739319842608206,22399000
2007-03-31,124329000,9941000,2007-05-01,0.03,0.03,398544000,-8247000,8042000,0.02494329358866273,-16289000
2007-06-30,120531000,5712000,2007-07-31,0.01,,399080000,-24246000,8307000,0.014312919715345294,-32553000
2007-09-30,186863000,20030000,2007-10-30,0.05,0.04,400680000,-14407000,10013000,0.04999001697114905,-24420000
2007-12-31,174838000,16875000,2008-01-31,0.04,0.04,400392000,32272000,7722000,0.04214619672720734,24550000
2008-03-31,157342000,2870000,2008-04-29,0.01,,399592000,-16832000,11419000,0.007182325972491942,-28251000
2008-06-30,156677000,1375000,2008-07-29,0.0069,,398736000,-5614000,8330000,0.003448396934312427,-13944000
2008-09-30,231946000,25663000,2008-10-28,0.06,0.06,399472000,28999000,11099000,0.06424229983578324,17900000
2008-12-31,179279000,8321000,2009-01-29,0.02,0.02,413152000,62963000,8346000,0.020140287351870498,54617000
2009-03-31,200000000,3962000,2009-04-28,0.01,,403440000,-1793000,8063000,0.009820543327384494,-9856000
2009-06-30,164648000,1439000,2009-07-28,0.007,,404616000,9095000,3501000,0.0035564584692646855,5594000
2009-09-30,269546000,26182000,2009-10-27,0.07,0.05,405992000,18355000,4485000,0.06448895544739798,13870000
2009-12-31,222217000,15202000,2010-01-28,0.04,0.03,406760000,93384000,3796000,0.03737338971383617,89588000
2010-03-31,229407000,7170000,2010-04-27,0.02,0.01,407304000,-11776000,7154000,0.017603559012432973,-18930000
2010-06-30,204786000,3502000,2010-07-27,0.01,,408472000,-549000,8055000,0.008573415068841928,-8604000
2010-09-30,328568000,34857000,2010-10-26,0.09,0.07,409344000,-19582000,7324000,0.0851533184803002,-26906000
2010-12-31,301166000,22948000,2011-01-27,0.06,0.05,415880000,82021000,7649000,0.05517937866692315,74372000
2011-03-31,312699000,12139000,2011-04-26,0.03,0.02,419088000,-85497000,11447000,0.02896527698239988,-96944000
2011-06-30,291336000,6241000,2011-07-26,0.02,0.01,420136000,1824000,19337000,0.01485471371175048,-17513000
2011-09-30,465523000,45987000,2011-10-25,0.11,0.1,420224000,-42411000,37950000,0.10943449208041425,-80361000
