fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2016-03-31,1474700000,182000000,2016-06-15,0.48,0.0,345200000,177200000,28400000,0.5272305909617613,148800000
2016-06-30,1555100000,238900000,2016-08-02,0.64,0.61,345200000,310600000,33000000,0.6920625724217845,277600000
2016-09-30,1567400000,226900000,2016-10-27,0.67,0.59,349200000,331600000,28600000,0.6497709049255441,303000000
2016-12-31,1627100000,224500000,2017-02-07,0.68,0.67,349700000,317500000,39600000,0.6419788390048613,277900000
2017-03-31,1535200000,199700000,2017-04-27,0.6,0.57,351500000,148300000,26800000,0.5681365576102418,121500000
2017-06-30,1628800000,240100000,2017-07-27,0.71,0.69,352200000,245700000,28800000,0.6817149346961954,216900000
2017-09-30,1685300000,267800000,2017-10-26,0.77,0.73,352900000,319000000,32100000,0.7588551997733068,286900000
2017-12-31,1577900000,336900000,2018-02-08,0.82,0.78,353900000,463400000,48400000,0.9519638315908449,415000000
2018-03-31,1492200000,261200000,2018-04-26,0.78,0.75,354400000,171000000,31400000,0.7370203160270881,139600000
2018-06-30,1601800000,295000000,2018-07-26,0.91,0.89,355000000,341800000,27300000,0.8309859154929577,314500000
2018-09-30,1601200000,245300000,2018-10-25,0.86,0.86,355300000,386800000,35000000,0.6904024767801857,351800000
2018-12-31,1757500000,2112300000,2019-02-07,0.91,0.85,339300000,444800000,18600000,6.225464190981432,426200000
2019-03-31,1592900000,164400000,2019-04-25,0.69,0.69,339500000,156200000,24000000,0.4842415316642121,132200000
2019-06-30,1864700000,174600000,2019-07-25,0.9,0.89,339700000,258800000,24500000,0.5139829261112746,234300000
2019-09-30,1860000000,207100000,2019-10-24,0.87,0.87,339900000,381000000,31100000,0.6092968520152986,349900000
2019-12-31,2002400000,192800000,2020-02-06,1.03,0.97,340100000,475400000,32900000,0.5668920905615995,442500000
2020-03-31,1108100000,41900000,2020-04-30,0.74,0.69,340000000,191000000,33800000,0.12323529411764705,157200000
2020-06-30,1041599999,130000000,2020-07-28,0.68,0.58,339700000,479200000,25700000,0.3826906093612011,453500000
2020-09-30,1159800000,225800000,2020-10-27,0.94,0.86,340800000,481700000,26700000,0.6625586854460094,455000000
2020-12-31,1324900000,1215600000,2021-02-04,0.7,0.62,360700000,284800000,86200000,3.3701136678680346,198600000
2021-03-31,1259200000,110200000,2021-04-29,0.63,0.6,341700000,144800000,8400000,0.3225051214515657,136400000
2021-06-30,1319700000,180900000,2021-07-29,0.66,0.6,342400000,279500000,8700000,0.5283294392523364,270800000
2021-09-30,1301000000,152300000,2021-10-28,0.66,0.65,362200000,262200000,10900000,0.42048591938155716,251300000
2021-12-31,1374800000,165000000,2022-02-03,0.79,0.78,362900000,274600000,22000000,0.45467070818407274,252600000
2022-03-31,1376500000,165100000,2022-04-28,0.7,0.68,368400000,214800000,18800000,0.44815418023887077,196000000
2022-06-30,1463300000,173000000,2022-07-28,0.78,0.72,359800000,294400000,18300000,0.48082267926625905,276100000
2022-09-30,1456000000,189900000,2022-10-26,0.79,0.76,357900000,329800000,22600000,0.5305951383067896,307200000
2022-12-31,1529900000,227200000,2023-02-01,0.88,0.84,356700000,464200000,36100000,0.6369498177740398,428100000
2023-03-31,1460700000,173600000,2023-04-26,0.75,0.73,356500000,174400000,24800000,0.48695652173913045,149600000
2023-06-30,1526400000,209000000,2023-07-26,0.85,0.81,355500000,321000000,21000000,0.5879043600562588,300000000
2023-09-30,1494500000,218000000,2023-10-25,0.85,0.85,356100000,411400000,27900000,0.6121875877562483,383500000
2023-12-31,1583700000,265200000,2024-01-31,0.98,0.94,354500000,446800000,34100000,0.7480959097320169,412700000
2024-03-31,1524500000,207400000,2024-04-24,0.83,0.79,356000000,256700000,26400000,0.5825842696629213,230300000
2024-06-30,1552400000,195100000,2024-07-24,0.93,0.92,354800000,308900000,29200000,0.5498872604284104,279700000
2024-09-30,1534600000,221600000,2024-10-30,0.63,0.64,352300000,459000000,27800000,0.6290093670167471,431200000
2024-12-31,1620300000,208800000,2025-02-07,1.17,1.12,348000000,502200000,37000000,0.6,465200000
2025-03-31,1474200000,171900000,2025-05-01,0.85,0.85,344600000,241700000,26700000,0.4988392338943703,215000000
2025-06-30,1518800000,166600000,2025-07-30,0.58,0.59,341700000,311200000,36700000,0.48756218905472637,274500000
2025-09-30,1027099999,55000000,2025-10-29,0.68,0.57,333400000,138600000,11300000,0.16496700659868027,127300000
