fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,983270000,180930000,2005-10-18,0.5,0.42,439648000,262516000,36316000,0.4115337724725235,226200000
2005-12-31,1489874000,478305000,2006-01-17,1.11,0.85,375832000,669518000,47379000,1.2726563996679368,622139000
2006-03-31,1086122000,266775000,2006-04-18,0.71,0.44,443000000,-123753000,52122000,0.6022009029345372,-175875000
2006-06-30,1426202000,382380000,2006-07-18,0.85,0.69,444000000,499681000,58223000,0.8612162162162162,441458000
2006-09-30,1636049000,365787000,2006-10-17,0.87,0.78,442000000,692527000,67667000,0.8275723981900452,624860000
2006-12-31,1642127000,441567000,2007-01-16,1.0,1.06,433600000,797969000,72528000,1.0183740774907748,725441000
2007-03-31,2302900000,492900000,2007-04-25,1.33,1.03,488000000,668900000,142400000,1.0100409836065574,526500000
2007-06-30,5807000000,1168000000,2007-07-25,1.42,1.37,892000000,2081100000,529600000,1.3094170403587444,1551500000
2007-09-30,5066000000,838000000,2007-10-24,1.26,1.14,894000000,2086000000,466000000,0.9373601789709173,1620000000
2007-12-31,4184000000,478000000,2008-01-23,0.68,0.87,766000000,1389000000,617000000,0.6240208877284595,772000000
2008-03-31,5672000000,1186000000,2008-04-23,1.33,1.09,898000000,615000000,508000000,1.3207126948775056,107000000
2008-06-30,5441000000,1010000000,2008-07-22,1.12,1.23,900000000,1009000000,655000000,1.1222222222222222,354000000
2008-09-30,4616000000,587000000,2008-10-21,0.66,0.72,894000000,1545000000,766000000,0.656599552572707,779000000
2008-12-31,2067000000,-13850000000,2009-01-26,0.03,-0.57,800000000,201000000,779000000,-17.3125,-578000000
2009-03-31,2602000000,103000000,2009-04-22,0.09,0.07,802000000,-258000000,519000000,0.128428927680798,-777000000
2009-06-30,3684000000,812000000,2009-07-21,0.68,0.36,942000000,1154000000,375000000,0.861995753715499,779000000
2009-09-30,4144000000,979000000,2009-10-21,1.03,0.67,944000000,1954000000,244000000,1.0370762711864407,1710000000
2009-12-31,4610000000,1019000000,2010-01-21,1.09,0.88,862000000,1547000000,449000000,1.1821345707656612,1098000000
2010-03-31,4363000000,945000000,2010-04-21,1.02,0.94,946000000,1818000000,183000000,0.9989429175475687,1635000000
2010-06-30,3864000000,664000000,2010-07-21,0.72,0.64,946000000,1064000000,344000000,0.7019027484143763,720000000
2010-09-30,5152000000,1178000000,2010-10-21,1.25,1.07,948000000,1336000000,350000000,1.2426160337552743,986000000
2010-12-31,5603000000,1549000000,2011-01-20,1.63,1.47,954000000,2055000000,535000000,1.6236897274633124,1520000000
2011-03-31,5709000000,1499000000,2011-04-20,1.58,1.26,955000000,2359000000,434000000,1.5696335078534032,1925000000
2011-06-30,5814000000,1368000000,2011-07-21,1.47,1.34,956000000,1680000000,530000000,1.4309623430962344,1150000000
2011-09-30,5195000000,1053000000,2011-10-19,1.1,1.07,955000000,1835000000,678000000,1.1026178010471204,1157000000
2011-12-31,4162000000,640000000,2012-01-19,0.72,0.63,949000000,746000000,785000000,0.6743940990516333,-39000000
2012-03-31,4605000000,764000000,2012-04-19,0.96,0.85,955000000,801000000,707000000,0.8,94000000
2012-06-30,4475000000,710000000,2012-07-19,0.8,0.76,953000000,1182000000,840000000,0.74501573976915,342000000
2012-09-30,4417000000,824000000,2012-10-22,0.68,0.73,953000000,526000000,971000000,0.8646379853095488,-445000000
2012-12-31,4513000000,743000000,2013-01-22,0.74,0.71,954000000,1265000000,976000000,0.7788259958071279,289000000
2013-03-31,4583000000,648000000,2013-04-18,0.73,0.72,953000000,831000000,805000000,0.6799580272822665,26000000
2013-06-30,4288000000,482000000,2013-07-23,0.25,0.44,984000000,1034000000,1173000000,0.4898373983739837,-139000000
2013-09-30,6165000000,821000000,2013-10-22,0.83,0.63,1043000000,1878000000,1645000000,0.7871524448705657,233000000
2013-12-31,5885000000,707000000,2014-01-22,0.84,0.8,1044000000,2337000000,1663000000,0.6772030651340997,674000000
2014-03-31,4985000000,510000000,2014-04-24,0.48,0.41,1044000000,1237000000,1612000000,0.4885057471264368,-375000000
2014-06-30,5522000000,492000000,2014-07-23,0.58,0.53,1045000000,1350000000,1950000000,0.47081339712918663,-600000000
2014-09-30,5696000000,562000000,2014-10-28,0.64,0.61,1046000000,1926000000,1853000000,0.5372848948374761,73000000
2014-12-31,5235000000,-2842000000,2015-01-27,0.25,0.35,1039000000,1118000000,1800000000,-2.735322425409047,-682000000
2015-03-31,4153000000,-2464000000,2015-04-23,-0.06,-0.06,1040000000,717000000,1867000000,-2.3692307692307693,-1150000000
2015-06-30,4248000000,-1841000000,2015-07-23,0.14,0.08,1040000000,1069000000,1661000000,-1.7701923076923076,-592000000
