fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,346000000,40100000,2005-10-24,0.77,0.62,51800000,10300000,5700000,0.7741312741312741,4600000
2005-12-31,345700000,42900000,2006-01-23,0.83,0.8,52000000,50000000,4500000,0.825,45500000
2006-03-31,426000000,60800000,2006-04-24,1.16,0.91,52200000,61300000,3500000,1.1647509578544062,57800000
2006-06-30,450500000,68000000,2006-07-26,1.29,1.22,51000000,116000000,5600000,1.3333333333333333,110400000
2006-09-30,404500000,51200000,2006-10-26,1.25,1.07,52600000,64000000,7300000,0.973384030418251,56700000
2006-12-31,420800000,48100000,2007-01-26,0.91,1.0,52700000,43800000,7300000,0.9127134724857685,36500000
2007-03-31,516000000,66600000,2007-04-27,1.26,1.22,52600000,38900000,13200000,1.2661596958174905,25700000
2007-06-30,560600000,61300000,2007-07-26,1.17,1.38,51400000,128400000,19300000,1.1926070038910506,109100000
2007-09-30,448000000,57700000,2007-10-31,1.12,1.05,51600000,48900000,18400000,1.1182170542635659,30500000
2007-12-31,446400000,56100000,2008-01-29,1.17,1.1,49000000,23200000,24400000,1.1448979591836734,-1200000
2008-03-31,506400000,120000000,2008-04-29,1.05,1.04,48300000,71400000,29900000,2.484472049689441,41500000
2008-06-30,546100000,44000000,2008-07-31,1.09,1.09,44300000,75000000,46200000,0.9932279909706546,28800000
2008-09-30,413700000,25800000,2008-10-28,0.58,0.79,44500000,43000000,35800000,0.5797752808988764,7200000
2008-12-31,361800000,29800000,2009-01-27,0.68,0.54,44000000,-45100000,31900000,0.6772727272727272,-77000000
2009-03-31,330000000,13100000,2009-04-28,0.33,0.22,44000000,46900000,27200000,0.29772727272727273,19700000
2009-06-30,256900000,-20800000,2009-07-30,-0.34,-0.28,43900000,100700000,21400000,-0.47380410022779046,79300000
2009-09-30,233700000,-9300000,2009-10-27,-0.21,-0.26,43900000,36200000,11300000,-0.21184510250569477,24900000
2009-12-31,263800000,3500000,2010-01-26,0.08,-0.03,44200000,22700000,7800000,0.07918552036199095,14900000
2010-03-31,336900000,2100000,2010-04-27,0.18,0.11,44400000,8200000,8000000,0.0472972972972973,200000
2010-06-30,364200000,5900000,2010-07-29,0.31,0.28,44100000,48100000,17100000,0.13378684807256236,31000000
2010-09-30,351700000,7600000,2010-10-26,0.17,0.22,44500000,-30500000,8100000,0.1707865168539326,-38600000
2010-12-31,375600000,9300000,2011-01-25,0.21,0.23,44700000,-33600000,9600000,0.2080536912751678,-43200000
2011-03-31,464200000,28600000,2011-04-26,0.64,0.37,44700000,11100000,17900000,0.639821029082774,-6800000
2011-06-30,483600000,25500000,2011-07-28,0.72,0.5,44300000,117200000,44000000,0.5756207674943566,73200000
2011-09-30,414100000,23800000,2011-10-25,0.55,0.49,45100000,-74000000,27300000,0.5277161862527716,-101300000
2011-12-31,431100000,23600000,2012-01-26,0.57,0.55,45100000,46200000,33000000,0.5232815964523282,13200000
2012-03-31,539900000,33000000,2012-04-25,0.84,0.68,47900000,75700000,47000000,0.6889352818371608,28700000
2012-06-30,643600000,40800000,2012-07-31,0.88,0.8,53300000,112400000,64600000,0.7654784240150094,47800000
2012-09-30,544900000,39200000,2012-10-23,0.74,0.75,53400000,-36700000,56400000,0.7340823970037453,-93100000
2012-12-31,533500000,33000000,2013-01-31,0.62,0.61,53500000,38900000,80500000,0.616822429906542,-41600000
2013-03-31,581400000,32900000,2013-04-25,0.69,0.75,53500000,29500000,86600000,0.6149532710280374,-57100000
2013-06-30,611800000,40900000,2013-07-30,0.76,0.71,53500000,183500000,113400000,0.7644859813084112,70100000
2013-09-30,498600000,34600000,2013-10-29,0.65,0.63,53500000,64000000,114900000,0.6467289719626168,-50900000
2013-12-31,503500000,29500000,2014-01-30,0.55,0.55,53800000,7000000,97500000,0.5483271375464684,-90500000
2014-03-31,566300000,30600000,2014-04-24,0.57,0.57,53700000,73000000,85800000,0.5698324022346368,-12800000
2014-06-30,604600000,38100000,2014-07-29,0.71,0.74,53800000,95600000,51000000,0.70817843866171,44600000
2014-09-30,549800000,13500000,2014-10-23,0.25,0.18,53700000,15000000,59000000,0.25139664804469275,-44000000
2014-12-31,548400000,24100000,2015-01-28,0.45,0.54,53600000,12500000,68400000,0.4496268656716418,-55900000
2015-03-31,570600000,-1400000,2015-04-30,0.32,0.29,52600000,120900000,24900000,-0.026615969581749048,96000000
2015-06-30,557900000,22500000,2015-07-30,0.52,0.41,51000000,134200000,18200000,0.4411764705882353,116000000
2015-09-30,455600000,8900000,2015-10-22,0.26,0.29,49900000,41500000,29900000,0.17835671342685372,11600000
2015-12-31,443800000,11500000,2016-02-04,0.24,0.28,48900000,30100000,19600000,0.23517382413087934,10500000
2016-03-31,456300000,-23900000,2016-04-26,0.3,0.33,47100000,65600000,16600000,-0.5074309978768577,49000000
2016-06-30,457700000,14900000,2016-07-28,0.35,0.35,47000000,119700000,29100000,0.3170212765957447,90600000
2016-09-30,389000000,-6200000,2016-10-27,-0.08,0.24,46900000,3900000,26600000,-0.13219616204690832,-22700000
2016-12-31,427400000,7000000,2017-02-02,0.15,0.05,47100000,-29700000,18500000,0.14861995753715498,-48200000
2017-03-31,473600000,20700000,2017-04-27,0.44,0.33,47100000,61300000,18000000,0.4394904458598726,43300000
2017-06-30,507700000,25500000,2017-07-27,0.59,0.5,47100000,93800000,35400000,0.5414012738853503,58400000
