fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,11156900000,640700000,2005-10-26,1.02,1.07,628137255,928300000,33200000,1.0199999998407991,895100000
2005-12-31,11432300000,652000000,2006-01-25,1.05,1.09,671376147,963800000,43000000,0.9711396553383955,920800000
2006-03-31,13838500000,731800000,2006-04-26,1.1,1.07,671376147,1797600000,36400000,1.0899999996574201,1761200000
2006-06-30,14171100000,751200000,2006-07-26,1.18,1.14,642051282,201000000,36400000,1.1700000000934505,164600000
2006-09-30,14449400000,810800000,2006-10-25,1.24,1.23,628527132,614700000,57700000,1.2899999995545142,557000000
2006-12-31,14555500000,801100000,2007-01-24,1.27,1.27,621507937,1430900000,63400000,1.288961817393492,1367500000
2007-03-31,15088000000,783100000,2007-04-25,1.26,1.26,621507937,1981100000,56600000,1.2599999990024262,1924500000
2007-06-30,15267900000,835200000,2007-07-25,1.35,1.35,618666667,725900000,63500000,1.3499999992726293,662400000
2007-09-30,15242000000,868000000,2007-10-24,1.44,1.44,597000000,533300000,91400000,1.4539363484087102,441900000
2007-12-31,15561400000,859100000,2008-01-23,1.51,1.5,549626168,1104300000,110500000,1.5630624049908775,993800000
2008-03-31,15553700000,588100000,2008-04-23,1.07,1.18,547600000,1033800000,79000000,1.0739590942293644,954800000
2008-06-30,15666800000,750500000,2008-07-23,1.44,1.36,522600000,111500000,77000000,1.4360887868350556,34500000
2008-09-30,14961000000,820700000,2008-10-22,1.58,1.5,535440000,892800000,79900000,1.5327581054833408,812900000
2008-12-31,15069600000,331400000,2009-01-28,1.34,1.36,498200000,497300000,109700000,0.665194700923324,387600000
2009-03-31,15143300000,580400000,2009-04-22,1.62,1.25,498200000,1192000000,68900000,1.164993978321959,1123100000
2009-06-30,15413200000,693500000,2009-07-29,1.5,1.43,496000000,377600000,89000000,1.3981854838709677,288600000
2009-09-30,15425100000,730200000,2009-10-28,1.78,1.39,476800000,1439600000,114400000,1.5314597315436242,1325200000
2009-12-31,19046500000,2741800000,2010-01-27,1.16,1.03,446600000,29700000,106100000,6.139274518584863,-76400000
2010-03-31,15072900000,876800000,2010-04-28,1.95,1.64,446600000,-322900000,120200000,1.9632781012091356,-443100000
2010-06-30,14431300000,722400000,2010-07-28,1.67,1.55,441100000,256100000,102600000,1.6377238721378373,153500000
2010-09-30,14572300000,739100000,2010-11-03,1.74,1.58,402200000,896500000,110800000,1.8376429636996519,785700000
2010-12-31,14647900000,548800000,2011-01-26,1.33,1.22,379300000,587000000,117800000,1.446875823886106,469200000
2011-03-31,14894300000,926600000,2011-04-27,2.35,1.88,379300000,1114900000,101900000,2.4429211705773795,1013000000
2011-06-30,15100700000,701600000,2011-07-27,1.83,1.8,371500000,771800000,104700000,1.8885598923283984,667100000
2011-09-30,15398000000,683200000,2011-10-26,1.77,1.69,360400000,1429800000,127800000,1.8956714761376248,1302000000
2011-12-31,15317700000,335300000,2012-01-25,0.99,1.13,339000000,57900000,185100000,0.9890855457227139,-127200000
2012-03-31,15415200000,856500000,2012-04-25,2.34,2.26,339000000,1223100000,123800000,2.5265486725663715,1099300000
2012-06-30,15407300000,643600000,2012-07-25,2.04,2.07,331200000,521500000,102200000,1.9432367149758454,419300000
2012-09-30,15353100000,691200000,2012-11-07,2.09,1.85,321900000,240200000,149100000,2.147250698974837,91100000
2012-12-31,15536100000,464200000,2013-01-23,1.03,0.94,305900000,759800000,169800000,1.5174893756129455,590000000
2013-03-31,17576000000,885200000,2013-04-24,2.94,2.38,305900000,956900000,107500000,2.89375612945407,849400000
2013-06-30,17690300000,800100000,2013-07-24,2.6,2.11,303200000,425200000,142000000,2.6388522427440635,283200000
2013-09-30,17855500000,656200000,2013-10-23,2.1,1.85,304500000,1397400000,158600000,2.155008210180624,1238800000
2013-12-31,17570900000,148200000,2014-01-29,0.87,0.87,292600000,272800000,238400000,0.5064935064935064,34400000
2014-03-31,17859400000,701000000,2014-04-30,2.3,2.12,292600000,1387500000,135700000,2.3957621326042378,1251800000
2014-06-30,18473400000,731100000,2014-07-30,2.44,2.26,286000000,1071000000,135500000,2.5562937062937063,935500000
2014-09-30,18557000000,630900000,2014-10-29,2.36,2.27,270512468,605700000,139400000,2.3322400060318107,466300000
2014-12-31,18984300000,506700000,2015-01-28,1.73,1.74,280400000,305100000,304000000,1.8070613409415122,1100000
2015-03-31,19051500000,865200000,2015-04-29,3.14,2.69,280400000,1650500000,88800000,3.085592011412268,1561700000
2015-06-30,20015500000,859100000,2015-07-29,3.1,2.78,274300000,1173000000,140900000,3.131972293109734,1032100000
2015-09-30,19901600000,654800000,2015-10-28,2.73,2.32,269200000,343400000,178600000,2.4323922734026744,164800000
2015-12-31,20187900000,180900000,2016-01-27,1.14,1.17,268000000,949100000,229900000,0.675,719200000
2016-03-31,20288500000,703000000,2016-04-27,3.46,3.34,267500000,1304300000,117500000,2.62803738317757,1186800000
2016-06-30,21456200000,780600000,2016-07-27,3.33,3.23,268200000,662000000,133700000,2.9105145413870246,528300000
2016-09-30,21403900000,617800000,2016-11-02,2.45,2.46,268100000,963500000,164400000,2.3043640432674377,799100000
2016-12-31,21714400000,368400000,2017-02-01,1.76,1.76,268700000,274700000,168000000,1.371045775958318,106700000
2017-03-31,22525900000,1009900000,2017-04-26,4.68,3.81,270400000,2688200000,127900000,3.7348372781065087,2560300000
2017-06-30,22407200000,855300000,2017-07-26,3.37,3.24,270800000,393100000,169600000,3.1584194977843425,223500000
2017-09-30,22426000000,747000000,2017-10-25,2.65,2.4,267000000,2404700000,218700000,2.797752808988764,2186000000
2017-12-31,22680300000,1230700000,2018-01-31,1.29,1.27,263300000,-1301200000,277300000,4.6741359665780475,-1578500000
2018-03-31,22537000000,1312000000,2018-04-25,5.41,4.89,262800000,2214900000,218200000,4.992389649923896,1996700000
2018-06-30,22944000000,1054000000,2018-07-25,4.25,4.18,264500000,542200000,314300000,3.984877126654064,227900000
2018-09-30,23251000000,960000000,2018-10-31,3.81,3.7,265400000,606900000,355500000,3.6171816126601355,251400000
2018-12-31,23373000000,425000000,2019-01-30,2.44,2.2,262300000,463000000,320000000,1.6202821197102555,143000000
2019-03-31,24666000000,1551000000,2019-04-24,6.03,5.9,262300000,1630000000,234000000,5.913076629813191,1396000000
2019-06-30,25466000000,1139000000,2019-07-24,4.64,4.62,261000000,1437000000,221000000,4.363984674329502,1216000000
2019-09-30,26674000000,1183000000,2019-10-23,4.87,4.82,260000000,1667000000,271000000,4.55,1396000000
