fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2016-03-31,1777000,-6689000,2016-06-03,-9.89,-0.28,34276005,-9421000,1008000,-0.19515109768480896,-10429000
2016-06-30,4206000,-6900000,2016-08-04,-0.36,-0.1,19121000,67550000,1147000,-0.36085978766800897,66403000
2016-09-30,4869000,-7482000,2016-11-01,-0.22,-0.22,34316000,-7610000,605000,-0.21803240470917357,-8215000
2016-12-31,5627000,-10563000,2017-03-14,-0.31,-0.22,34507000,-14410000,3405000,-0.3061118034022082,-17815000
2017-03-31,6215000,-12631000,2017-05-02,-0.36,-0.34,34723000,-11398000,4162000,-0.36376465167180255,-15560000
2017-06-30,5917000,-15593000,2017-08-01,-0.45,-0.41,34916000,-15678000,1272000,-0.44658609233589186,-16950000
2017-09-30,7317000,-15356000,2017-10-31,-0.44,-0.5,35189000,-16894000,2260000,-0.4363863707408565,-19154000
2017-12-31,6668000,-23963000,2018-03-14,-0.61,-0.42,39155000,-21306000,2397000,-0.6120035755331376,-23703000
2018-03-31,7469000,-21356000,2018-05-01,-0.51,-0.58,42042586,-17770000,1850000,-0.5079611420667606,-19620000
2018-06-30,7677000,-22219000,2018-08-01,-0.52,-0.55,42836000,-22495000,900000,-0.5186992249509759,-23395000
2018-09-30,7408000,-22702000,2018-10-31,-0.53,-0.49,43161000,-12454000,2016000,-0.5259841060216399,-14470000
2018-12-31,7880000,-19066000,2019-02-27,-0.43,-0.56,44215000,-8538000,1592000,-0.43121112744543705,-10130000
2019-03-31,10433000,-21940000,2019-05-02,-0.49,-0.59,45234000,-21453000,1533000,-0.4850333819693151,-22986000
2019-06-30,11118000,-25683000,2019-08-01,-0.56,-0.6,45814000,-27677000,941000,-0.5605928318854498,-28618000
2019-09-30,10616000,-23634000,2019-10-31,-0.49,-0.62,48554000,-25448000,1748000,-0.48675701281047906,-27196000
2019-12-31,10936000,-28276000,2020-02-27,-0.57,-0.56,49347000,-28662000,2572000,-0.5730034247269338,-31234000
2020-03-31,12916000,-31806000,2020-05-07,-0.63,-0.42,50491000,-38545000,845000,-0.6299340476520568,-39390000
2020-06-30,16263000,-32393000,2020-08-06,-0.61,-0.69,53369000,57417000,1036000,-0.6069628435983436,56381000
2020-09-30,22220000,-27840000,2020-11-05,-0.47,-0.59,58754000,-28558000,698000,-0.4738400789733465,-29256000
2020-12-31,6595000,-42192000,2021-02-25,-0.69,-0.6,61306000,-40226000,1006000,-0.6882197501060255,-41232000
2021-03-31,6445000,-46205000,2021-05-06,-0.69,-0.66,67183000,-52376000,2412000,-0.6877483887292917,-54788000
2021-06-30,6550000,-68806000,2021-08-05,-1.01,-0.63,68164000,-52981000,2938000,-1.0094184613579016,-55919000
2021-09-30,7204000,-71644000,2021-11-04,-0.97,-0.84,73706000,-65022000,4538000,-0.9720239871923588,-69560000
2021-12-31,12854000,-81237000,2022-02-24,-1.09,-0.94,74427000,-54651000,2868000,-1.09149905276311,-57519000
2022-03-31,11252000,-146872000,2022-05-05,-1.96,-1.1,74751000,-79801000,46261000,-1.9648165241936564,-126062000
2022-06-30,14030000,-100678000,2022-08-04,-1.33,-1.31,75823000,-85091000,3980000,-1.3278029094074357,-89071000
2022-09-30,13266000,-113229000,2022-11-03,-1.49,-1.28,76047000,-78526000,4237000,-1.488934474732731,-82763000
2022-12-31,13573000,-113407000,2023-02-23,-1.4,-1.39,81223000,-89869000,3912000,-1.3962424436428105,-93781000
2023-03-31,12606000,-103126000,2023-05-04,-1.17,-1.4,87772000,-109328000,3832000,-1.174930501754546,-113160000
2023-06-30,13594000,-123681000,2023-08-03,-1.4,-1.32,88185000,-90323000,4301000,-1.4025174349379146,-94624000
2023-09-30,11992000,-122224000,2023-11-09,-1.38,-1.5,88645000,-101381000,4332000,-1.3788030909808788,-105713000
2023-12-31,-1917000,-132161000,2024-02-22,-1.46,-1.45,90461000,-93054000,1520000,-1.460972131636838,-94574000
2024-03-31,28935000,-107436000,2024-05-09,-1.12,-1.38,95502000,-120662000,2506000,-1.1249607338066219,-123168000
2024-06-30,6957000,-146975000,2024-08-08,-1.52,-1.23,96975000,-58186000,1012000,-1.5155968032998195,-59198000
2024-09-30,9111000,-135712000,2024-11-07,-1.34,-1.38,101002000,-84837000,1279000,-1.3436565612562128,-86116000
2024-12-31,12874000,-128898000,2025-02-20,-1.27,-1.3164,101855000,-85195000,981000,-1.2655048843944823,-86176000
2025-03-31,16627000,-114329000,2025-05-07,-1.1,-1.2711,103500000,-148930000,735000,-1.1046280193236715,-149665000
2025-06-30,14245000,-101255000,2025-08-07,-0.98,-1.03,103732000,-99622000,239000,-0.9761211583696449,-99861000
2025-09-30,13782000,-101324000,2025-11-06,-0.92,-1.01,110188000,-76899000,29000,-0.9195556684938468,-76928000
