fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,58492000,9216000,2005-10-27,0.29,0.34,31779000,8283000,5138000,0.2900028320589068,3145000
2005-12-31,59576000,11534000,2006-01-25,0.36,0.35,32003000,27331000,4508000,0.36040371215198574,22823000
2006-03-31,62695000,10881000,2006-04-27,0.34,0.36,32003000,8079000,3166000,0.33999937505858824,4913000
2006-06-30,67090000,12209000,2006-07-20,0.38,0.37,32129000,12112000,7333000,0.37999937750941515,4779000
2006-09-30,70422000,12740000,2006-10-19,0.4,0.39,32253000,14149000,4330000,0.39500201531640466,9819000
2006-12-31,71443000,13522000,2007-01-23,0.42,0.4,32241000,9736000,7593000,0.4194038646443969,2143000
2007-03-31,70019000,11123000,2007-04-18,0.35,0.36,32241000,16985000,21710000,0.34499550262088646,-4725000
2007-06-30,73551000,13402000,2007-07-25,0.42,0.38,32294000,10627000,14648000,0.4149996903449557,-4021000
2007-09-30,82102000,16944000,2007-10-18,0.53,0.42,31970000,35156000,3204000,0.5299968720675633,31952000
2007-12-31,76215000,11624000,2008-01-17,0.38,0.39,31335000,-1002000,4584000,0.37095899154300305,-5586000
2008-03-31,70485000,11594000,2008-04-18,0.37,0.38,31335000,14861000,7228000,0.37000159565980534,7633000
2008-06-30,72529000,13737000,2008-07-15,0.45,0.38,30870000,5695000,1564000,0.4449951409135083,4131000
2008-09-30,66795000,10958000,2008-10-16,0.35,0.31,31309000,23395000,2647000,0.34999520904532244,20748000
2008-12-31,62500000,8069000,2009-01-16,0.26,0.31,31158000,15360000,5057000,0.2589704088837538,10303000
2009-03-31,59256000,7125000,2009-04-21,0.23,0.19,31158000,9940000,2319000,0.22867321394184478,7621000
2009-06-30,59868000,6260000,2009-07-21,0.2,0.17,31208558,13946000,1629000,0.20058600592824571,12317000
2009-09-30,59038000,9390000,2009-10-20,0.3,0.21,31171910,15572000,1455000,0.3012327444805275,14117000
2009-12-31,58508000,9834000,2010-01-19,0.32,0.2,31256024,-37980000,610000,0.31462734991501157,-38590000
2010-03-31,57235000,9303000,2010-04-19,0.3,0.26,31256024,-33416000,1531000,0.297638624797575,-34947000
2010-06-30,59646000,11042000,2010-07-16,0.36,0.28,31305000,-10290000,2431000,0.3527232071554065,-12721000
2010-09-30,61034000,11787000,2010-10-18,0.38,0.33,31290000,14786000,2163000,0.3767018216682646,12623000
2010-12-31,62921000,10177000,2011-01-21,0.33,0.34,31359000,159810000,1383000,0.32453203227143723,158427000
2011-03-31,62039000,11355000,2011-04-20,0.3621,,31359000,25985000,2782000,0.36209700564431263,23203000
2011-06-30,64454000,10115000,2011-07-19,0.34,0.34,31359000,8860000,5353000,0.32255492840970695,3507000
2011-09-30,66377000,12553000,2011-10-13,0.41,0.36,30943000,17761000,4304000,0.4056814142132308,13457000
2011-12-31,65983000,11598000,2012-01-17,0.38,0.36,30822000,9804000,3941000,0.37628966322756474,5863000
2012-03-31,69202000,14005000,2012-04-16,0.41,0.36,30822000,14885000,5005000,0.45438323275582376,9880000
2012-06-30,65780000,11729000,2012-07-17,0.38,0.4,30854000,14622000,2010000,0.3801451999740714,12612000
2012-09-30,67260000,13860000,2012-10-16,0.45,0.39,30895000,18381000,2275000,0.44861628095161027,16106000
