fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2016-06-30,23347000,-16133000,2016-08-11,0.0022,,62500000,-146388,63036000,-0.258128,-63182388
2016-09-30,27321000,-5134000,2016-11-09,-0.35,-0.07,62500000,51874131,15520000,-0.082144,36354131
2016-12-31,29717000,-8081000,2017-03-22,-0.16,0.02,165684000,9410000,874550000,-0.04877356896260351,-865140000
2017-03-31,61097000,9823000,2017-05-10,0.04,0.02,204942000,19248000,101938000,0.0479306340330435,-82690000
2017-06-30,91064000,20762000,2017-08-07,0.07,0.01,230688889,73892000,504062000,0.08999999995665157,-430170000
2017-09-30,111611000,14447000,2017-11-06,0.06,0.05,245376000,44010000,171468000,0.05887698878455921,-127458000
2017-12-31,166130000,30536000,2018-02-26,0.12,0.1,265183000,122768000,229427000,0.11515066953764004,-106659000
2018-03-31,215898000,66090000,2018-05-08,0.25,0.18,265183000,131826000,354064000,0.24922412070155325,-222238000
2018-06-30,217763000,63541000,2018-08-06,0.25,0.21,267006000,192076000,225397000,0.23797592563462994,-33321000
2018-09-30,234880000,39288000,2018-11-05,0.17,0.21,279914000,170793000,262918000,0.14035739548575635,-92125000
2018-12-31,222504000,30980000,2019-02-25,0.12,0.16,258166667,175316000,374434000,0.11999999984506134,-199118000
2019-03-31,214569000,-8112000,2019-05-06,0.09,0.06,264365000,101028000,244587000,-0.03068484859947421,-143559000
2019-06-30,244239000,17877000,2019-08-05,0.07,0.11,276395000,179166000,239852000,0.06467917292280975,-60686000
2019-09-30,229130000,-3585000,2019-11-04,-0.01,0.03,266205000,104681000,242059000,-0.013467064856032005,-137378000
2019-12-31,256392000,9618000,2020-02-24,0.03,0.04,320600000,179298000,241221000,0.03,-61923000
2020-03-31,192769000,-547983000,2020-05-04,-1.99,-0.11,275952000,100818000,168176000,-1.9857910071316751,-67358000
2020-06-30,90509000,5330000,2020-08-03,-0.35,-0.28,277208000,-16315000,110137000,0.019227439323540447,-126452000
2020-09-30,149101000,-51529000,2020-11-02,-0.19,-0.19,271205263,45729000,31071000,-0.19000000011061732,14658000
2020-12-31,148077000,-88655000,2021-02-23,-0.32,-0.07,277046875,41144000,18628000,-0.32,22516000
2021-03-31,192391000,-34645000,2021-05-04,-0.12,0.0022,278935000,72346000,46766000,-0.12420456378726226,25580000
2021-06-30,232577000,-25055000,2021-08-03,-0.09,0.07,278388889,107279000,81008000,-0.08999999996407902,26271000
2021-09-30,288505000,37124000,2021-11-03,0.12,0.19,316209000,153507000,92555000,0.11740336296563349,60952000
2021-12-31,316419000,160751000,2022-02-23,0.51,0.29,315198039,192487000,106722000,0.510000000348987,85765000
2022-03-31,347277000,15802000,2022-05-04,0.05,0.36,319680000,160120000,84136000,0.04943068068068068,75984000
2022-06-30,472654000,191826000,2022-08-03,0.6,0.45,319710000,294979000,145330000,0.6,149649000
2022-09-30,549778000,224359000,2022-11-08,0.7,0.45,321986000,388277000,176491000,0.6967973762834409,211786000
2022-12-31,761556000,83050000,2023-02-22,0.26,0.45,329454000,528295000,378041000,0.25208375069053646,150254000
2023-03-31,616268000,102120000,2023-05-08,0.34,0.39,335848000,438213000,417244000,0.3040661251518544,20969000
2023-06-30,623398000,73399000,2023-08-02,0.21,0.32,351915000,448491000,406128000,0.20857025133910176,42363000
2023-09-30,758541000,45433000,2023-11-07,0.13,0.38,366174000,480801000,391018000,0.1240748933567102,89783000
2023-12-31,1122686000,255354000,2024-02-27,0.51,0.33,500919000,845994000,579280000,0.50977104082696,266714000
2024-03-31,1242999000,146575000,2024-05-07,0.42,0.37,595352000,647598000,619414000,0.24619888738091078,28184000
2024-06-30,1246083000,235100000,2024-08-06,0.36,0.38,656372000,938434000,682937000,0.35818103148824143,255497000
2024-09-30,1215571000,386376000,2024-11-06,0.53,0.31,736239000,954358000,1277047000,0.5247969748953805,-322689000
2024-12-31,1296081000,216650000,2025-02-25,0.36,0.3412,746693000,871578000,541242000,0.29014601717171584,330336000
2025-03-31,1376451000,329298000,2025-05-05,0.42,0.4152,748197000,898032000,537805000,0.4401220534164131,360227000
2025-06-30,1197596000,207137000,2025-08-07,0.28,0.29,746024000,1038696000,1123312000,0.2776546062861248,-84616000
2025-09-30,1321796000,59234000,2025-11-05,0.37,0.31,720738000,766486000,1661117000,0.08218520460971948,-894631000
