fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2017-01-31,48820000,-18224000,2017-04-06,-0.41,,90758777,-6702000,3103000,-0.20079600675976494,-9805000
2017-04-30,52325000,-27706000,2017-06-07,-0.5,-0.61,92167389,-9686000,3656000,-0.30060523901789166,-13342000
2017-07-31,60259000,-26032000,2017-09-07,-0.16,-0.26,93576000,-6238000,4243000,-0.27819098914251517,-10481000
2017-10-31,66911000,-33066000,2017-12-06,-0.19,-0.24,95474000,-9471000,1743000,-0.34633512788822085,-11214000
2018-01-31,77750000,-24678000,2018-03-07,-0.1,-0.15,100969000,155000,2339000,-0.24441165110083293,-2184000
2018-04-30,83621000,-25962000,2018-06-06,-0.09,-0.16,104203000,3972000,5528000,-0.2491482970739806,-1556000
2018-07-31,94586000,-39207000,2018-09-06,-0.15,-0.19,106702000,-5343000,5987000,-0.3674439092050758,-11330000
2018-10-31,105576000,-29517000,2018-12-05,-0.04,-0.11,108776000,6439000,5067000,-0.271355813782452,1372000
2019-01-31,115471000,-30811000,2019-03-07,-0.04,-0.08,110223000,10104000,6080000,-0.2795333097447901,4024000
2019-04-30,125223000,-51966000,2019-05-30,-0.19,-0.21,112682000,21262000,8079000,-0.46117392307555777,13183000
2019-07-31,140480000,-42980000,2019-08-28,-0.05,-0.1,115033000,-1134000,11668000,-0.37363191432023857,-12802000
2019-10-31,153037000,-63495000,2019-12-05,-0.07,-0.12,118976000,10640000,1392000,-0.5336790613232921,9248000
2020-01-31,167327000,-50472000,2020-03-05,-0.01,-0.05,121562000,24835000,6780000,-0.415195538079334,18055000
2020-04-30,182859000,-57662000,2020-05-28,-0.07,-0.17,123494000,38697000,8930000,-0.4669214698689815,29767000
2020-07-31,200446000,-60100000,2020-08-27,0.07,-0.02,126319000,10930000,4065000,-0.47577957393582915,6865000
2020-10-31,217379000,-72764000,2020-12-02,0.04,-0.01,128813000,43426000,1832000,-0.5648808738248469,41594000
2021-01-31,234740000,-75806000,2021-03-03,0.06,-0.01,130138000,34909000,2541000,-0.5825047257526625,32368000
2021-04-30,251006000,-109232000,2021-05-26,-0.1,-0.2,131777000,56075000,3382000,-0.8289155163647678,52693000
2021-07-31,315500000,-276682000,2021-09-01,-0.11,-0.33,151357000,-2608000,1143000,-1.8280092760823747,-3751000
2021-10-31,350680000,-221311000,2021-12-01,-0.07,-0.23,153756000,37120000,3736000,-1.4393649678711724,33384000
2022-01-31,383015000,-241186000,2022-03-02,-0.18,-0.24,154720000,13532000,8611000,-1.5588547052740434,4921000
2022-04-30,415000000,-243000000,2022-06-02,-0.27,-0.34,155875000,19000000,9000000,-1.5589414595028068,10000000
2022-07-31,452000000,-210000000,2022-08-31,-0.1,-0.3,157400000,-19000000,6000000,-1.3341804320203303,-25000000
2022-10-31,481042000,-209000000,2022-11-30,-0.07,-0.24,158708000,10000000,4000000,-1.3168838369836429,6000000
2023-01-31,510000000,-152918000,2023-03-01,0.3,0.09,160038000,76238000,3353000,-0.9555105662405179,72885000
2023-04-30,518000000,-119000000,2023-05-31,0.22,0.12,161323000,129000000,5000000,-0.7376505519981652,124000000
2023-07-31,556000000,-111000000,2023-08-30,0.31,0.21,162755000,53000000,4000000,-0.6820066971828822,49000000
2023-10-31,584000000,-81000000,2023-11-29,0.44,0.29,164381000,156000000,7000000,-0.4927576788071614,149000000
2024-01-31,605000000,-44000000,2024-02-28,0.63,0.51,166002000,174000000,8000000,-0.2650570475054517,166000000
2024-04-30,617000000,-40000000,2024-05-29,0.65,0.54,167465000,219000000,5000000,-0.23885588033320396,214000000
2024-07-31,646000000,29000000,2024-08-28,0.72,0.61,174443000,86000000,8000000,0.1662434147543897,78000000
2024-10-31,665000000,16000000,2024-12-03,0.67,0.58,170673000,159000000,5000000,0.09374652112519262,154000000
2025-01-31,682000000,23000000,2025-03-03,0.78,0.7362,175280000,286000000,2000000,0.1312186216339571,284000000
2025-04-30,688000000,62000000,2025-05-27,0.86,0.77,181754000,241000000,3000000,0.3411204155066739,238000000
2025-07-31,728000000,67000000,2025-08-26,0.91,0.85,180966000,167000000,5000000,0.37023529281743534,162000000
2025-10-31,742000000,43000000,2025-12-02,0.82,0.76,179393000,218000000,4000000,0.23969720111710044,214000000
