fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,54347000,8220000,2005-10-17,0.44,0.45,18682000,8597000,0,0.43999571780323304,8597000
2005-12-31,54943000,7531000,2006-01-27,0.41,0.45,18315000,12821000,0,0.4111930111930112,12821000
2006-03-31,56659000,7509000,2006-04-19,0.41,0.44,18315000,13661000,0,0.40999180999181,13661000
2006-06-30,59458000,7291000,2006-07-24,0.39,0.42,18695000,9715000,0,0.3899973254880984,9715000
2006-09-30,63160000,7739000,2006-10-23,0.42,0.42,18426000,-7164000,0,0.4200043416910887,-7164000
2006-12-31,63942000,7659000,2007-01-23,0.42,0.42,18502000,20065000,0,0.41395524808128853,20065000
2007-03-31,65045000,7771000,2007-05-01,0.42,0.41,18502000,18893000,0,0.4200086477137607,18893000
2007-06-30,66774000,6208000,2007-07-20,0.34,0.39,18259000,7617000,0,0.33999671394928527,7617000
2007-09-30,70005000,8350000,2007-10-18,0.46,0.45,18152000,11787000,0,0.4600044072278537,11787000
2007-12-31,69460000,9310000,2008-01-23,0.51,0.42,18058000,11317000,0,0.5155609702071104,11317000
2008-03-31,67180000,8126000,2008-04-22,0.45,0.47,18058000,16454000,0,0.4499944622881825,16454000
2008-06-30,63870000,6542000,2008-07-23,0.36,0.44,18159000,11872000,0,0.36026212897185966,11872000
2008-09-30,65638000,5749000,2008-10-22,0.32,0.4,18196000,15977000,0,0.31594856012310396,15977000
2008-12-31,60022000,221000,2009-02-05,0.01,0.26,21023000,-5290000,0,0.010512296056699805,-5290000
2009-03-31,75076000,4117000,2009-04-29,0.17,0.22,21093000,-4786000,0,0.19518323614469255,-4786000
2009-06-30,72605000,-29729000,2009-08-03,-1.49,0.01,21120000,10047000,0,-1.4076231060606061,10047000
2009-09-30,74083000,-4930000,2009-11-02,-0.3,-0.04,21267000,-4277000,0,-0.23181454836131096,-4277000
2009-12-31,66605000,-10221000,2010-02-01,-0.55,-0.16,25496000,16626000,0,-0.4008864135550675,16626000
2010-03-31,65151000,1586000,2010-04-28,0.01,-0.08,25496000,30860000,0,0.0622058362096015,30860000
2010-06-30,61833000,-343000,2010-07-28,0.35,-0.04,25633000,15350000,0,-0.013381188311941638,15350000
2010-09-30,47383000,1635000,2010-10-28,0.02,-0.01,25686000,14208000,0,0.06365335202055594,14208000
2010-12-31,61550000,4031000,2011-01-27,0.1,0.06,25554000,20633000,0,0.15774438444079206,20633000
2011-03-31,58624000,5461000,2011-04-28,0.17,0.09,25763000,44838000,6182000,0.21197065559135195,38656000
2011-06-30,56782000,5488000,2011-07-28,0.18,0.16,25783000,12616000,833000,0.21285343055501688,11783000
2011-09-30,58315000,6742000,2011-10-25,-0.25,-0.25,26367000,9692000,4567000,0.25569841089240336,5125000
2011-12-31,57044000,7561000,2012-01-26,0.24,0.2,26367000,18338000,3696000,0.28675996510790003,14642000
2012-03-31,66127000,14371000,2012-04-26,0.46,0.25,28755000,10516000,38847000,0.499773952356112,-28331000
2012-06-30,57334000,9205000,2012-07-26,0.28,0.23,28815000,27055000,1454000,0.31945167447509976,25601000
2012-09-30,59620000,11236000,2012-10-25,0.35,0.29,28888000,9618000,52273000,0.3889504292439767,-42655000
2012-12-31,57170000,10310000,2013-01-24,0.32,0.3,28930000,23080000,133000,0.35637746284134114,22947000
2013-03-31,57615000,11865000,2013-04-25,0.38,0.3,28971000,11841000,2536000,0.4095474785129958,9305000
2013-06-30,54712000,10815000,2013-07-25,0.34,0.32,29024000,31958000,2194000,0.3726226571113561,29764000
2013-09-30,52536000,10403000,2013-10-24,0.35,0.35,29081000,22462000,844000,0.3577249750696331,21618000
2013-12-31,60780000,11447000,2014-01-28,0.34,0.33,32959000,116870000,6772000,0.3473102946084529,110098000
2014-03-31,66443000,13620000,2014-04-24,0.38,0.4,36261000,6584000,2675000,0.3756101596756846,3909000
2014-06-30,67706000,15160000,2014-07-24,0.41,0.41,36294000,22058000,3554000,0.4176998952994985,18504000
2014-09-30,71702000,16122000,2014-10-23,0.45,0.43,36329000,23771000,5631000,0.44377769825759034,18140000
2014-12-31,69307000,15260000,2015-01-27,0.41,0.42,37323000,23427000,2381000,0.40886316748385715,21046000
2015-03-31,69176000,16172000,2015-04-23,0.43,0.42,38000000,17698000,2799000,0.42557894736842106,14899000
2015-06-30,71043000,17968000,2015-07-23,0.47,0.45,38230000,18708000,1645000,0.4699973842532043,17063000
2015-09-30,72870000,17067000,2015-10-22,0.45,0.43,38118000,17644000,3850000,0.4477412246182906,13794000
2015-12-31,70031000,14177000,2016-01-28,0.37,0.44,38316000,2610000,50099000,0.37000208790061595,-47489000
2016-03-31,77064000,17693000,2016-04-26,0.43,0.41,41147000,24796000,2084000,0.4299948963472428,22712000
2016-06-30,79089000,20006000,2016-07-26,0.5,0.46,40969000,7878000,2549000,0.48832043740389075,5329000
2016-09-30,81237000,21059000,2016-10-25,0.51,0.49,41292000,48296000,3472000,0.5100019374212923,44824000
2016-12-31,81125000,22293000,2017-01-26,0.55,0.5,41124000,23995000,1869000,0.5420922089290925,22126000
2017-03-31,83080000,23193000,2017-04-27,0.56,0.52,41221000,35328000,1228000,0.5626501055287354,34100000
2017-06-30,89901000,24136000,2017-07-27,0.57,0.55,42344000,22167000,3475000,0.5699981107122615,18692000
2017-09-30,103515000,24358000,2017-10-26,0.5,0.56,48716000,21868000,78791000,0.5,-56923000
2017-12-31,109409000,24383000,2018-01-25,0.62,0.62,49761000,47139000,1538000,0.4900022105665079,45601000
2018-03-31,113181000,36679000,2018-04-25,0.74,0.71,49428000,30997000,820000,0.7420692724771385,30177000
2018-06-30,119062000,39634000,2018-07-25,0.8,0.75,49543000,50725000,926000,0.7999919262055184,49799000
2018-09-30,124327000,41113000,2018-10-24,0.83,0.8,49534000,54433000,323000,0.8299955586062099,54110000
2018-12-31,127833000,41713000,2019-01-31,0.85,0.82,49511000,44080000,7052000,0.8424996465431924,37028000
2019-03-31,127526000,38817000,2019-04-25,0.78,0.79,49541000,51941000,288000,0.7835328313921802,51653000
2019-06-30,134253000,41056000,2019-07-25,0.83,0.81,49550000,31067000,539000,0.828577194752775,30528000
2019-09-30,140248000,36757000,2019-10-24,0.88,0.78,51770423,53521000,744000,0.709999993625704,52777000
2019-12-31,150066000,47830000,2020-01-30,0.87,0.85,55520000,41878000,489000,0.8614913544668588,41389000
