fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2022-09-30,698289879,116011199,2022-11-14,0.3811,0.38,130406818,179713000,7241000,0.8896099205487861,172472000
2022-12-31,773159925,17858400,2023-03-30,0.61,0.43,137436872,361657000,17619000,0.1299389293435025,344038000
2023-03-31,602913290,-79221713,2023-05-18,0.019,0.0,128766021,361657000,17619000,-0.6152377186525008,344038000
2023-06-30,1079726755,235367133,2023-08-17,1.8,1.55,138257888,519908000,9791000,1.702377610455036,510117000
2023-09-30,1304235345,263061463,2023-11-16,0.65,1.76,138713645,543072000,4487000,1.896435372309624,538585000
2023-12-31,1475117419,215653472,2024-03-28,1.6,1.4,138670943,564038000,9827000,1.5551453486546205,554211000
2024-03-31,1467874769,257078028,2024-05-23,0.63,1.75,138704723,143236000,12615000,1.8534194253789036,130621000
2024-06-30,1794880437,303279205,2024-08-29,0.7864,2.2222,138829249,576641000,20136000,2.1845483367845633,556505000
2024-09-30,1912171622,387141511,2024-11-19,0.9316,2.3724,138829249,432923000,23128000,2.788616331130625,409795000
2024-12-31,2084010000,330149000,2025-03-25,2.3806,2.3721,139727590,573148000,359000,2.3628046543993206,572789000
2025-03-31,1910130453,243250193,2025-05-22,1.74,0.29,139564333,1968000,19300000,1.7429251999506206,-17332000
2025-06-30,2477329883,425744788,2025-08-26,3.03,2.7631,139931333,766503000,28971000,3.0425264940483343,737532000
2025-09-30,2631808298,474412477,2025-11-25,3.39,0.39,140086368,630839000,25828000,3.3865713257695425,605011000
