fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2020-12-31,36440000,-1937000,2021-03-29,-0.05,0.0,124499000,4078000,496000,-0.015558357898457015,3582000
2021-03-31,39998000,1471000,2021-05-11,0.02,-0.04,131356000,9007000,289000,0.011198574865251682,8718000
2021-06-30,45005000,-279000,2021-08-09,0.0021,-0.03,135312000,1052000,732000,-0.0020619013834693154,320000
2021-09-30,49252000,-615000,2021-11-09,0.0008,-0.03,135673000,8691000,970000,-0.0045329579208833,7721000
2021-12-31,53746000,-3862000,2022-02-28,-0.02,-0.04,138363000,5011000,1792000,-0.02791208632365589,3219000
2022-03-31,57128000,-2571000,2022-05-10,-0.01,-0.03,140790000,8026000,656000,-0.018261240144896655,7370000
2022-06-30,62610000,-8284000,2022-08-10,-0.04,-0.06,141042000,-7437000,2924000,-0.058734277732873895,-10361000
2022-09-30,65793000,-9092000,2022-11-14,-0.05,-0.09,141256000,-583000,1218000,-0.0643654074871156,-1801000
2022-12-31,68785000,-13901000,2023-03-13,-0.08,-0.08,141531000,-9630000,651000,-0.09821876479357879,-10281000
2023-03-31,70870000,-9860000,2023-05-08,-0.05,-0.05,141650000,-3609000,1324000,-0.06960818919872926,-4933000
2023-06-30,74693000,-279000,2023-08-03,0.02,-0.01,142239000,-6314000,2263000,-0.001961487355788497,-8577000
2023-09-30,78718000,4215000,2023-11-01,0.06,0.02,146270628,6356000,1391000,0.028816448371302542,4965000
2023-12-31,83394000,6874000,2024-03-04,0.08,0.04,146889000,11553000,2673000,0.04679724145443158,8880000
2024-03-31,85812000,2138000,2024-05-06,0.05,0.05,147697501,14779000,759000,0.014475532663210057,14020000
2024-06-30,90951000,1659000,2024-08-05,0.06,0.07,148825311,12143000,4501000,0.011147297384112303,7642000
2024-09-30,97410000,1094000,2024-11-07,0.05,0.07,148653000,8141000,1978000,0.007359420933314498,6163000
2024-12-31,102642000,3345000,2025-03-03,0.0699,0.0691,149483000,11933000,2411000,0.02237712649598951,9522000
2025-03-31,105018000,849000,2025-05-05,0.0186,0.0742,151078000,22109000,725000,0.005619613709474576,21384000
2025-06-30,108892000,-6567000,2025-08-07,-0.04,0.08,147765000,684000,604000,-0.04444218861029337,80000
2025-09-30,112075000,-2141000,2025-11-05,-0.01,0.08,148122000,21894000,4852000,-0.014454301184159003,17042000
