fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,32000,-7645000,2005-10-26,-0.29,-0.24,26209000,-6141000,101000,-0.2916936930062192,-6242000
2005-12-31,20867,-7160768,2006-02-08,-0.27,-0.29,28938000,-5753157,318284,-0.247452069942636,-6071441
2006-03-31,771000,-7882000,2006-04-27,-0.27,-0.24,28938000,26347000,592000,-0.27237542331881953,25755000
2006-06-30,1558000,-10083000,2006-08-09,-0.35,-0.29,29184000,-13671000,156000,-0.34549753289473684,-13827000
2006-09-30,1790000,-15603000,2006-11-08,-0.53,-0.41,29222000,-13011000,189000,-0.5339470262131271,-13200000
2006-12-31,2091936,-10049853,2007-02-07,-0.34,-0.5,29274000,-14876315,597686,-0.34330303340848534,-15474001
2007-03-31,9159000,-8825000,2007-05-09,-0.3,-0.27,29274000,-3397000,277000,-0.3014620482339277,-3674000
2007-06-30,13444000,-6963000,2007-08-09,-0.24,-0.33,29420000,-855000,362000,-0.2366757307953773,-1217000
2007-09-30,20463000,-10984000,2007-11-08,-0.32,-0.28,34277000,-4741000,1211000,-0.3204481138956151,-5952000
2007-12-31,28171901,-2283524,2008-03-04,-0.06,-0.39,38059000,-16004799,1850000,-0.05999957960009459,-17854799
2008-03-31,10768000,-13098000,2008-05-08,-0.34,-0.18,38059000,-4501000,164000,-0.34414987256627866,-4665000
2008-06-30,2659000,-12709000,2008-08-07,-0.33,-0.2,38117000,-5915000,530000,-0.3334207833774956,-6445000
2008-09-30,8894000,-8995000,2008-10-31,-0.24,-0.24,38095000,-5920000,446000,-0.23612022575141095,-6366000
2008-12-31,34240369,10070430,2009-02-06,0.26,-0.22,38204000,-4537820,72274,0.263596220291069,-4610094
2009-03-31,4359000,-9292000,2009-05-08,-0.24,-0.28,38204000,-9060000,95000,-0.24322060517223326,-9155000
2009-06-30,4787000,-8684000,2009-07-30,-0.23,-0.25,38232000,-11668000,276000,-0.22713956894747855,-11944000
2009-09-30,10548000,-10627000,2009-10-29,-0.28,-0.22,38460000,-5126000,140000,-0.27631305252210087,-5266000
2009-12-31,54895319,15151465,2010-02-04,0.35,0.09,43925000,9635530,92692,0.3449394422310757,9542838
2010-03-31,26071000,-2595000,2010-04-28,-0.06,-0.16,43925000,-5188000,83000,-0.05907797381900968,-5271000
2010-06-30,7616000,-10193000,2010-08-05,-0.23,-0.22,44517000,-8319000,164000,-0.22896870858323787,-8483000
2010-09-30,12000000,-10864000,2010-10-28,-0.24,-0.17,44884000,-9228000,65000,-0.24204616344354335,-9293000
2010-12-31,16694336,-10201183,2011-02-10,-0.2,-0.21,44987000,-5819221,12764,-0.22675846355613843,-5831985
2011-03-31,5435000,-13027000,2011-05-04,-0.29,-0.2,44987000,-14327000,30000,-0.28957254317914066,-14357000
2011-06-30,3735000,-16271000,2011-08-04,-0.36,-0.25,45111000,-3471000,23000,-0.36068808051251355,-3494000
2011-09-30,5249000,-14459000,2011-11-02,-0.32,-0.26,45178000,-10469000,1000,-0.32004515472132455,-10470000
2011-12-31,5224000,-13192000,2012-02-16,-0.29,-0.28,47105000,-3984000,1000,-0.2800551958390829,-3985000
2012-03-31,12221000,-6052000,2012-05-07,-0.13,-0.26,47105000,-12248000,69000,-0.12847893004988856,-12317000
2012-06-30,4210000,-12276000,2012-08-02,-0.25,-0.26,49218000,-6342000,40000,-0.24942094355723515,-6382000
2012-09-30,5761000,-9700000,2012-11-08,-0.19,-0.25,50661000,-11777000,6000,-0.19146878269280118,-11783000
2012-12-31,4101000,-11053000,2013-02-19,-0.18,-0.16,50883000,-7030000,115000,-0.21722382721144587,-7145000
2013-03-31,3554000,-4506000,2013-05-07,-0.09,-0.15,51073000,-11198000,0,-0.0882266559630333,-11198000
2013-06-30,821000,-12172000,2013-08-08,-0.23,-0.13,53468000,-2895000,26000,-0.22765018328719983,-2921000
2013-09-30,2389000,-8001000,2013-11-05,-0.14,-0.11,57124000,-7922000,26000,-0.1400637210279392,-7948000
2013-12-31,10567000,-5429000,2014-02-26,-0.09,-0.09,59091000,-4515000,4000,-0.09187524326885652,-4519000
2014-03-31,3458000,-10137000,2014-05-08,-0.17,-0.17,59589000,-8959000,7000,-0.17011528973468257,-8966000
2014-06-30,1466000,-14649000,2014-08-05,-0.23,-0.19,63647000,-7102000,7000,-0.23016010181155436,-7109000
2014-09-30,3238000,-8731000,2014-11-06,-0.12,-0.2,71801000,-8600000,34000,-0.1215999777161878,-8634000
2014-12-31,5446000,-11672000,2015-02-18,-0.16,-0.21,71867000,-13890000,65000,-0.1624111205421125,-13955000
2015-03-31,6826000,-15164000,2015-05-08,-0.21,-0.25,72341000,-3726000,565000,-0.20961833538380725,-4291000
2015-06-30,25842000,4901000,2015-08-07,0.06,-0.22,76760000,18098000,369000,0.06384835852006253,17729000
2015-09-30,10987000,-14621000,2015-11-05,-0.2,-0.2,73262000,-12660000,142000,-0.19957140127214654,-12802000
2015-12-31,4602000,-18135000,2016-02-23,-0.25,-0.25,73345000,-14828000,4046000,-0.2472561183448088,-18874000
2016-03-31,4820000,-22832000,2016-05-05,-0.31,-0.23,73601000,-18842000,3260000,-0.3102131764514069,-22102000
2016-06-30,4787000,-16281000,2016-08-04,-0.22,-0.26,73695000,-11184000,1839000,-0.2209240789741502,-13023000
2016-09-30,7763000,-11528000,2016-11-07,-0.16,-0.24,73734000,-17558000,179000,-0.15634578349201184,-17737000
2016-12-31,8983000,-4503000,2017-02-27,-0.06,-0.23,73764000,-5854000,5278000,-0.061046038718073854,-11132000
2017-03-31,9437000,-14219000,2017-05-04,-0.19,-0.18,75167000,-8527000,3000,-0.1891654582463049,-8530000
2017-06-30,3099000,-16886000,2017-08-07,-0.21,-0.19,80418000,-9667000,21000,-0.20997786565196846,-9688000
2017-09-30,8760000,-15134000,2017-11-07,-0.18,-0.19,83570000,-12430000,189000,-0.18109369390929758,-12619000
2017-12-31,3890000,-19543000,2018-02-27,-0.2,-0.15,98402000,-10519000,115000,-0.1986036869169326,-10634000
2018-03-31,3976000,-25777000,2018-05-08,-0.26,-0.19,98592000,-19653000,35000,-0.26145123336579035,-19688000
2018-06-30,12494000,-18446000,2018-08-07,-0.19,-0.24,98787000,-13895000,186000,-0.1867249739338172,-14081000
2018-09-30,1454000,-29597000,2018-11-06,-0.28,-0.26,105410000,-35032000,41000,-0.28077981216203396,-35073000
2018-12-31,2729000,-27432000,2019-03-04,-0.25,-0.25,109802000,-23985000,104000,-0.24983151490865377,-24089000
2019-03-31,5887000,-31054000,2019-05-08,-0.28,-0.27,110167000,-26998000,93000,-0.2818811440812585,-27091000
