fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,16007000000,1325000000.0,2005-10-31,0.6,0.6,2165642030,2608000000,1149000000.0,0.6118278005529842,1459000000.0
2005-12-31,14747000000,1162000000.0,2006-02-13,0.59,0.63,2165642030,-254000000,891000000.0,0.536561437164202,-1145000000.0
2006-03-31,16636000000,1566000000.0,2006-05-08,0.72,0.68,2165317480,2805000000,1189000000.0,0.7232195807147874,1616000000.0
2006-06-30,17046000000,1567000000.0,2006-07-31,0.72,0.75,2165208287,2856000000,1325000000.0,0.7237179025262063,1531000000.0
2006-09-30,16323000000,1319000000.0,2006-10-30,0.63,0.74,2162576727,2352000000,1389000000.0,0.6099205561273943,963000000.0
2006-12-31,18857000000,2124000000.0,2007-02-12,0.57,0.6,2162576727,1757000000,2824000000.0,0.9821616840140904,-1067000000.0
2007-03-31,16532000000,1263000000.0,2007-05-30,0.59,0.63,2144883282,4147000000,2492000000.0,0.588843230118477,1655000000.0
2007-06-30,18483000000,1818000000.0,2007-07-30,0.83,0.64,3202321120,2115000000,1358000000.0,0.5677132092236896,757000000.0
2007-09-30,20309000000,1964000000.0,2007-10-29,0.91,0.72,3198647654,6038000000,2798000000.0,0.614009485397356,3240000000.0
2007-12-31,37068000000,2740000000.0,2008-02-27,0.36,0.46,3191214105,4992000000,6418000000.0,0.8586073857303912,-1426000000.0
2008-03-31,30940000000,3135000000.0,2008-05-13,0.94,0.96,3186561366,5273000000,2432000000.0,0.9838191203376311,2841000000.0
2008-06-30,33524000000,3689000000.0,2008-08-01,1.16,1.09,3186220758,5023000000,2848000000.0,1.1577979933554874,2175000000.0
2008-09-30,29605000000,1107000000.0,2008-11-03,0.38,1.01,3185821248,3877000000,1648000000.0,0.34747712248292467,2229000000.0
2008-12-31,8218000000,-805000000.0,2009-02-17,0.09,0.55,3185821248,561000000,3039000000.0,-0.25268209900519817,-2478000000.0
2009-03-31,16739162707,544388361.0,2009-05-11,0.25,0.28,3184829044,1218824228,2938836104.51,0.17093173714475834,-1720011876.5100002
2009-06-30,16358911229,4041233.0,2009-08-04,0.43,0.36,3184206446,4799504317,3068301334.71,0.0012691491800340385,1731202982.29
2009-09-30,21323258034,1283612968.0,2009-11-04,0.38,0.4,3183568449,4586553272,3776426146.23,0.4031994249733187,810127125.77
2009-12-31,21219514524,1227814908.0,2010-02-11,0.4,0.53,3183568449,1992465872,3047435819.2,0.385672533092754,-1054969947.1999998
2010-03-31,21662419297,1855204224.0,2010-05-05,0.6,0.57,3183185317,4090834699,3320129191.29,0.582813766478554,770705507.71
2010-06-30,19838108264,556167037.0,2010-08-02,0.18,0.52,3182704054,3265982606,2563298320.49,0.1747467020381657,702684285.5100002
2010-09-30,21768404148,2345856183.0,2010-11-03,0.7,0.49,3182526140,4158396334,3810420403.08,0.7371050793631502,347975930.9200001
2010-12-31,23892770192,1798843352.0,2011-02-09,0.58,0.63,3182526140,2231405625,3621398134.58,0.5652250045619421,-1389992509.58
2011-03-31,27111083254,2861338443.0,2011-05-04,0.65,0.75,3189221557,3644275711,3428484446.91,0.8971902365076105,215791264.09000015
2011-06-30,31322877548,5009918604.0,2011-07-28,1.55,0.72,3189810427,6335552118,3903839037.29,1.5706007358913183,2431713080.71
2011-09-30,28691613098,1793710384.0,2011-10-27,0.6,0.67,3193558282,3422949828,3575523804.9,0.5616651476536291,-152573976.9000001
2011-12-31,28286116861,4014685302.0,2012-02-08,0.79,0.72,3181855580,5271495227,4543667253.18,1.2617434075999137,727827973.8199997
2012-03-31,34221583855,2654040585.0,2012-05-08,0.8,0.82,3185654008,3363774760,5244517645.9,0.833122673816748,-1880742885.8999996
2012-06-30,33621282635,4433490925.0,2012-07-26,0.61,0.72,3184559710,4763341239,3747788420.33,1.3921833247711346,1015552818.6700001
2012-09-30,29059505711,2508577525.0,2012-10-29,0.63,0.63,3192904656,6527202749,5358661171.81,0.7856725443667617,1168541577.1899996
2012-12-31,28512706066,2324490073.0,2013-02-07,0.85,0.73,3188697789,8271766120,5781001037.99,0.7289778545394789,2490765082.01
