fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,16819000,4368000,2005-10-19,2.1,2.04,2079000,4598000,67000,2.101010101010101,4531000
2005-12-31,18724000,4934000,2006-01-25,2.37,2.21,1999000,5319000,267000,2.4682341170585294,5052000
2006-03-31,20072000,5121000,2006-04-25,2.43,2.35,2093000,7125000,10000,2.4467271858576205,7115000
2006-06-30,22226000,5520000,2006-07-20,2.63,2.62,2104000,-1653000,37000,2.623574144486692,-1690000
2006-09-30,24377000,6078000,2006-10-18,2.87,2.78,2121000,12169000,75000,2.8656294200848658,12094000
2006-12-31,26615000,6633000,2007-01-24,3.13,2.92,2050000,10608000,322000,3.235609756097561,10286000
2007-03-31,27277000,6493000,2007-04-25,3.05,3.03,2136000,7104000,79000,3.0397940074906367,7025000
2007-06-30,29100000,6979000,2007-07-19,3.25,3.18,2136000,5548000,162000,3.267322097378277,5386000
2007-09-30,29986000,7160000,2007-10-18,3.35,3.38,2131000,-1415000,55000,3.35992491787893,-1470000
2007-12-31,29335000,5835000,2008-01-24,2.85,3.34,2076000,6053000,3289000,2.810693641618497,2764000
2008-03-31,26070000,3378000,2008-04-24,1.7,2.51,1988000,8121000,2209000,1.699195171026157,5912000
2008-06-30,23092000,18000,2008-07-22,0.25,1.48,1951000,4778000,581000,0.009226037929267043,4197000
2008-09-30,28960000,-3401000,2008-10-23,-1.75,-0.17,1951000,-15744000,46000,-1.743208610968734,-15790000
2008-12-31,21091000,-5007000,2009-01-27,-0.25,-1.37,1951000,33073000,381000,-2.566376217324449,32692000
2009-03-31,18204000,-1322000,2009-04-17,0.15,-1.29,1958000,1028000,81000,-0.6751787538304392,947000
2009-06-30,17348000,-6830000,2009-07-30,-2.95,-1.36,1971000,1315000,81000,-3.465246067985794,1234000
2009-09-30,15466000,-35984000,2009-10-29,-6.55,-2.1,2167000,-21653000,258000,-16.605445316105214,-21911000
2009-12-31,1202000,-51078000,2010-01-27,0.25,-1.03,2187000,23293000,23000,-23.35528120713306,23270000
2010-03-31,14654000,3109000,2010-05-03,1.0,-1.29,3177000,9264000,0,0.9785961598992761,9264000
2010-06-30,13584000,-3084000,2010-07-29,-1.0,-0.7,3134000,4082000,0,-0.9840459476707084,4082000
2010-09-30,15003000,-5498000,2010-10-28,-0.7,-0.31,7950000,31662000,0,-0.6915723270440252,31662000
2010-12-31,11655000,-11336000,2011-01-31,-0.8,-0.28,12987000,1247000,11000,-0.8728728728728729,1236000
2011-03-31,14168000,699000,2011-04-21,0.05,-0.17,13188000,2353000,13000,0.05300272975432211,2340000
2011-06-30,13518000,1741000,2011-07-20,0.13,-0.03,12997000,7604000,222000,0.13395398938216513,7382000
2011-09-30,14315000,6027000,2011-10-20,0.5,0.12,13016000,2388000,121000,0.46304548248309774,2267000
2011-12-31,14578000,3767000,2012-01-26,0.29,0.24,13024000,12806000,5000,0.289235257985258,12801000
2012-03-31,13779000,21739000,2012-04-25,0.14,0.2,13223000,5704000,8000,1.6440293428117674,5696000
2012-06-30,14276000,-5609000,2012-07-25,-0.43,-0.43,13051000,8183000,115000,-0.4297754961305647,8068000
2012-09-30,13327000,2827000,2012-10-17,0.21,0.17,13256000,7626000,54000,0.21326191913095957,7572000
2012-12-31,8155000,4915000,2013-01-24,0.25,0.21,13071000,4947000,67000,0.37602325759314514,4880000
