fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2021-09-30,338699000,15904000,2021-12-10,0.11,0.0,45869190,2220000,2571000,0.3467251111257905,-351000
2022-06-30,403230000,24130000,2022-09-23,0.17,0.0,41879190,2794000,427000,0.5761811534559288,2367000
2022-12-31,513370000,42586000,2023-02-10,0.09,0.0,45869190,19921000,1318000,0.92842276046296,18603000
2023-03-31,518395000,25084000,2023-05-10,0.2,0.32,145834762,35287000,530000,0.172002886390009,34757000
2023-06-30,479543000,20429000,2023-07-26,0.48,0.3,146868852,225767000,694000,0.13909688624787508,225073000
2023-09-30,573357000,39253000,2023-10-25,0.65,0.36,147141142,26910000,712000,0.26677107073152934,26198000
2023-12-31,710426000,41396000,2024-01-31,0.96,0.49,147344370,64804000,2444000,0.2809472801709356,62360000
2024-03-31,736515000,205163000,2024-05-14,0.96,0.69,148144066,111492000,2810000,1.3848884099076908,108682000
2024-06-30,719921000,121700000,2024-08-01,0.93,0.65,149233237,120846000,2890000,0.815501978289193,117956000
2024-09-30,635571000,115391000,2024-10-30,0.97,0.61,149079000,153781000,12010000,0.7740258520650125,141771000
2024-12-31,679363000,115283000,2025-01-28,1.03,0.59,149028000,143840000,8941000,0.7735660412808332,134899000
2025-03-31,924342000,156794000,2025-05-14,1.29,0.98,149740000,237327000,10080000,1.047108321089889,227247000
2025-06-30,905268000,146861000,2025-07-31,1.16,1.02,152018000,186879000,15474000,0.9660763856911682,171405000
2025-09-30,905268000,146861000,2025-10-23,1.19,0.63,148382565,186879000,15474000,0.9897456618302831,171405000
