fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,1351100000,88400000,2005-10-28,0.73,0.73,99300000,141300000,73300000,0.8902316213494461,68000000
2005-12-31,1489500000,88300000,2006-01-26,0.73,0.72,96600000,180200000,75800000,0.9140786749482401,104400000
2006-03-31,1413300000,67400000,2006-04-27,0.64,0.58,96600000,-92000000,56000000,0.6977225672877847,-148000000
2006-06-30,1543100000,83200000,2006-07-27,0.99,0.93,95500000,185700000,41300000,0.8712041884816754,144400000
2006-09-30,1337800000,36500000,2006-10-27,0.48,0.46,93700000,84100000,42400000,0.3895410885805763,41700000
2006-12-31,1370800000,-53200000,2007-01-25,0.36,0.38,92000000,137500000,65400000,-0.5782608695652174,72100000
2007-03-31,1386100000,45600000,2007-04-26,0.35,0.29,92000000,-35300000,39800000,0.4956521739130435,-75100000
2007-06-30,1522900000,57300000,2007-07-26,0.65,0.64,91000000,143000000,42700000,0.6296703296703297,100300000
2007-09-30,1326200000,1900000,2007-10-26,0.16,0.12,89000000,112900000,73800000,0.021348314606741574,39100000
2007-12-31,1436000000,6800000,2008-01-31,0.09,0.1,88300000,93700000,51400000,0.07701019252548132,42300000
2008-03-31,1346800000,13300000,2008-04-24,0.12,0.1,88300000,-74100000,28300000,0.1506228765571914,-102400000
2008-06-30,1485400000,-6000000,2008-07-24,-0.11,-0.19,88300000,136700000,29700000,-0.06795016987542468,107000000
2008-09-30,1038800000,-591400000,2008-10-23,-0.33,-0.88,88300000,-42400000,26800000,-6.69762174405436,-69200000
2008-12-31,837700000,-204000000,2009-01-29,-0.75,-0.78,88400000,-32300000,17200000,-2.3076923076923075,-49500000
2009-03-31,734700000,-184200000,2009-04-30,-1.23,-0.98,88400000,50500000,7200000,-2.083710407239819,43300000
2009-06-30,718300000,-163700000,2009-07-30,-1.5,-1.08,88400000,17600000,6500000,-1.8518099547511313,11100000
2009-09-30,665800000,-114300000,2009-10-29,-1.53,-1.15,88400000,62000000,6500000,-1.2929864253393666,55500000
2009-12-31,657300000,-124000000,2010-01-28,-1.4,-1.31,88600000,-4600000,13100000,-1.399548532731377,-17700000
2010-03-31,844400000,-13000000,2010-04-29,-0.09,-0.9,88600000,28100000,8600000,-0.14672686230248308,19500000
2010-06-30,1014700000,13700000,2010-07-29,0.43,0.02,91800000,110000000,10200000,0.14923747276688454,99800000
2010-09-30,815400000,-7200000,2010-10-28,0.06,-0.29,88800000,54500000,12300000,-0.08108108108108109,42200000
2010-12-31,728800000,-104100000,2011-01-27,-0.94,-0.97,92500000,12800000,26100000,-1.1254054054054055,-13300000
2011-03-31,985900000,27500000,2011-04-28,0.35,0.14,92500000,-83100000,13200000,0.2972972972972973,-96300000
2011-06-30,1096300000,69300000,2011-07-28,0.75,0.54,92600000,164300000,18600000,0.7483801295896328,145700000
2011-09-30,876700000,4700000,2011-10-27,0.33,0.19,91800000,89600000,26100000,0.05119825708061002,63500000
2011-12-31,789100000,-29600000,2012-01-26,-0.3,-0.37,92300000,7900000,32100000,-0.3206933911159263,-24200000
2012-03-31,959600000,39700000,2012-04-26,0.45,0.41,92300000,-69700000,17500000,0.4301191765980498,-87200000
2012-06-30,1053900000,83600000,2012-07-26,0.9,0.8,92400000,114900000,20700000,0.9047619047619048,94200000
2012-09-30,874300000,2000000,2012-10-25,0.43,0.29,92500000,61500000,30400000,0.021621621621621623,31100000
2012-12-31,791600000,-75300000,2013-01-24,0.02,-0.08,90000000,54000000,46600000,-0.8366666666666667,7400000
2013-03-31,995300000,49800000,2013-04-25,0.76,0.63,93500000,-108200000,21200000,0.532620320855615,-129400000
2013-06-30,1098300000,80400000,2013-07-25,1.18,1.08,93600000,189300000,40100000,0.8589743589743589,149200000
2013-09-30,824400000,57800000,2013-10-24,0.59,0.52,94000000,43100000,34800000,0.6148936170212767,8300000
2013-12-31,901500000,581200000,2014-01-30,0.15,0.13,94400000,45900000,52000000,6.156779661016949,-6100000
2014-03-31,894900000,57000000,2014-04-24,0.6,0.6,95000000,-108200000,21900000,0.6,-130100000
2014-06-30,1073100000,88600000,2014-07-24,0.95,0.89,95100000,185200000,31000000,0.9316508937960042,154200000
2014-09-30,932100000,104400000,2014-10-23,0.63,0.59,95200000,46900000,26700000,1.096638655462185,20200000
2014-12-31,938600000,-4300000,2015-01-29,0.33,0.27,93800000,112700000,45200000,-0.04584221748400853,67500000
2015-03-31,985700000,57000000,2015-04-29,0.6,0.61,95200000,-132300000,33800000,0.5987394957983193,-166100000
2015-06-30,1142000000,117800000,2015-07-30,1.05,1.02,94600000,232300000,30900000,1.245243128964059,201400000
2015-09-30,991900000,75900000,2015-10-29,0.77,0.74,94000000,127300000,33800000,0.8074468085106383,93500000
2015-12-31,986100000,-9300000,2016-01-28,0.52,0.45,92100000,96200000,34000000,-0.10097719869706841,62200000
2016-03-31,1070300000,64800000,2016-04-28,0.71,0.71,92800000,-93200000,46200000,0.6982758620689655,-139400000
2016-06-30,1242200000,108100000,2016-07-28,1.19,1.17,92300000,303100000,43800000,1.171180931744312,259300000
2016-09-30,1093000000,85400000,2016-10-27,0.91,0.92,91900000,68900000,41900000,0.9292709466811752,27000000
2016-12-31,1083000000,17700000,2017-01-26,0.67,0.65,91200000,143100000,62000000,0.19407894736842105,81100000
2017-03-31,1082100000,64900000,2017-04-27,0.84,0.82,91100000,-86600000,60800000,0.712403951701427,-147400000
2017-06-30,1352000000,119400000,2017-07-27,1.35,1.34,90600000,258100000,47100000,1.3178807947019868,211000000
2017-09-30,1141500000,79000000,2017-10-26,0.91,1.0,89800000,83300000,45500000,0.8797327394209354,37800000
2017-12-31,856200000,-116900000,2018-02-01,0.7,0.74,88400000,145500000,35900000,-1.3223981900452488,109600000
2018-03-31,1211400000,72900000,2018-04-26,1.01,0.94,88800000,-67100000,34500000,0.8209459459459459,-101600000
2018-06-30,1148700000,79000000,2018-07-26,1.5,1.55,88200000,268000000,55800000,0.8956916099773242,212200000
2018-09-30,1044100000,70000000,2018-10-25,1.28,1.19,87900000,33100000,34500000,0.7963594994311718,-1400000
2018-12-31,1248900000,43400000,2019-01-31,0.98,0.9,88000000,103000000,68600000,0.49318181818181817,34400000
2019-03-31,1050700000,-36300000,2019-04-25,0.99,0.98,87500000,-79400000,88100000,-0.41485714285714287,-167500000
2019-06-30,1163500000,77500000,2019-07-25,1.45,1.42,87300000,218700000,47100000,0.8877434135166093,171600000
2019-09-30,976600000,-239300000,2019-10-24,1.1,0.99,85000000,77000000,43200000,-2.815294117647059,33800000
2019-12-31,917600000,67100000,2020-01-30,0.82,0.75,85600000,217900000,54200000,0.7838785046728972,163700000
2020-03-31,965500000,69000000,2020-04-30,0.96,0.84,80300000,-79100000,55900000,0.8592777085927771,-135000000
2020-06-30,987800000,70700000,2020-07-30,0.99,0.44,79800000,295700000,34800000,0.8859649122807017,260900000
2020-09-30,1233100000,137900000,2020-10-29,1.8,1.38,79800000,424300000,29900000,1.7280701754385965,394400000
2020-12-31,1161100000,95100000,2021-01-28,1.32,1.02,79000000,157400000,61800000,1.2037974683544304,95600000
2021-03-31,1433200000,169300000,2021-04-29,2.24,1.46,78800000,8299999,42899999,2.1484771573604062,-34600000
2021-06-30,1554800000,179400000,2021-07-29,2.52,2.15,78500000,333100000,67400000,2.2853503184713375,265700000
2021-09-30,1427200000,143100000,2021-10-28,2.07,1.95,78300000,123200000,69900000,1.8275862068965518,53300000
2021-12-31,1431000000,101500000,2022-01-27,1.44,1.35,78000000,109400000,86900000,1.3012820512820513,22500000
2022-03-31,1695700000,174200000,2022-04-28,2.53,2.33,77400000,-141900000,100900000,2.250645994832041,-242800000
2022-06-30,1835600000,197300000,2022-07-28,2.82,2.7,76100000,288800000,95600000,2.592641261498029,193200000
2022-09-30,1698200000,163800000,2022-10-27,2.67,2.64,74500000,164500000,102800000,2.1986577181208053,61700000
2022-12-31,1582700000,141700000,2023-02-02,1.99,1.98,72800000,274700000,89000000,1.9464285714285714,185700000
2023-03-31,1743600000,112300000,2023-04-27,2.57,2.38,71800000,-15800000,93500000,1.564066852367688,-109300000
2023-06-30,1702300000,134700000,2023-07-27,2.35,2.33,70900000,267900000,79900000,1.8998589562764456,188000000
2023-09-30,1593600000,112500000,2023-10-26,2.42,2.36,70000000,198200000,59700000,1.6071428571428572,138500000
2023-12-31,1361900000,60900000,2024-02-01,0.88,1.6,69100000,283300000,56200000,0.8813314037626628,227100000
2024-03-31,1365000000,68000000,2024-04-25,1.35,1.35,68500000,-153400000,54000000,0.9927007299270073,-207400000
2024-06-30,1443900000,100000000,2024-07-25,1.8,1.9,67600000,211000000,47100000,1.4792899408284024,163900000
2024-09-30,1273300000,44600000,2024-10-24,0.67,1.12,66600000,67400000,36000000,0.6696696696696697,31400000
2024-12-31,1154900000,-82500000,2025-01-30,-1.24,0.13,66600000,306400000,30300000,-1.2387387387387387,276100000
2025-03-31,1221800000,20200000,2025-04-24,0.3,0.09,66300000,-27400000,37700000,0.3046757164404223,-65100000
