fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2018-12-31,2974000000,-887000000,2019-02-15,-1.86,0.0,1676959021,-681000000,196000000,-0.528933616678997,-877000000
2019-03-31,3099000000,-1012000000,2019-05-30,-2.23,-2.26,1676959021,-722000000,129000000,-0.6034733033586752,-851000000
2019-06-30,3166000000,-5236000000,2019-08-08,-4.77,-3.19,1110704000,-922000000,148000000,-4.714127256226681,-1070000000
2019-09-30,3813000000,-1162000000,2019-11-04,-0.68,-0.81,1700213000,-878000000,129000000,-0.6834437802792944,-1007000000
2019-12-31,4069000000,-1096000000,2020-02-06,-0.64,-0.68,1710260000,-1799000000,182000000,-0.6408382351221452,-1981000000
2020-03-31,3248000000,-2936000000,2020-05-07,-0.64,-0.88,1724367000,-463000000,198000000,-1.7026537854180694,-661000000
2020-06-30,1913000000,-1775000000,2020-08-06,-0.8,-0.86,1738897000,-1071000000,164000000,-1.0207620117810312,-1235000000
2020-09-30,2813000000,-1089000000,2020-11-05,-0.62,-0.65,1755029000,-406000000,131000000,-0.6205025671940464,-537000000
2020-12-31,3165000000,-968000000,2021-02-10,-0.54,-0.56,1793084000,-805000000,123000000,-0.5398520091640994,-928000000
2021-03-31,2903000000,-108000000,2021-05-05,0.26,-0.54,1858525000,-611000000,71000000,-0.05811059845845496,-682000000
2021-06-30,3929000000,1144000000,2021-08-04,-0.19,-0.51,1955975000,-341000000,57000000,0.5848745510551004,-398000000
2021-09-30,4845000000,-2424000000,2021-11-04,-0.22,-0.3,1898954000,614000000,90000000,-1.2764922162411516,524000000
2021-12-31,5778000000,892000000,2022-02-09,-0.26,-0.35,2005591000,-107000000,80000000,0.44475668269353025,-187000000
2022-03-31,6854000000,-5936000000,2022-05-04,-0.18,-0.24,1957731000,15000000,62000000,-3.0320815270330805,-47000000
2022-06-30,8073000000,-2601000000,2022-08-02,-1.33,-0.26,1968882000,439000000,57000000,-1.3210542835985093,382000000
2022-09-30,8343000000,-1206000000,2022-11-01,-0.61,-0.22,1979299000,432000000,74000000,-0.6093066282557612,358000000
2022-12-31,8607000000,595000000,2023-02-08,0.29,-0.18,2060574999,-244000000,59000000,0.2887543526873588,-303000000
2023-03-31,8823000000,-157000000,2023-05-02,-0.08,-0.09,2009557000,606000000,57000000,-0.07812667169928497,549000000
2023-06-30,9230000000,394000000,2023-08-01,0.18,-0.01,2079265000,1190000000,50000000,0.18949003614257923,1140000000
2023-09-30,9292000000,221000000,2023-11-07,0.1,0.12,2108479000,966000000,61000000,0.10481489263113362,905000000
2023-12-31,9936000000,1429000000,2024-02-07,0.66,0.17,2121929000,823000000,55000000,0.673443833417612,768000000
2024-03-31,10131000000,-654000000,2024-05-08,-0.31,0.23,2080168000,1416000000,57000000,-0.31439768326404405,1359000000
2024-06-30,10700000000,1015000000,2024-08-06,0.47,0.31,2150019000,1820000000,99000000,0.47208885130782563,1721000000
2024-09-30,11188000000,2612000000,2024-10-31,1.2,0.4,2154466000,2151000000,42000000,1.2123653842761966,2109000000
2024-12-31,11959000000,6883000000,2025-02-05,3.21,0.48,2141426000,1750000000,44000000,3.2142133326110733,1706000000
2025-03-31,11533000000,1776000000,2025-05-07,0.83,0.5,2122618000,2324000000,74000000,0.8367026002794662,2250000000
2025-06-30,12651000000,1355000000,2025-08-06,0.63,0.626,2124181000,2564000000,89000000,0.6378929102557644,2475000000
2025-09-30,13467000000,6626000000,2025-10-30,3.11,0.69,2124391000,2328000000,98000000,3.1190115190659347,2230000000
