fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2020-06-30,17353000,-6193000,2020-09-30,0.6594,0.0,14657885,15983000,1201000,-0.42250297365547623,14782000
2020-09-30,65359000,9669000,2020-12-16,-0.09,0.0,26745480,17722000,1682000,0.36151903050534145,16040000
2020-12-31,86710000,1027000,2021-03-17,0.07,0.02,26001856,68514000,1356000,0.03949718050896059,67158000
2021-03-31,121345000,10102000,2021-05-11,0.22,0.15,91836363,43092000,601000,0.11000000076222531,42491000
2021-06-30,193946000,37284000,2021-08-10,0.62,0.25,95600000,92804000,1730000,0.39,91074000
2021-09-30,228450000,29113000,2021-11-09,0.6,0.33,97043333,43601000,2959000,0.3000000010304675,40642000
2021-12-31,304848000,58944000,2022-02-15,0.89,0.51,98804259,-26871000,3471000,0.5965734736191888,-30342000
2022-03-31,310136000,32692000,2022-05-09,0.61,0.51,95457776,-266795000,5287000,0.342476028354149,-272082000
2022-06-30,228162000,-29871000,2022-08-08,0.01,0.1,83833963,-53643000,7120000,-0.35631143907630847,-60763000
2022-09-30,157233000,-56223000,2022-11-08,-0.24,-0.08,81672099,-101366000,5523000,-0.688399106774518,-106889000
2022-12-31,146913000,-55263000,2023-02-14,-0.25,-0.47,82230427,-252877000,4983000,-0.6720505051007457,-257860000
2023-03-31,102927000,-129254000,2023-05-09,-0.47,-0.81,81911433,-75727000,1111000,-1.5779726378367718,-76838000
2023-06-30,135766000,-28165000,2023-08-08,0.06,-0.07,83130638,162379000,2016000,-0.3388040880908432,160363000
2023-09-30,134557000,-40315000,2023-11-07,-0.05,-0.02,84404966,-103433000,135000,-0.4776377731139658,-103568000
2023-12-31,140312000,-42398000,2024-02-13,-0.11,-0.14,85569351,-143712000,1666000,-0.49548114487861433,-145378000
2024-03-31,138508000,-64598000,2024-05-07,-0.31,-0.39,87030695,44337000,684000,-0.7422438715444016,43653000
2024-06-30,139100000,-54470000,2024-08-06,-0.17,-0.39,88435893,65295000,37000,-0.6159263863598913,65258000
2024-09-30,172958000,-6758000,2024-11-07,-0.06,-0.15,90119481,179340000,116000,-0.07498933554666166,179224000
2024-12-31,226395000,-2755000,2025-02-11,0.26,-0.04,92174306,-110926000,3419000,-0.029889023520285576,-114345000
2025-03-31,220391000,-2447000,2025-05-06,0.3,0.17,94275000,-13486000,6159000,-0.025955979846194643,-19645000
2025-06-30,257291000,5607000,2025-08-05,0.36,0.25,102852284,-120162000,115000,0.05451507523158163,-120277000
2025-09-30,285899000,31805000,2025-11-06,0.52,0.42,109724669,-122629000,75000,0.2898618905836025,-122704000
