fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2013-03-31,911000000,-3000000.0,2013-05-29,-0.0377,,101811560,-47000000,23000000.0,-0.02946620206978461,-70000000.0
2013-06-30,916000000,24000000.0,2013-08-29,0.3,0.46,95550620,46000000,32000000.0,0.2511757642179611,14000000.0
2013-09-30,862000000,45000000.0,2013-11-14,0.3,0.35,105027055,80000000,37000000.0,0.4284610284464322,43000000.0
2013-12-31,806000000,32000000.0,2014-03-20,0.38,0.29,104063463,105000000,52000000.0,0.30750466184274494,53000000.0
2014-03-31,883000000,29000000.0,2014-05-16,0.29,0.38,105230138,-4000000,33000000.0,0.2755864484374239,-37000000.0
2014-06-30,920000000,28000000.0,2014-08-28,0.26,0.43,105268006,50000000,37000000.0,0.2659877494022258,13000000.0
2014-09-30,927000000,11000000.0,2014-11-19,0.11,0.32,104241827,76000000,57000000.0,0.10552386039818738,19000000.0
2014-12-31,936000000,-17000000.0,2015-03-12,-0.31,0.26,100000000,90000000,72000000.0,-0.17,18000000.0
2015-03-31,1393000000,-32000000.0,2015-05-14,-0.3,0.32,104900000,12000000,84000000.0,-0.30505243088655865,-72000000.0
2015-06-30,1375000000,-47000000.0,2015-08-05,-0.45,0.21,105002508,152000000,79000000.0,-0.4476083561737402,73000000.0
2015-09-30,1259000000,-45000000.0,2015-11-05,-0.43,0.05,105113057,80000000,85000000.0,-0.428110467760442,-5000000.0
2015-12-31,1122000000,-430000000.0,2016-03-15,0.07,0.06,105651106,267000000,102000000.0,-4.069999986559535,165000000.0
2016-03-31,1150000000,-8000000.0,2016-05-12,-0.08,0.11,105500000,-59000000,78000000.0,-0.07582938388625593,-137000000.0
2016-06-30,1233000000,9000000.0,2016-08-02,0.08,0.19,105502014,135000000,78000000.0,0.08530642836827741,57000000.0
2016-09-30,1199000000,15000000.0,2016-11-09,0.14,0.13,106472496,40000000,74000000.0,0.140881453553977,-34000000.0
2016-12-31,1161000000,-20000000.0,2017-03-09,-0.19,0.04,105263158,-102000000,125000000.0,-0.18999999981,-227000000.0
2017-03-31,1328000000,13000000.0,2017-04-27,0.12,0.08,106634000,36000000,60000000.0,0.12191233565279366,-24000000.0
2017-06-30,1382000000,16000000.0,2017-07-27,0.16,0.22,106703914,45000000,60000000.0,0.14994763922155657,-15000000.0
2017-09-30,1279000000,21000000.0,2017-10-26,0.2,0.15,108823000,76000000,55000000.0,0.19297391176497616,21000000.0
2017-12-31,1248000000,-81000000.0,2018-02-22,-0.65,0.08,123837000,3000000,101000000.0,-0.6540856125390635,-98000000.0
2018-03-31,1386000000,-24000000.0,2018-04-26,-0.18,0.15,134473000,-24000000,47000000.0,-0.1784744893026853,-71000000.0
2018-06-30,1474000000,55000000.0,2018-07-24,0.39,0.26,139033632,18000000,50000000.0,0.3955877380805243,-32000000.0
2018-09-30,1428000000,216000000.0,2018-10-25,0.28,0.2,140376000,46000000,63000000.0,1.5387245683022739,-17000000.0
2018-12-31,1398000000,-58000000.0,2019-02-21,-0.08,0.1,135319000,26000000,117000000.0,-0.42861682394933454,-91000000.0
2019-03-31,1536000000,23000000.0,2019-04-24,0.1,0.2,138911841,132000000,59000000.0,0.16557263826054971,73000000.0
2019-06-30,1538000000,16000000.0,2019-07-24,0.11,0.28,140321000,128000000,71000000.0,0.11402427291709723,57000000.0
2019-09-30,1461000000,1000000.0,2019-10-23,0.0078,0.22,141911117,80000000,50000000.0,0.007046664286350449,30000000.0
2019-12-31,1519000815,22142869.0,2020-02-20,0.14,0.07,142646000,116868155,99905005.0,0.15522951221905976,16963150.0
2020-03-31,1583101364,-34151803.0,2020-04-29,-0.22,0.21,137867418,158822945,62867415.93,-0.2477148226566483,95955529.07
2020-06-30,1135407396,-36341846.0,2020-07-22,-0.24,-0.17,137901336,8997357,48360794.02,-0.2635351263021846,-39363437.02
2020-09-30,1369832825,22207187.0,2020-10-27,0.13,-0.05,143002000,130319929,44614029.94,0.15529284205815302,85705899.06
2020-12-31,1481892769,28612571.0,2021-02-25,0.17,0.01,145142000,80067680,60359560.0,0.19713501949814663,19708120.0
2021-03-31,1615214982,55406330.0,2021-04-28,0.32,0.07,145896000,87921878,37513334.82,0.3797659291550145,50408543.18
2021-06-30,1830141786,129002089.0,2021-07-28,0.76,0.18,146730106,86871667,49980959.63,0.8791794166631353,36890707.37
2021-09-30,1870634769,114336214.0,2021-10-27,0.65,0.21,147148000,91000000,54000000.0,0.7770150732595754,37000000.0
2021-12-31,1949984079,8001107.0,2022-02-23,0.05,0.15,147170000,118000000,104000000.0,0.05436642658150438,14000000.0
2022-03-31,1979000000,177000000.0,2022-04-27,1.2,0.2,141677000,58000000,33000000.0,1.2493206377887731,25000000.0
2022-06-30,2421182869,-36184711.0,2022-07-27,-0.24,0.42,144186241,115949901,53274278.97,-0.2509581410059785,62675622.03
2022-09-30,2022000000,130000000.0,2022-10-26,0.88,0.42,146759000,154000000,80000000.0,0.885805981234541,74000000.0
2022-12-31,1880978183,28561490.0,2023-02-22,0.2,0.27,146606000,133852649,113372079.0,0.1948180156337394,20480570.0
2023-03-31,1956000000,20000000.0,2023-04-26,0.14,0.34,147312000,34000000,69000000.0,0.13576626479852286,-35000000.0
