fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,404000,-8284000,2005-10-27,-3.3,-4.05,2483700,-7614000,89000,-3.335346458912107,-7703000
2005-12-31,600000,-8762000,2006-03-15,-3.0,-3.86,2943600,-8495000,110000,-2.97662725913847,-8605000
2006-03-31,288000,-8172000,2006-04-27,-2.7,-3.37,3048700,-7534000,39000,-2.680486764850592,-7573000
2006-06-30,529000,-15273000,2006-07-27,-5.0,-2.9,3053600,-10381000,110000,-5.001637411579774,-10491000
2006-09-30,1592000,-12152000,2006-10-26,-4.0,-3.6,3060500,-1644000,478000,-3.9705930403528833,-2122000
2006-12-31,2438000,-16455000,2007-02-13,-4.4,-3.62,3770300,-17681000,647000,-4.364374187730419,-18328000
2007-03-31,1984000,-13090000,2007-05-02,-3.3,-2.92,3972700,-14899000,711000,-3.294988295114154,-15610000
2007-06-30,1800000,-17704000,2007-07-31,-4.5,-1.48,3974100,-18458000,876000,-4.454845122166025,-19334000
2007-09-30,1014000,-17101000,2007-11-01,-4.3,-3.75,3975300,-17104000,727000,-4.301813699594999,-17831000
2007-12-31,9295000,-12076000,2008-02-19,-3.0,-3.32,3976400,18429000,1333000,-3.036917815109144,17096000
2008-03-31,6314000,-12429000,2008-04-29,-3.1,-2.63,3978500,-14265000,3398000,-3.1240417242679404,-17663000
2008-06-30,9978000,-6079000,2008-08-05,-1.5,-2.62,3980600,-8725000,1374000,-1.527156710043712,-10099000
2008-09-30,8857000,-5420000,2008-11-03,-1.4,-1.4,3983100,1974000,444000,-1.3607491652230674,1530000
2008-12-31,11945000,3099000,2009-03-02,0.8,-0.8,3985500,3981000,230000,0.7775686864885208,3751000
2009-03-31,19344000,5101000,2009-04-28,1.3,-1.5,3988900,-8047000,435000,1.2787986662989796,-8482000
2009-06-30,15884000,4110000,2009-08-04,1.0,0.45,4006400,-7372000,70000,1.025858626198083,-7442000
2009-09-30,2901000,-9506000,2009-10-22,-2.4,-1.6,4015300,-8842000,378000,-2.367444524693049,-9220000
2009-12-31,2189000,-30270000,2010-03-16,-7.3,-2.3,4143000,-9291000,71000,-7.306299782766112,-9362000
2010-03-31,8344000,-9184000,2010-05-06,-1.6894,,5436400,-7502000,394000,-1.6893532484732543,-7896000
2010-06-30,2191000,-28004000,2010-07-30,-3.4,-1.3,8201200,-13793000,39000,-3.41462225040238,-13832000
2010-09-30,11649000,-4998000,2010-11-04,-0.6,-0.3,8682600,-12189000,94000,-0.5756340266740377,-12283000
2010-12-31,1766000,-15122000,2011-03-08,-1.4,-1.5,10629500,-17886000,287000,-1.4226445270238488,-18173000
2011-03-31,1744000,-18466000,2011-05-05,-1.6,-1.43,11572600,-19495000,141000,-1.5956656239738694,-19636000
2011-06-30,7269000,-10635000,2011-07-20,-0.9,-1.07,11786400,-9629000,278000,-0.9023111382610466,-9907000
2011-09-30,1174000,-15229000,2011-10-27,-1.2,-1.25,12406900,-12704000,159000,-1.2274621380038526,-12863000
2011-12-31,11427000,-4267000,2012-03-06,-0.3,-0.74,14267200,-5288000,564000,-0.2990776045755299,-5852000
2012-03-31,2350000,-16505000,2012-04-27,-1.1,-0.95,15543100,-8181000,932000,-1.0618859815609498,-9113000
2012-06-30,2684000,-15110000,2012-08-01,-0.9,-0.95,16769700,-15689000,471000,-0.9010298335688772,-16160000
2012-09-30,2874000,-17791000,2012-11-01,-1.0,-0.82,17787000,-12347000,324000,-1.0002248833417664,-12671000
2012-12-31,1806000,-20543000,2013-03-01,-1.1,-0.77,18068500,-7592000,1204000,-1.1369510474029387,-8796000
2013-03-31,2085000,-20825000,2013-05-06,-1.1,-0.92,18284700,-18886000,535000,-1.1389303625435474,-19421000
2013-06-30,3392000,-17164000,2013-07-29,-0.9,-0.97,18291300,-15689000,293000,-0.9383696074089868,-15982000
2013-09-30,2927000,-15675000,2013-11-07,-0.9,-1.02,18302200,-12255000,488000,-0.8564544153161915,-12743000
2013-12-31,2847000,-13056000,2014-03-10,-0.6,-0.74,23624000,-11843000,313000,-0.5526583135794108,-12156000
2014-03-31,3498000,-13840000,2014-05-05,-0.5,-0.62,26283000,-11176000,398000,-0.526576113837842,-11574000
2014-06-30,3048000,-24777000,2014-08-07,-0.9,-0.62,26286000,-22606000,521000,-0.9425930152933121,-23127000
2014-09-30,2209000,-29819000,2014-11-05,-1.1,-0.94,26291000,-23089000,288000,-1.1341904073637366,-23377000
2014-12-31,2277000,-22286000,2015-03-05,-0.85,-0.96,26298000,-16867000,460000,-0.8474408700281391,-17327000
2015-03-31,627000,-26217000,2015-05-07,-0.97,-0.95,27065000,-24139000,618000,-0.9686680214298911,-24757000
