fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2013-06-30,6781000,-6012000,2013-09-19,-2.46,0.07,5667557,-13334000,595000,-1.0607745100755053,-13929000
2013-09-30,6133000,15440000,2013-11-07,0.15,-0.01,56150996,-15846000,486000,0.2749728606773066,-16332000
2013-12-31,7143000,-12204000,2014-03-31,-0.13,-0.14,97022461,-10224000,265000,-0.12578530655906575,-10489000
2014-03-31,7854000,4115000,2014-05-07,0.04,-0.08,99338398,9479000,2982000,0.04142406242548828,6497000
2014-06-30,11787000,-52043000,2014-08-14,-0.53,-0.13,98892601,-13650000,769000,-0.5262577733191587,-14419000
2014-09-30,21197000,-52725000,2014-11-13,-0.53,-0.16,99888203,-6637000,1439000,-0.5278401094071139,-8076000
2014-12-31,31092000,18831000,2015-03-02,0.18,-0.16,102071329,-9050000,1181000,0.1844886334339783,-10231000
2015-03-31,33849000,27097000,2015-05-11,-0.26,-0.04,108141734,-13041000,2711000,0.25056931304615476,-15752000
2015-06-30,44891000,-40663000,2015-08-10,0.01,-0.04,109318471,-16517000,4029000,-0.371968246793353,-20546000
2015-09-30,53367000,-38213000,2015-11-09,-0.34,-0.21,112244129,52895000,3101000,-0.34044542320783655,49794000
2015-12-31,41498000,-32714000,2016-02-29,-0.28,-0.18,116472080,12332000,2908000,-0.28087418031857936,9424000
2016-03-31,43438000,-64429000,2016-05-10,-0.55,-0.2,116861151,-3609000,4257000,-0.5513295004256804,-7866000
2016-06-30,52501000,-49064000,2016-08-09,-0.42,-0.26,118141377,-12440000,5781000,-0.41529903617087516,-18221000
2016-09-30,48985000,-28982000,2016-11-09,-0.24,-0.21,118346782,-15731000,10159000,-0.24489047788388535,-25890000
2016-12-31,46002000,-44137000,2017-03-01,-0.37,-0.23,118575544,-24195000,11432000,-0.3722268396255471,-35627000
2017-03-31,53747000,-31399000,2017-05-10,-0.26,-0.24,118956780,-24689000,6343000,-0.2639530088154706,-31032000
2017-06-30,54433000,-18664000,2017-08-09,-0.16,-0.22,119731042,-23560000,11919000,-0.1558827158624411,-35479000
2017-09-30,46016000,-39689000,2017-11-09,-0.33,-0.23,120518885,-22010000,14413000,-0.32931768328258265,-36423000
2017-12-31,77028000,-27266000,2018-03-01,-0.09,-0.32,120763034,-33880000,13991000,-0.22578101176225832,-47871000
2018-03-31,43843000,-41988000,2018-05-10,-0.33,-0.19,127693336,-29888000,10774000,-0.3288190387633071,-40662000
2018-06-30,45275000,-65382000,2018-08-13,-0.51,-0.29,129299584,-28170000,10815000,-0.5056628797815776,-38985000
2018-09-30,32448000,-57324000,2018-11-08,-0.44,-0.27,129518989,-28820000,8765000,-0.44259147205048055,-37585000
2018-12-31,43185000,-340465000,2019-02-28,-2.59,-0.34,131532851,-37362000,11233000,-2.588440814682866,-48595000
2019-03-31,23335000,-60709000,2019-05-09,-0.4,-0.32,152948058,-43234000,11523000,-0.39692560202366217,-54757000
2019-06-30,35986000,-38766000,2019-08-08,-0.25,-0.29,153749929,-33403000,13900000,-0.2521367017997127,-47303000
2019-09-30,23043000,-53634000,2019-11-12,-0.34,-0.24,154596257,-27148000,7776000,-0.34692948613885266,-34924000
2019-12-31,8358000,-169215000,2020-03-02,-0.9,-0.27,155230741,-32142000,4684000,-1.0900869177710104,-36826000
2020-03-31,29838000,-56670000,2020-05-06,-0.35,-0.24,160338743,-27743000,3152000,-0.35343921836782766,-30895000
2020-06-30,30424000,-43354000,2020-08-10,-0.13,-0.13,164065087,-13805000,1882000,-0.26424878560543474,-15687000
2020-09-30,23583000,-29508000,2020-11-09,-0.18,-0.14,165527024,-19004000,1024000,-0.17826696382821455,-20028000
2020-12-31,19333000,-41661000,2021-03-01,-0.23,-0.17,178225571,-16469000,1469000,-0.23375433595889558,-17938000
2021-03-31,3435000,-17318000,2021-05-10,-0.09,-0.16,193499546,-16384000,1014000,-0.08949891799746135,-17398000
2021-06-30,3815000,-20050000,2021-08-09,-0.1,-0.12,199021587,-7776000,1194000,-0.10074284052412867,-8970000
2021-09-30,3333000,-29764000,2021-11-08,-0.15,-0.14,199179763,-17022000,2266000,-0.14943285177018711,-19288000
2021-12-31,3684000,-25034000,2022-03-01,-0.13,-0.14,199259802,-14589000,2773000,-0.12563497378161603,-17362000
