fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,520428,-1914000,2005-09-30,-0.6208,,2865000,-1635553,0,-0.6680628272251309,-1635553
2006-03-31,154819,-68764000,2006-03-31,-19.7365,,3479000,-681475,6389,-19.765449841908595,-687864
2006-06-30,333559,2922000,2006-06-30,0.4328,,6378000,-4018851,55657,0.458137347130762,-4074508
2006-09-30,1396000,1857000,2006-09-30,0.2804,,6419000,-3824309,515459,0.2892973983486524,-4339768
2007-03-31,0,-8724000,2007-03-31,-1.6096,,5375000,-7088500,2058526,-1.6230697674418604,-9147026
2007-06-30,0,-8363000,2007-06-30,-0.9047,,9244000,-11420005,1812830,-0.9046949372565989,-13232835
2007-09-30,0,-6023000,2007-09-30,-0.6111,,9857000,-6316884,5198618,-0.6110378411281323,-11515502
2007-12-31,0,-5397000,2007-12-31,-0.6287,,10111000,-4544453,179036,-0.5337750964296311,-4723489
2008-03-31,0,-5917000,2008-03-31,-0.5852,,10111000,-4548275,43903,-0.5852042330135496,-4592178
2008-06-30,0,-3752000,2008-06-30,-0.3705,,10126000,-4087629,185139,-0.37053130555006913,-4272768
2008-09-30,0,-114806000,2008-09-30,-11.338,,10126000,-5916920,281000,-11.337744420304167,-6197920
2008-12-31,23287000,-6635000,2008-12-31,-0.6683,,10126000,-4160947,229042,-0.6552439265257752,-4389989
2009-03-31,0,-4810000,2009-03-31,-0.4751,,10126000,-3402420,28747,-0.4750148133517677,-3431167
2009-06-30,0,-3908000,2009-06-30,-0.3453,,11317000,-2410184,45455,-0.34532119819740215,-2455639
2009-09-30,0,-15083000,2009-09-30,-1.1814,,12767000,-8507368,135206,-1.181405185243205,-8642574
2009-12-31,0,-3897000,2009-12-31,-0.3315,,12768000,-14079028,115592,-0.30521616541353386,-14194620
2010-03-31,0,-8734000,2010-06-02,-0.5387,,13502000,-6527000,928000,-0.6468671307954377,-7455000
2010-06-30,0,-10703000,2010-09-01,-0.8382,,12770000,-5804000,586000,-0.8381362568519969,-6390000
2010-09-30,0,-8170000,2010-11-03,-0.67,-0.63,12778000,-7003000,113000,-0.6393801846924402,-7116000
2010-12-31,0,-7340000,2011-03-14,-0.5751,,12768000,-6588000,1651000,-0.574874686716792,-8239000
2011-03-31,0,-8734000,2011-06-01,-0.6026,,13502000,-6527000,928000,-0.6468671307954377,-7455000
2011-06-30,0,-13154000,2011-08-31,-0.8993,,14627000,-15814000,7060000,-0.8992958227934641,-22874000
2011-09-30,0,-23680000,2011-11-30,-1.6181,,14635000,-17852000,9617000,-1.6180389477280492,-27469000
2011-12-31,0,-16304000,2012-03-09,-1.1358,,24509000,-18800000,427000,-0.6652250193806357,-19227000
2012-03-31,-2804000,-17351000,2012-05-08,-0.7835,,24509000,-16387000,1666000,-0.7079440205638745,-18053000
2012-06-30,-1803000,-20364000,2012-08-08,-0.757,,28071000,-26269000,555000,-0.7254461900181682,-26824000
2012-09-30,456000,-2654000,2012-11-07,-0.0919,,28109000,-20825000,260000,-0.09441815788537479,-21085000
2012-12-31,5510000,-26076000,2013-03-08,-1.0,0.7,29678000,-8025000,110000,-0.8786306354875666,-8135000
2013-03-31,13498000,-10982000,2013-05-08,-0.4,0.2,29678000,-24994000,325000,-0.3700384122919334,-25319000
2013-06-30,10459000,-128681000,2013-08-09,0.1,-0.1,29710000,-10191000,50000,-4.331235274318411,-10241000
2013-09-30,11778000,3264000,2013-11-08,0.1096,,29790000,-1615000,3485000,0.10956696878147029,-5100000
2013-12-31,10247000,-11343000,2014-03-11,-0.3817,,29841000,-5594000,596000,-0.3801146074193224,-6190000
2014-03-31,11130000,17887000,2014-05-08,0.5994,,29841000,-3884000,371000,0.5994102074327268,-4255000
2014-06-30,11637000,-104022000,2014-08-08,-3.5005,,29716000,-3212000,1926000,-3.500538430475165,-5138000
2014-09-30,8853000,-13033000,2014-11-07,-0.0439,,29716000,-2317000,394000,-0.43858527392650426,-2711000
2014-12-31,13683000,-212775000,2015-03-09,-0.7116,,29901000,-5493000,97000,-7.115982743052072,-5590000
2015-03-31,22882000,6021000,2015-05-08,0.0203,,29727000,5615000,192000,0.2025431425976385,5423000
2015-06-30,16160000,-14116000,2015-08-05,-0.047,,30053000,352000,241000,-0.46970352377466473,111000
2015-09-30,22503000,2633000,2015-11-05,0.0088,,30053000,10669000,102000,0.08761188566865205,10567000
