fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2005-09-30,258058000,101663000,2005-11-11,0.69,0.6,159583000,123559000,12807000,0.6370540721756077,110752000
2005-12-31,287614000,-27475000,2006-03-23,0.77,0.74,159737000,219620000,39686000,-0.17200147742852315,179934000
2006-03-31,220523000,68436000,2006-05-11,0.43,0.37,159737000,94112000,17913000,0.4284292305477128,76199000
2006-06-30,252806000,85277000,2006-08-10,0.5,0.46,160071000,110828000,14318000,0.5327448444752642,96510000
2006-09-30,282302000,-60063000,2006-11-09,0.83,0.65,160232000,81382000,6469000,-0.37485021718508166,74913000
2006-12-31,242843000,93819000,2007-03-15,0.93,0.77,160458000,119828000,5712000,0.5846950603896347,114116000
2007-03-31,203027000,67824000,2007-05-10,0.58,0.38,160988000,98277000,7367000,0.4212984818744254,90910000
2007-06-30,207189000,67824000,2007-08-08,0.4,0.37,160988000,98277000,7367000,0.4212984818744254,90910000
2007-09-30,193052000,65867000,2007-11-08,0.42,0.4,161020000,43415000,10561000,0.40906098621289283,32854000
2007-12-31,203896000,-31971000,2008-03-13,0.45,0.39,161024000,79333000,11446000,-0.19854804252782193,67887000
2008-03-31,208498000,56376000,2008-05-08,0.38,0.39,161024000,92676000,14578000,0.35010930047694755,78098000
2008-06-30,186095000,-25289000,2008-08-13,0.37,0.34,160709000,67056000,2807000,-0.15735895313890325,64249000
2008-09-30,181089000,48437000,2008-11-06,0.36,0.29,158715000,-62370000,3751000,0.3051822449043884,-66121000
2008-12-31,181496000,120380000,2009-02-26,0.34,0.32,158270000,106963000,863000,0.7605989764326784,106100000
2009-03-31,173319000,39003000,2009-05-06,0.28,0.3,158270000,46972000,786000,0.24643331016617173,46186000
2009-06-30,193535000,24090000,2009-08-06,0.34,0.34,158331000,97081000,541731000,0.15214961062584081,-444650000
2009-09-30,212523000,40362000,2009-11-05,0.32,0.4,158652000,89197000,9209000,0.25440586945011723,79988000
2009-12-31,241053000,73000000,2010-02-25,0.56,0.37,158387000,127647000,786000,0.4608964119530012,126861000
2010-03-31,219635000,-3150000,2010-05-06,0.59,0.27,158387000,44753000,53637000,-0.01988799585824594,-8884000
2010-06-30,238771000,33969000,2010-08-05,0.6,0.26,161019000,108913000,13102000,0.21096268142268926,95811000
2010-09-30,208267000,-207882000,2010-11-04,0.44,0.48,163295000,110924000,2037000,-1.273045714810619,108887000
2010-12-31,514564000,-31130000,2011-02-24,0.51,0.45,179551500,-1399000,51953000,-0.17337644074262815,-53352000
2011-03-31,565026000,6482000,2011-05-09,0.62,0.51,332900000,86330000,324390000,0.019471312706518473,-238060000
2011-06-30,609387000,56360000,2011-08-04,0.73,0.66,331369000,226656000,20474000,0.17008229496422417,206182000
2011-09-30,600584000,40862000,2011-11-03,0.66,0.57,322783000,173707000,21821000,0.1265927883438719,151886000
2011-12-31,688453000,55855000,2012-02-27,0.94,0.85,307776000,189780000,19267000,0.181479387606571,170513000
2012-03-31,856103000,-12921000,2012-05-03,0.99,0.96,307776000,167230000,12981000,-0.04198183094198378,154249000
2012-06-30,820090000,-21607000,2012-08-02,1.01,0.99,304816000,254602000,14296000,-0.07088538659387959,240306000
2012-09-30,884140000,7645000,2012-11-02,1.15,1.12,311743000,166827000,63374000,0.02452340549747709,103453000
2012-12-31,920043000,-89142000,2013-02-28,1.22,1.2,305131000,67919000,90482000,-0.29214337448505723,-22563000
2013-03-31,1068400000,-27530000,2013-05-02,1.3,1.25,305763000,255349000,14749000,-0.09003705484313014,240600000
2013-06-30,1095700000,10800000,2013-08-07,1.34,1.28,314400000,305028000,45270000,0.03435114503816794,259758000
2013-09-30,1541700000,-973243000,2013-10-31,1.43,1.41,333643000,201712000,29784000,-2.9170190892660717,171928000
2013-12-31,2059600000,123765000,2014-02-27,2.15,2.06,340865000,279868000,95152000,0.3630909597641295,184716000
2014-03-31,1886200000,-22600000,2014-05-08,1.76,1.72,334900000,484300000,79200000,-0.06748283069573006,405100000
2014-06-30,2041100000,125800000,2014-07-31,1.91,1.9,341300000,376000000,123900000,0.36859068268385586,252100000
2014-09-30,2056199999,275400000,2014-10-20,2.11,1.99,341300000,618700000,113900000,0.8069147377673601,504800000
2014-12-31,2216500000,534900000,2015-02-22,2.58,2.55,341900000,815700000,153600000,1.5644925416788535,662100000
2015-03-31,2170100000,97700000,2015-04-29,2.36,2.34,343400000,491100000,114600000,0.284507862550961,376500000
2015-06-30,2732400000,-53000000,2015-07-23,2.56,2.46,344400000,410500000,56000000,-0.15389082462253195,354500000
2015-09-30,2786800000,49500000,2015-10-19,2.74,2.7,351000000,736500000,51200000,0.14102564102564102,685300000
2015-12-31,2736400000,-361900000,2016-03-15,2.5,2.61,344900000,562400000,81500000,-1.0492896491736736,480900000
2016-03-31,2372000000,-373700000,2016-06-07,1.27,1.37,344900000,558100000,69600000,-1.0835024644824587,488500000
2016-06-30,2420000000,-302300000,2016-08-09,1.4,1.47,345000000,448100000,69000000,-0.876231884057971,379100000
2016-09-30,2479000000,-1218400000,2016-11-08,1.55,1.75,349500000,568300000,90600000,-3.486123032904149,477700000
2016-12-31,2403000000,-515000000,2017-02-28,1.26,1.2,349600000,512500000,61800000,-1.473112128146453,450700000
2017-03-31,2109000000,628000000,2017-05-09,0.78,0.87,350500000,954000000,169000000,1.7917261055634808,785000000
2017-06-30,2233000000,-38000000,2017-08-08,1.03,0.94,350100000,268000000,47000000,-0.10854041702370751,221000000
2017-09-30,2219000000,1301000000,2017-11-07,1.04,0.89,352300000,490000000,48000000,3.6928753902923646,442000000
2017-12-31,2163000000,513000000,2018-02-28,0.98,0.97,353793103,578000000,72000000,1.4500000018372319,506000000
2018-03-31,1995000000,-2581000000,2018-05-08,0.88,0.6,350700000,438000000,47000000,-7.359566581123468,391000000
2018-06-30,2128000000,-873000000,2018-08-07,0.93,0.8,351300000,222000000,91000000,-2.4850555081127244,131000000
2018-09-30,2136000000,-350000000,2018-11-06,1.13,0.84,351500000,522000000,33000000,-0.9957325746799431,489000000
2018-12-31,2121000000,-344000000,2019-02-20,1.03,0.84,349871102,319000000,64000000,-0.9832192428398959,255000000
2019-03-31,2016000000,-52000000,2019-05-06,1.02,0.86,351300000,413000000,47000000,-0.148021633931113,366000000
2019-06-30,2152000000,-171000000,2019-08-06,1.04,1.04,352248896,339000000,63000000,-0.485452195711069,276000000
2019-09-30,2209000000,-49000000,2019-11-04,1.19,1.09,352400000,515000000,83000000,-0.13904653802497163,432000000
2019-12-31,2224000000,-1516000000,2020-02-19,1.12,1.15,359200000,234000000,85000000,-4.220489977728285,149000000
2020-03-31,2012000000,-152000000,2020-05-07,0.88,0.88,353400000,229631510,68038965,-0.43010752688172044,161592545
2020-06-30,1664000000,-326000000,2020-08-06,0.46,0.66,357300000,183029630,70231965,-0.9123985446403582,112797665
2020-09-30,2138000000,71000000,2020-11-03,1.32,1.04,357800000,256000000,82000000,0.19843487982112912,174000000
