fiscalDateEnding,totalRevenue,netIncome,reportedDate,reportedEPS,estimatedEPS,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,eps_computed_simple,freeCashFlow
2018-09-30,,2296093,2018-09-30,0.0266,,86250000,2110087,587067,0.02662136811594203,1523020
2018-12-31,1171600000.0,2348869,2019-03-13,0.03,,86250000,-149379,19600000,0.027233263768115943,-19749379
2019-03-31,1054800000.0,-74300000,2019-05-08,0.03,,118261955,3478760,10700000,-0.6282662924014744,-7221240
2019-06-30,1134100000.0,-18900000,2019-08-06,0.03,,118261955,-47900000,12300000,-0.1598147096418286,-60200000
2019-09-30,1070700000.0,-13700000,2019-11-05,0.03,,118261955,2957563,4900000,-0.11584452497846835,-1942437
2019-12-31,1171500000.0,-33900000,2020-02-10,0.05,0.05,118261955,2027225,19700000,-0.286651780786137,-17672775
2020-03-31,897300000.0,-208300000,2020-05-05,-0.09,-0.04,240656864,-194700000,8500000,-0.8655477202594978,-203200000
2020-06-30,1005700000.0,-56000000,2020-08-05,0.24,0.12,328411705,73000000,10900000,-0.17051767384478578,62100000
2020-09-30,1162000000.0,-103500000,2020-11-04,0.32,0.27,328411705,136100000,6800000,-0.3151532007667023,129300000
2020-12-31,1305500000.0,40500000,2021-02-24,0.33,0.33,333294298,194500000,26500000,0.1215142300454237,168000000
2021-03-31,1098400000.0,31700000,2021-04-28,0.21,0.12,353448585,60700000,17900000,0.08968772643410074,42800000
2021-06-30,1260300000.0,9700000,2021-07-28,0.31,0.24,356652811,59300000,17900000,0.027197318234511266,41400000
2021-09-30,1228900000.0,56200000,2021-10-27,0.2,0.19,363198701,54400000,17000000,0.15473623624000793,37400000
2021-12-31,1410500000.0,22000000,2022-02-25,0.04,0.28,372190230,36500000,31800000,0.05910955803434174,4700000
2022-03-31,1156400000.0,8500000,2022-04-27,-0.08,-0.17,379692729,-132200000,18200000,0.022386522971842317,-150400000
2022-06-30,1399400000.0,20300000,2022-08-03,0.1,0.1,377257854,-205700000,26700000,0.05380935024880887,-232400000
2022-09-30,1481100000.0,21200000,2022-10-26,0.23,0.21,377444000,4400000,24800000,0.0561672724960524,-20400000
2022-12-31,1654600000.0,26600000,2023-02-22,0.28,0.31,377320182,180700000,41300000,0.07049715670920566,139400000
2023-03-31,1521100000.0,50300000,2023-04-26,0.24,0.17,381683511,42000000,29800000,0.13178457688207548,12200000
2023-06-30,1734100000.0,83200000,2023-08-02,0.46,0.29,382351210,253600000,26300000,0.21760098523030696,227300000
2023-09-30,1742600000.0,94100000,2023-10-25,0.52,0.44,388240664,248700000,27400000,0.24237543545927998,221300000
2023-12-31,1865400000.0,232600000,2024-02-21,0.56,0.53,390499535,356200000,51100000,0.5956473161997491,305100000
2024-03-31,1639100000.0,-5900000,2024-04-24,0.43,0.36,379135184,137500000,36500000,-0.015561731669830992,101000000
2024-06-30,1952800000.0,178100000,2024-07-24,0.67,0.57,384488069,381500000,45000000,0.46321333315546914,336500000
2024-09-30,2073500000.0,176600000,2024-10-23,0.76,0.69,384316065,375100000,39200000,0.45951761084980924,335900000
2024-12-31,2346400000.0,147000000,2025-02-19,0.99,0.8209,386473586,425200000,63400000,0.3803623464191936,361800000
2025-03-31,2036000000.0,164500000,2025-04-22,0.64,0.36,390109650,303300000,38800000,0.421676315876831,264500000
2025-06-30,2638100000.0,324200000,2025-07-22,0.95,0.8256,389846827,322900000,45900000,0.8316086666520438,277000000
2025-09-30,2675800000.0,398500000,2025-10-22,1.24,0.99,390257902,508700000,42000000,1.0211196184824465,466700000
