date,close,reportedDate_point,trailing_eps_4q_point,is_forecast_point,teps_source_point,trailing_eps_4q,pe_ratio,pe_assumed_low,pe_assumed_mid,pe_assumed_high,price_est_low,price_est_mid,price_est_high,valuation_gap_mid
2017-02-01,13.25,2006-02-27,1.64,0.0,actual,,,,,,,,,
2017-02-02,13.0,,,,,,,,,,,,,
2017-02-03,13.27,,,,,,,,,,,,,
2017-02-06,13.38,,,,,,,,,,,,,
2017-02-07,13.41,,,,,,,,,,,,,
2017-02-08,13.13,,,,,,,,,,,,,
2017-02-09,13.13,,,,,,,,,,,,,
2017-02-10,13.26,,,,,,,,,,,,,
2017-02-13,13.31,,,,,,,,,,,,,
2017-02-14,13.21,,,,,,,,,,,,,
2017-02-15,13.1,,,,,,,,,,,,,
2017-02-16,13.09,,,,,,,,,,,,,
2017-02-17,13.11,,,,,,,,,,,,,
2017-02-21,13.39,,,,,,,,,,,,,
2017-02-22,13.12,,,,,,,,,,,,,
2017-02-23,13.18,,,,,,,,,,,,,
2017-02-24,13.24,,,,,,,,,,,,,
2017-02-27,13.16,,,,,,,,,,,,,
2017-02-28,13.02,,,,,,,,,,,,,
2017-03-01,12.98,,,,,,,,,,,,,
2017-03-02,12.57,,,,,,,,,,,,,
2017-03-03,12.5,,,,,,,,,,,,,
2017-03-06,12.87,,,,,,,,,,,,,
2017-03-07,12.8,,,,,,,,,,,,,
2017-03-08,12.84,,,,,,,,,,,,,
2017-03-09,12.53,,,,,,,,,,,,,
2017-03-10,12.76,,,,,,,,,,,,,
2017-03-13,12.97,,,,,,,,,,,,,
2017-03-14,12.8,,,,,,,,,,,,,
2017-03-15,13.06,,,,,,,,,,,,,
2017-03-16,12.94,,,,,,,,,,,,,
2017-03-17,13.43,,,,,,,,,,,,,
2017-03-20,13.76,,,,,,,,,,,,,
2017-03-21,13.87,,,,,,,,,,,,,
2017-03-22,13.73,,,,,,,,,,,,,
2017-03-23,13.65,,,,,,,,,,,,,
2017-03-24,13.34,,,,,,,,,,,,,
2017-03-27,13.56,,,,,,,,,,,,,
2017-03-28,13.9,,,,,,,,,,,,,
2017-03-29,14.14,,,,,,,,,,,,,
2017-03-30,14.04,,,,,,,,,,,,,
2017-03-31,14.27,,,,,,,,,,,,,
2017-04-03,14.18,,,,,,,,,,,,,
2017-04-04,14.43,,,,,,,,,,,,,
2017-04-05,14.14,,,,,,,,,,,,,
2017-04-06,14.27,,,,,,,,,,,,,
2017-04-07,14.46,,,,,,,,,,,,,
2017-04-10,14.87,,,,,,,,,,,,,
2017-04-11,14.74,,,,,,,,,,,,,
2017-04-12,14.73,,,,,,,,,,,,,
2017-04-13,14.6,,,,,,,,,,,,,
2017-04-17,14.83,,,,,,,,,,,,,
2017-04-18,14.73,,,,,,,,,,,,,
2017-04-19,14.51,,,,,,,,,,,,,
2017-04-20,14.47,,,,,,,,,,,,,
2017-04-21,14.26,,,,,,,,,,,,,
2017-04-24,14.26,,,,,,,,,,,,,
2017-04-25,14.14,,,,,,,,,,,,,
2017-04-26,14.12,,,,,,,,,,,,,
2017-04-27,14.03,,,,,,,,,,,,,
2017-04-28,13.81,,,,,,,,,,,,,
2017-05-01,13.6,,,,,,,,,,,,,
2017-05-02,13.14,,,,,,,,,,,,,
2017-05-03,13.28,,,,,,,,,,,,,
2017-05-04,13.3,,,,,,,,,,,,,
2017-05-05,13.56,,,,,,,,,,,,,
2017-05-08,13.57,,,,,,,,,,,,,
2017-05-09,13.54,,,,,,,,,,,,,
2017-05-10,13.72,,,,,,,,,,,,,
2017-05-11,15.14,,,,,,,,,,,,,
2017-05-12,15.38,,,,,,,,,,,,,
2017-05-15,15.18,,,,,,,,,,,,,
2017-05-16,15.13,,,,,,,,,,,,,
2017-05-17,15.67,,,,,,,,,,,,,
2017-05-18,15.17,,,,,,,,,,,,,
2017-05-19,15.58,,,,,,,,,,,,,
2017-05-22,15.89,,,,,,,,,,,,,
2017-05-23,16.39,,,,,,,,,,,,,
2017-05-24,16.34,,,,,,,,,,,,,
2017-05-25,16.39,,,,,,,,,,,,,
2017-05-26,16.43,,,,,,,,,,,,,
2017-05-30,16.54,,,,,,,,,,,,,
2017-05-31,16.72,,,,,,,,,,,,,
2017-06-01,17.44,,,,,,,,,,,,,
2017-06-02,17.79,,,,,,,,,,,,,
2017-06-05,17.65,,,,,,,,,,,,,
2017-06-06,17.57,,,,,,,,,,,,,
2017-06-07,16.99,,,,,,,,,,,,,
2017-06-08,17.12,,,,,,,,,,,,,
2017-06-09,17.61,,,,,,,,,,,,,
2017-06-12,17.53,,,,,,,,,,,,,
2017-06-13,17.73,,,,,,,,,,,,,
2017-06-14,17.89,,,,,,,,,,,,,
2017-06-15,17.74,,,,,,,,,,,,,
2017-06-16,18.17,,,,,,,,,,,,,
2017-06-19,18.51,,,,,,,,,,,,,
2017-06-20,18.25,,,,,,,,,,,,,
2017-06-21,18.5,,,,,,,,,,,,,
2017-06-22,18.16,,,,,,,,,,,,,
2017-06-23,18.42,,,,,,,,,,,,,
2017-06-26,18.39,,,,,,,,,,,,,
2017-06-27,18.48,,,,,,,,,,,,,
2017-06-28,18.48,,,,,,,,,,,,,
2017-06-29,17.98,,,,,,,,,,,,,
2017-06-30,17.53,,,,,,,,,,,,,
2017-07-03,17.6,,,,,,,,,,,,,
2017-07-05,17.29,,,,,,,,,,,,,
2017-07-06,17.21,,,,,,,,,,,,,
2017-07-07,17.33,,,,,,,,,,,,,
2017-07-10,17.2,,,,,,,,,,,,,
2017-07-11,17.24,,,,,,,,,,,,,
2017-07-12,17.53,,,,,,,,,,,,,
2017-07-13,17.83,,,,,,,,,,,,,
2017-07-14,17.58,,,,,,,,,,,,,
2017-07-17,17.57,,,,,,,,,,,,,
2017-07-18,17.52,,,,,,,,,,,,,
2017-07-19,17.28,,,,,,,,,,,,,
2017-07-20,17.3,,,,,,,,,,,,,
2017-07-21,17.34,,,,,,,,,,,,,
2017-07-24,17.19,,,,,,,,,,,,,
2017-07-25,17.34,,,,,,,,,,,,,
2017-07-26,17.24,,,,,,,,,,,,,
2017-07-27,16.62,,,,,,,,,,,,,
2017-07-28,16.74,,,,,,,,,,,,,
2017-07-31,17.02,,,,,,,,,,,,,
2017-08-01,17.39,,,,,,,,,,,,,
2017-08-02,17.01,,,,,,,,,,,,,
2017-08-03,17.06,,,,,,,,,,,,,
2017-08-04,17.25,,,,,,,,,,,,,
2017-08-07,16.99,,,,,,,,,,,,,
2017-08-08,16.85,,,,,,,,,,,,,
2017-08-09,15.61,,,,,,,,,,,,,
2017-08-10,15.51,,,,,,,,,,,,,
2017-08-11,15.25,,,,,,,,,,,,,
2017-08-14,15.1,,,,,,,,,,,,,
2017-08-15,14.88,,,,,,,,,,,,,
2017-08-16,14.59,,,,,,,,,,,,,
2017-08-17,14.13,,,,,,,,,,,,,
2017-08-18,14.16,,,,,,,,,,,,,
2017-08-21,14.22,,,,,,,,,,,,,
2017-08-22,14.34,,,,,,,,,,,,,
2017-08-23,14.07,,,,,,,,,,,,,
2017-08-24,14.2,,,,,,,,,,,,,
2017-08-25,14.11,,,,,,,,,,,,,
2017-08-28,14.2,,,,,,,,,,,,,
2017-08-29,14.11,,,,,,,,,,,,,
2017-08-30,14.37,,,,,,,,,,,,,
2017-08-31,14.64,,,,,,,,,,,,,
2017-09-01,14.91,,,,,,,,,,,,,
2017-09-05,14.54,,,,,,,,,,,,,
2017-09-06,14.67,,,,,,,,,,,,,
2017-09-07,14.58,,,,,,,,,,,,,
2017-09-08,14.71,,,,,,,,,,,,,
2017-09-11,14.7,,,,,,,,,,,,,
2017-09-12,15.03,,,,,,,,,,,,,
2017-09-13,14.82,,,,,,,,,,,,,
2017-09-14,14.66,,,,,,,,,,,,,
2017-09-15,14.37,,,,,,,,,,,,,
2017-09-18,14.75,,,,,,,,,,,,,
2017-09-19,14.4,,,,,,,,,,,,,
2017-09-20,14.65,,,,,,,,,,,,,
2017-09-21,14.39,,,,,,,,,,,,,
2017-09-22,14.41,,,,,,,,,,,,,
2017-09-25,14.1,,,,,,,,,,,,,
2017-09-26,14.13,,,,,,,,,,,,,
2017-09-27,14.54,,,,,,,,,,,,,
